timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
114079335,114079215,0.16296302,-0.16296302,0.0,nan,nan,nan,nan,nan
114081828,114081708,0.16296302,-0.16296302,0.0,nan,nan,nan,nan,nan
114181607,114181466,0.16296302,-0.16296302,0.0,nan,nan,nan,nan,nan
114281343,114281223,0.16296302,-0.16296302,0.0,nan,nan,nan,nan,nan
114381104,114380981,0.16049388,-0.16049388,0.0,nan,nan,nan,nan,nan
114480866,114480739,0.16296302,-0.16296302,0.0,nan,nan,nan,nan,nan
114578120,114578002,0.16296302,-0.16296302,0.0,nan,nan,nan,nan,nan
114680373,114680254,0.16049388,-0.16049388,0.0,nan,nan,nan,nan,nan
114777639,114777518,0.16296302,-0.16296302,0.0,nan,nan,nan,nan,nan
114879892,114879769,1.0,-0.5000001,-0.0754511,nan,nan,nan,nan,nan
114982145,114982021,1.0,-0.5000001,-0.07356592,nan,nan,nan,nan,nan
115079402,115079284,1.0,-0.5000001,-0.08634411,nan,nan,nan,nan,nan
115181674,115181536,1.0,-0.5000001,-0.090236895,nan,nan,nan,nan,nan
115278917,115278800,1.0,-0.5000001,-0.013850009,nan,nan,nan,nan,nan
115381167,115381051,1.0,-0.5000001,0.117143184,nan,nan,nan,nan,nan
115478433,115478315,1.0,-0.5000001,0.14671321,nan,nan,nan,nan,nan
115580691,115580567,1.0,-0.5000001,0.15723662,nan,nan,nan,nan,nan
115682938,115682818,1.0,-0.5000001,0.17639574,nan,nan,nan,nan,nan
115780197,115780082,1.0,-0.5000001,0.18398,nan,nan,nan,nan,nan
115882455,115882334,1.0,-0.5000001,0.21731795,nan,nan,nan,nan,nan
115979716,115979597,1.0,-0.36765528,0.2400489,nan,nan,nan,nan,nan
116081984,116081849,1.0,-0.24141109,0.3026942,nan,nan,nan,nan,nan
116179406,116179113,1.0,-0.18095797,0.25783673,nan,nan,nan,nan,nan
116281487,116281364,1.0,-0.18779713,0.19284107,nan,nan,nan,nan,nan
116381241,116381122,1.0,-0.3145275,0.1780966,nan,nan,nan,nan,nan
116481002,116480882,1.0,-0.43682224,0.24440001,nan,nan,nan,nan,nan
116580757,116580637,1.0,-0.5000001,0.18240134,nan,nan,nan,nan,nan
116680513,116680395,1.0,-0.5000001,0.18149038,nan,nan,nan,nan,nan
116780270,116780153,1.0,-0.5000001,0.18583126,nan,nan,nan,nan,nan
116880029,116879911,1.0,-0.5000001,0.17703825,nan,nan,nan,nan,nan
116979788,116979668,1.0,-0.5000001,0.16873974,nan,nan,nan,nan,nan
117082039,117081920,1.0,-0.5000001,0.18993396,nan,nan,nan,nan,nan
117179303,117179184,1.0,-0.5000001,0.18639398,nan,nan,nan,nan,nan
117281556,117281436,1.0,-0.5000001,0.16250174,nan,nan,nan,nan,nan
117378817,117378699,1.0,-0.5000001,0.19198075,nan,nan,nan,nan,nan
