timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
114256442,114256284,4259850,4325386,-0.00041645527,-0.0003576205,0.0008359538,-0.000982398,-0.012905029,-0.04389942,4988,4899,0,0,2,1
114755232,114755072,4259850,4325386,0.0012780273,0.00086334604,0.0017153906,-0.008413316,-0.009740484,-0.04122543,4988,4900,0,0,2,1
115259009,115258848,4259850,4325386,-0.0010027906,5.4952656e-05,0.0008845202,-0.009252275,-0.011731808,-0.045501884,4988,4899,0,0,2,1
115757795,115757636,4259850,4325386,-0.0014026209,0.00034230953,-0.00046193623,-0.010948986,-0.009228854,-0.046150066,4987,4899,0,0,2,1
116256580,116256425,4259850,4325386,-0.0004144713,0.00013503824,-0.00025755723,-0.006375219,-0.003419637,-0.04883629,4988,4900,0,0,2,1
116755368,116755214,4259850,4325386,0.0011305198,0.0002379933,-0.00028784684,-0.00745486,-0.006520972,-0.047538627,4989,4899,0,0,2,1
117254158,117254002,4259850,4325386,-0.0004861191,0.0005479377,0.0012897026,-0.006551946,-0.011872013,-0.045774937,4988,4899,0,0,2,1
117757966,117757779,4259850,4325386,0.00042908697,0.0022292682,0.0027503374,0.007481791,-0.013970217,-0.06873956,4988,7349,0,0,2,1
118256726,118256568,4259850,4325386,-0.0005104559,0.00033992494,0.00019783394,0.0037055507,-0.0091806855,-0.044007193,4988,4900,0,0,2,1
118755568,118755358,4259850,4325386,2.0864376e-05,-0.0008724848,0.00065286434,0.0047742603,-0.008057793,-0.06958862,4989,7349,0,0,2,1
119259305,119259134,4259850,4325386,-0.0006223946,3.3719414e-05,-0.00040054033,-0.002563423,-0.004984036,-0.047856715,4988,4900,0,0,2,1
119758112,119757923,4259850,4325386,0.0005742394,-0.00025572738,-0.00071354676,-0.0029881613,-0.008896789,-0.071198516,4988,7346,0,0,2,1
120256881,120256712,4259850,4325386,1.7738319e-05,-0.00014045401,0.00017064782,-0.0013066474,-0.0049501588,-0.047392227,4987,4900,0,0,2,1
120755706,120755502,4259850,4325386,-0.0007148039,3.3064338e-05,0.00020095854,-0.0020024646,-0.008222152,-0.07144514,4988,7350,0,0,2,1
121254509,121254292,4259850,4325386,-0.0012033668,-0.00040397907,-0.0017546747,-0.0062287357,0.0010529364,-0.045095373,4988,4900,0,0,2,1
121758256,121758070,4259850,4325386,0.0012163764,-0.0004148832,0.00087244343,-0.0050372053,-0.00049847673,-0.04648207,4988,4901,0,0,2,1
122257020,122256860,4259850,4325386,0.0017813278,-5.6495726e-05,0.00046763424,-0.00813895,-0.0077422415,-0.046348225,4988,4899,0,0,2,1
122755815,122755649,4259850,4325386,-0.00028361086,-0.00026773394,0.00026180374,-0.0063036242,-0.009773716,-0.04575183,4987,4899,0,0,2,1
