timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
114820439,114630375,-1.888424,0.008010373,-1.8661737,-1.791762,1.3641329,-1.9744295,-1.9068431,0.045545593,0.044009343,0.094629005,0.048012465,0.046441987,0.03825313,0.03643662,-0.0026299804,0.040680576,0.039195336,0.7954718,0.027711667,2.0390924e-06,9.151732e-05,0.17672297,1
115828027,115637927,-1.729366,0.00793296,-1.731785,-1.6587062,1.517343,-1.8380184,-1.771704,0.141976,0.13849187,-0.016165312,0.14626005,0.14369689,0.05094649,0.05678843,-0.04726439,0.04203935,0.047652423,0.7911091,0.025183387,3.8553258e-06,0.00010132387,0.1836024,1
116825526,116635504,-1.7809865,0.0078074317,-1.7693578,-1.6969032,1.4831827,-1.8746701,-1.8089311,0.09153722,0.0888636,-0.123739764,0.09438974,0.09275448,-0.024357088,-0.016482726,-0.10242005,-0.036097363,-0.02873382,0.79058135,0.02478792,2.2116076e-06,0.000102378755,0.18452609,1
117823096,117633082,-1.6387265,0.007187121,-1.61948,-1.552958,1.6243873,-1.7162522,-1.6558285,0.08526489,0.07793872,0.52397513,0.09765588,0.08968355,0.030825019,0.01610215,-0.17658947,0.051274598,0.038648605,0.7977018,0.026621832,2.1434926e-06,8.508128e-05,0.17558913,1
118820700,118630659,-1.4074755,0.007075336,-1.4021366,-1.337797,1.8284465,-1.4958017,-1.4373078,0.057117574,0.05440867,-0.034056075,0.060707793,0.05851654,0.07996967,0.08293671,-0.0053199828,0.075354144,0.078275874,0.802643,0.028723244,2.3797e-06,7.449624e-05,0.16855688,1
119828245,119638214,-1.3287244,0.007161436,-1.3072472,-1.2429464,1.9181534,-1.400873,-1.3424009,0.12141332,0.11875961,0.03768079,0.1249526,0.12278898,0.07674975,0.079467915,-0.0066821296,0.07250073,0.07519308,0.8038981,0.029485533,6.4620594e-06,7.194455e-05,0.16653799,1
120825870,120635793,-1.3067352,0.0071511893,-1.3056129,-1.2417792,1.9279407,-1.3985351,-1.3405064,0.03547133,0.03195273,-0.0018297527,0.040434312,0.03735921,-0.018533384,-0.0172894,-0.12913287,-0.020739567,-0.019307861,0.80224437,0.028334472,2.2725576e-06,7.524748e-05,0.16934368,1
121823492,121633372,-1.3865526,0.007186933,-1.374743,-1.311163,1.8555714,-1.4673083,-1.4094998,0.152542,0.14878824,0.13177179,0.15790737,0.15457262,0.093126215,0.09384058,-0.025252005,0.091663755,0.092635006,0.8031733,0.028812699,4.2606516e-06,7.3341005e-05,0.16793649,1
122821018,122630952,-1.3129123,0.0072098356,-1.3093761,-1.2458613,1.9219244,-1.4018466,-1.3440982,0.04726596,0.04435665,0.04717002,0.051482193,0.048853364,0.08077383,0.08081643,-0.01079349,0.08038236,0.08067233,0.80298007,0.02867698,3.184378e-06,7.3724164e-05,0.16826609,1
123818633,123628533,-1.2885206,0.0072581414,-1.2831712,-1.2196667,1.9489422,-1.3756233,-1.3178866,0.04283724,0.04026005,0.061438233,0.046639502,0.044259146,0.046016492,0.04546129,-0.034811385,0.046529926,0.046250336,0.8027956,0.028563702,3.0377755e-06,7.409382e-05,0.1685636,1
124826107,124636089,-1.2334917,0.0073074657,-1.2256688,-1.162231,2.0066414,-1.3180236,-1.2603484,-0.013770095,-0.017542832,-0.076791935,-0.008528704,-0.011765124,-0.0033905748,-0.001336921,-0.12293231,-0.006798858,-0.0046134964,0.8027918,0.028541934,2.2505847e-06,7.409497e-05,0.1685898,1
125823701,125633670,-1.2734867,0.007260283,-1.2410204,-1.1783019,1.9870926,-1.332347,-1.2753128,0.20093948,0.19163309,0.16285928,0.214286,0.20598444,-0.0009405017,0.00043576956,-0.29682705,-0.0039842725,-0.0019399822,0.8042297,0.029203046,3.6247563e-06,7.114921e-05,0.16649257,1
126821270,126631252,-0.98531824,0.0076285894,-0.9650144,-0.90191287,2.2445462,-1.0569623,-0.99953127,0.002315458,0.0010798275,0.13499609,0.0045827106,0.0031028017,0.09420576,0.09001905,0.05561459,0.10014579,0.096460134,0.8079775,0.031905144,3.702975e-05,6.368287e-05,0.16001655,1
127818862,127628835,-0.59300625,0.0068888697,-0.5803569,-0.5220538,2.6611598,-0.66523093,-0.61222774,0.0010543764,0.0012461543,-0.40729183,-0.000490129,0.0006503463,0.07985221,0.091883644,0.07969429,0.062400986,0.07328515,0.8036814,0.02762552,1.9766373e-06,7.1782e-05,0.1686194,1
128826622,128636393,-0.6584177,0.006761347,-0.6563261,-0.5993266,2.5721056,-0.739348,-0.6874944,0.017854828,0.013536546,-0.04046361,0.02395092,0.02017206,0.06943753,0.07116471,-0.08278805,0.066487804,0.06839009,0.8073977,0.02950703,2.0709438e-06,6.463416e-05,0.16302855,1
129824019,129633977,-0.5395924,0.006827425,-0.53362036,-0.47672477,2.7034135,-0.61646676,-0.5647265,-0.04587321,-0.04833202,-0.010790678,-0.042207718,-0.044508196,0.041357428,0.040405113,-0.044307932,0.04249101,0.041819178,0.8056075,0.028360896,4.142909e-06,6.798057e-05,0.16595948,1
130821631,130631560,-0.44019032,0.010030104,-0.42280793,-0.368917,2.813116,-0.5012989,-0.45227504,0.34049997,0.33663797,0.46252435,0.34641483,0.34268084,0.21104017,0.20784363,0.07167663,0.21531002,0.21269861,0.8068296,0.028794039,0.00035324227,0.0008120106,0.16321117,1
131819165,131629144,-0.4957535,0.006660367,-0.49181867,-0.44100964,2.6743798,-0.5660025,-0.51964176,-0.21253562,-0.20673573,-0.611062,-0.22193539,-0.21593453,-0.15549803,-0.14519092,0.06993188,-0.16996604,-0.16100794,0.82007265,0.038904257,5.9751474e-06,0.0005217436,0.14049537,1
132826798,132636703,-0.40636137,0.0051626703,-0.34930035,-0.32176924,2.8236153,-0.39061004,-0.36434624,0.012354076,0.014103234,0.84610355,0.0119511485,0.011370182,0.38187915,0.37733573,0.21367082,0.39187783,0.38439775,0.25395423,0.27632344,2.7173806e-05,0.22358857,0.24610661,1
