timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,photo_switch,video_switch,payload_power_switch,engage_main_motor_switch
114016523,113993744,2,1,1,0,0,0,0,0,0,0,0,0,0
114782718,114758666,3,4,1,0,0,0,0,0,0,0,0,0,0
115799840,115776124,3,4,1,0,0,0,0,0,0,0,0,0,0
116818110,116796474,3,4,1,0,0,0,0,0,0,0,0,0,0
117829993,117806156,3,4,1,0,0,0,0,0,0,0,0,0,0
118842541,118818759,3,4,1,0,0,0,0,0,0,0,0,0,0
119860220,119839117,3,4,1,0,0,0,0,0,0,0,0,0,0
120867893,120843806,3,4,1,0,0,0,0,0,0,0,0,0,0
121885493,121861550,3,4,1,0,0,0,0,0,0,0,0,0,0
122893029,122871946,3,4,1,0,0,0,0,0,0,0,0,0,0
123900263,123876422,3,4,1,0,0,0,0,0,0,0,0,0,0
124922570,124898957,3,4,1,0,0,0,0,0,0,0,0,0,0
125925438,125901551,3,4,1,0,0,0,0,0,0,0,0,0,0
126935281,126911943,3,4,1,0,0,0,0,0,0,0,0,0,0
127942565,127919765,3,4,1,0,0,0,0,0,0,0,0,0,0
128955473,128934371,3,4,1,0,0,0,0,0,0,0,0,0,0
129962654,129940070,3,4,1,0,0,0,0,0,0,0,0,0,0
130970219,130946922,3,4,1,0,0,0,0,0,0,0,0,0,0
131978083,131954526,3,4,1,0,0,0,0,0,0,0,0,0,0
132998160,132974436,3,4,1,0,0,0,0,0,0,0,0,0,0
134014108,133990746,3,4,1,0,0,0,0,0,0,0,0,0,0
135016233,134993452,3,4,1,0,0,0,0,0,0,0,0,0,0
136030942,136008127,3,4,1,0,0,0,0,0,0,0,0,0,0
137053458,137029886,3,4,1,0,0,0,0,0,0,0,0,0,0
138070140,138047403,3,4,1,0,0,0,0,0,0,0,0,0,0
139089830,139066829,3,4,1,0,0,0,0,0,0,0,0,0,0
140107551,140083773,3,4,1,0,0,0,0,0,0,0,0,0,0
141124036,141101441,3,4,1,0,0,0,0,0,0,0,0,0,0
142143955,142120619,3,4,1,0,0,0,0,0,0,0,0,0,0
143163527,143140602,3,4,1,0,0,0,0,0,0,0,0,0,0
144180850,144157287,3,4,1,0,0,0,0,0,0,0,0,0,0
145202516,145179744,3,4,1,0,0,0,0,0,0,0,0,0,0
146219729,146196495,3,4,1,0,0,0,0,0,0,0,0,0,0
