timestamp,time_estimate,safe_time_estimate,valid
113453794,0.0,0.0,0
115458922,0.0,0.0,0
117484273,0.0,0.0,0
119509106,0.0,0.0,0
121524368,0.0,0.0,0
123549311,0.0,0.0,0
125575041,0.0,0.0,0
127599474,0.0,0.0,0
129624545,0.0,0.0,0
131649623,0.0,0.0,0
133662978,124.934875,237.42836,1
135692212,125.28759,237.81635,1
137711669,124.66538,237.13193,1
139741064,125.06794,237.57474,1
141760512,123.506294,235.85693,1
143790130,123.69423,236.06366,1
145819189,123.1905,235.50955,1
147838716,122.27941,234.50735,1
149858115,121.02577,233.12836,1
151887609,120.84596,232.93056,1
153907092,119.56758,231.52434,1
155936217,119.10786,231.01865,1
157955850,119.1074,231.01814,1
159985201,118.805695,230.68626,1
162004494,117.85679,229.64247,1
164033725,117.032166,228.73538,1
166053195,116.35699,227.99269,1
168082492,117.97912,229.77704,1
170101979,119.0863,230.99493,1
172131316,119.186386,231.10503,1
174159713,118.33083,230.16393,1
176179873,118.57386,230.43124,1
178207734,119.97808,231.97589,1
180228560,120.93186,233.02505,1
182255714,122.65339,234.91873,1
184277414,121.90493,234.09543,1
186306544,122.87106,235.15817,1
188326036,123.05353,235.35889,1
190355170,123.795166,236.17468,1
192374501,124.70854,237.1794,1
194403785,119.42863,231.37149,1
196423164,119.61613,231.57774,1
198432623,118.920845,230.81293,1
200452043,120.49011,232.53912,1
202481438,120.83905,232.92296,1
204500846,120.934586,233.02805,1
206519895,117.530975,229.28407,1
208549103,114.90189,226.39209,1
210578301,113.90363,225.294,1
212607624,113.96976,225.36673,1
214627111,111.55469,222.71016,1
216656098,109.21616,220.13779,1
218675870,106.60392,217.26431,1
220704638,104.07468,214.48215,1
222724041,101.07904,211.18695,1
224772859,98.82445,208.7069,1
226802242,96.83474,206.51822,1
228821576,94.7421,204.21631,1
230860619,94.15025,203.56528,1
232870755,92.72995,202.00294,1
234899173,91.83952,201.02348,1
236918460,90.88411,199.97252,1
238957709,91.2236,200.34596,1
240967380,90.0229,199.02519,1
243006160,90.43865,199.48251,1
245025592,88.51747,197.36922,1
247045214,88.395744,197.23532,1
249073869,88.48756,197.33632,1
251093186,90.32016,199.35217,1
253122440,88.877686,197.76546,1
255141788,89.4175,198.35925,1
257171141,87.89353,196.68289,1
259190204,90.31955,199.3515,1
261219533,91.277985,200.40579,1
263238904,92.04747,201.25221,1
265268270,92.082306,201.29054,1
267287172,91.67859,200.84645,1
269316267,91.37414,200.51155,1
271335599,91.02995,200.13295,1
273364728,90.303734,199.3341,1
275393995,89.56994,198.52693,1
277442786,88.442085,197.2863,1
279462118,87.21282,195.93411,1
281481334,86.24546,194.87001,1
283510442,85.580925,194.13902,1
285529723,85.24578,193.77036,1
287568919,86.63147,195.29462,1
289578314,88.3757,197.21327,1
291617177,90.66448,199.73093,1
293636389,92.07958,201.28754,1
295665586,94.00913,203.41005,1
297685247,95.71019,205.2812,1
299713991,96.980835,206.67892,1
301733433,98.72341,208.59575,1
303763141,101.287224,211.41595,1
305781729,104.61777,215.07954,1
307810875,107.607,218.3677,1
309830359,109.23126,220.15439,1
311849430,111.63259,222.79585,1
313888455,114.94455,226.43901,1
315897837,117.30999,229.04099,1
317927488,121.37332,233.51065,1
319946571,125.72084,238.29292,1
321985224,128.4348,241.27829,1
324004456,128.23148,241.05463,1
326013839,0.0,0.0,0
328052933,0.0,0.0,0
330062263,0.0,0.0,0
332071779,0.0,0.0,0
334101303,0.0,0.0,0
336120226,0.0,0.0,0
338159337,0.0,0.0,0
340168672,0.0,0.0,0
342197811,0.0,0.0,0
344217117,0.0,0.0,0
346256678,0.0,0.0,0
348275935,0.0,0.0,0
350305550,0.0,0.0,0
352314124,0.0,0.0,0
354353168,0.0,0.0,0
356363003,0.0,0.0,0
358391972,0.0,0.0,0
360411281,0.0,0.0,0
362450305,0.0,0.0,0
364469617,0.0,0.0,0
366498835,0.0,0.0,0
368518360,0.0,0.0,0
370547475,0.0,0.0,0
372585708,124.83292,237.31621,1
