timestamp,timestamp_sample,indicated_airspeed_m_s,true_airspeed_m_s,confidence
207036675,206991687,5.266827,5.2003536,1.0
208051295,208011607,4.520955,4.4648604,1.0
209075730,209053728,5.557758,5.4879827,1.0
210075554,210044769,6.1262245,6.049265,1.0
211035980,211013750,5.760122,5.687634,1.0
212035810,212011506,4.614966,4.556948,1.0
213065185,213040210,5.760122,5.6881647,1.0
214065008,214028099,6.70201,6.618746,1.0
215050076,215024798,7.076029,6.9882627,1.0
216079469,216044907,4.071131,4.020723,1.0
217049757,217045170,7.488812,7.3963785,1.0
218049568,218031735,7.176465,7.0879407,1.0
219064433,219044786,6.7657833,6.682666,1.0
220078752,220038229,5.18465,5.1219115,1.0
221049077,221024784,5.883065,5.8109417,1.0
222063621,222024969,2.6695497,2.6372776,1.0
223063467,223044781,4.9588566,4.8982124,1.0
224078048,224058219,-3.3030076,-3.262811,1.0
225077869,225040568,4.5367594,4.4812713,1.0
226062918,226022541,4.276898,4.224654,1.0
227077516,227072007,4.4732094,4.41866,1.0
228023162,228004776,5.760122,5.689793,1.0
229062386,229057943,-1.5235233,-1.5051682,1.0
230052355,229996950,6.866587,6.784019,1.0
231052171,231045173,7.714778,7.620151,1.0
232076725,232022667,4.276898,4.2255964,1.0
232997639,232964790,5.4010115,5.33537,1.0
234037228,234004846,0.7360658,0.7271265,1.0
235076084,235058185,3.0216775,2.9850779,1.0
236051277,236031411,2.9253976,2.8905442,1.0
237036314,237018385,3.9642441,3.9170516,1.0
238050907,238031618,7.4504848,7.3598704,1.0
239065500,239044864,6.462797,6.385853,1.0
240035783,240018109,4.7825217,4.726022,1.0
241025730,240995881,-2.2768474,-2.249933,1.0
242025542,241991582,3.0216765,2.9858632,1.0
243074718,243023567,3.942519,3.895707,1.0
244049791,244031493,-4.4800873,-4.4272456,1.0
245024988,244995832,5.1291337,5.0686493,1.0
246064216,246045267,5.760122,5.6920176,1.0
247049312,247018264,5.8096113,5.7412357,1.0
248063812,248044776,5.016258,4.9573116,1.0
249038998,249013738,-3.3030066,-3.2641802,1.0
250038805,250031619,7.373233,7.284762,1.0
251023840,250998368,4.1235347,4.074492,1.0
252008873,251964942,2.7226424,2.6898706,1.0
253077667,253051552,4.6612606,4.6062818,1.0
254077472,254053875,1.6828917,1.6630572,1.0
255077277,255064973,3.1149821,3.078129,1.0
256077077,256040531,4.6612606,4.606385,1.0
257062108,257029222,-4.698428,-4.642497,1.0
258022483,258002522,4.6612606,4.6066427,1.0
259076496,259048885,3.8543952,3.8092315,1.0
260046805,260015896,6.003492,5.9331317,1.0
261036707,261015730,5.809612,5.741531,1.0
262061107,262015784,6.932976,6.8519554,1.0
263036285,262984704,4.9007835,4.8435993,1.0
264036095,263992460,6.1332307,6.0617514,1.0
265021137,264989102,-4.6432633,-4.5883584,1.0
266075122,266049137,1.2425014,1.2278498,1.0
267050273,267035967,6.4406095,6.3645616,1.0
268074698,268049150,5.466869,5.403589,1.0
269049877,269022476,3.8543942,3.80975,1.0
270034898,269997848,6.550794,6.4747,1.0
271074423,271046795,5.809612,5.7421107,1.0
272034498,272002533,5.8096113,5.742353,1.0
273049333,273015909,6.8498893,6.770632,1.0
274073492,274051190,4.4087434,4.35775,1.0
275073303,275042734,-1.7010883,-1.6813902,1.0
276063242,276056123,6.2373734,6.16505,1.0
277048270,277022552,6.5398593,6.464134,1.0
278033291,278008966,3.4424262,3.402532,1.0
279047878,279029081,3.5448596,3.5039113,1.0
280047668,280022463,5.101149,5.0421977,1.0
281032687,281002325,5.3477416,5.285847,1.0
282022636,282002518,1.9211979,1.8989824,1.0
283047058,283042565,7.8253145,7.734764,1.0
284061762,284029350,6.7339725,6.6558065,1.0
285036798,285015768,4.376155,4.32547,1.0
286061239,286029104,4.842014,4.7857027,1.0
287075818,287055726,6.3735843,6.299292,1.0
288021457,288009142,-3.4305582,-3.390521,1.0
289075399,289055725,6.0272884,5.9566455,1.0
290075187,290048945,9.554901,9.442108,1.0
291050359,291022584,4.5682025,4.514003,1.0
292035380,292011300,4.5367594,4.48278,1.0
293049969,293022549,2.5878673,2.557076,1.0
294049755,294029174,5.6598444,5.5921774,1.0
295074186,295042391,1.4645902,1.4470184,1.0
296034571,296009039,-2.0096924,-1.985475,1.0
297034362,297009457,7.1664844,7.080001,1.0
298073566,298068915,6.6376257,6.5572596,1.0
299048766,299029340,6.283105,6.2068515,1.0
300073168,300039223,3.5042455,3.4615817,1.0
301063087,301042311,-1.0844114,-1.0711709,1.0
302033334,301999030,6.506944,6.4272404,1.0
303077470,303049038,5.6598444,5.5902734,1.0
303983674,303935874,6.003492,5.9292436,1.0
305062258,305035769,3.9642441,3.9150074,1.0
306062050,305996089,3.045271,3.0071373,1.0
307037212,307015722,-5.614521,-5.543729,1.0
308037011,307995723,8.200467,8.096666,1.0
309076222,309056185,5.557758,5.487346,1.0
310076022,310042391,6.283106,6.203044,1.0
311046256,311015775,7.431247,7.336204,1.0
312060814,312033471,3.6247225,3.5781322,1.0
313060584,313035965,4.7071,4.6462307,1.0
314020976,314002495,7.488812,7.3911242,1.0
315050305,315029353,6.003492,5.9249034,1.0
316074719,316046827,-3.6332068,-3.5855565,1.0
317035105,317009032,4.797464,4.734264,1.0
318034891,318009061,3.9097059,3.8575819,1.0
319074079,319051182,4.140856,4.085127,1.0
320034476,320002540,5.016258,4.948409,1.0
321009629,320982764,5.1846495,5.114167,1.0
322063616,322035737,2.1330428,2.104099,1.0
323033838,323002453,-1.3223209,-1.3043629,1.0
324063172,324042690,-0.77676487,-0.76620716,1.0
325048163,325022608,1.6828917,1.660005,1.0
326062735,326035734,-1.0162717,-1.0024574,1.0
327047751,327020283,-0.17547539,-0.17312153,1.0
328022946,328002450,-1.0844114,-1.0698568,1.0
329062112,329033749,0.7360658,0.7261902,1.0
330047129,330011487,-0.17547539,-0.17311999,1.0
331076479,331055729,1.6828917,1.6603024,1.0
332061502,332042355,1.6828917,1.6603086,1.0
333036680,333006789,1.0556407,1.0414771,1.0
334076023,334049065,2.1330428,2.104798,1.0
335060937,335042314,1.9211979,1.8954122,1.0
336045969,336015869,1.8451854,1.8207446,1.0
337060527,337042435,-0.77676487,-0.7664707,1.0
338050464,338022543,0.50547683,0.4987843,1.0
339050272,339015895,1.2988285,1.2816181,1.0
340035305,340015739,1.9211979,1.8957332,1.0
341020343,340992455,1.4047234,1.3861144,1.0
342049699,342012453,1.6828917,1.6605997,1.0
343034736,343015814,1.8451854,1.8207364,1.0
344059180,344025847,1.2425038,1.2260399,1.0
345049126,345022761,1.2425038,1.2262552,1.0
346034181,346002535,1.0556377,1.0416479,1.0
347073453,347055776,-0.17547539,-0.17314805,1.0
348063374,348035757,1.55006,1.5297726,1.0
349063238,349042403,-0.17547539,-0.17317994,1.0
350062978,350033455,2.1330428,2.1051302,1.0
351062790,351025738,1.4047234,1.3863391,1.0
352047833,352022453,1.4047234,1.3863599,1.0
353047662,353024751,1.2988285,1.2818354,1.0
354047470,354029201,1.2988285,1.281843,1.0
355047314,355029201,0.7360658,0.7264316,1.0
356022533,355993448,1.2988285,1.2818348,1.0
357022306,356995770,1.4047234,1.3863404,1.0
358022124,358002398,1.9943153,1.9682263,1.0
359036732,358999037,1.55006,1.5300531,1.0
360036551,360002702,1.5031767,1.4837421,1.0
361036370,361016146,-0.77676886,-0.7667389,1.0
362075631,362055759,1.9211979,1.8964,1.0
363075427,363049035,1.8059797,1.7826612,1.0
364060484,364025765,2.1330428,2.1054869,1.0
365060323,365042426,1.9943153,1.9685663,1.0
366074925,366055727,2.1330428,2.1054988,1.0
367020557,367002567,1.8451854,1.8213459,1.0
368035165,368015745,1.0556407,1.0420123,1.0
369074392,369042696,2.1330428,2.105575,1.0
370049603,370029346,2.5035214,2.4717667,1.0
371049426,371029352,1.9211979,1.8968176,1.0
372049262,372022592,1.55006,1.5301441,1.0
