timestamp,indicated_airspeed_m_s,calibrated_airspeed_m_s,true_airspeed_m_s,calibrated_ground_minus_wind_m_s,true_ground_minus_wind_m_s,airspeed_derivative_filtered,throttle_filtered,pitch_filtered,airspeed_sensor_measurement_valid,selected_airspeed_index
113987775,-1.5235233,-1.5289105,-1.5112591,nan,nan,0.0,0.0,0.0,1,1
114087776,-0.77676886,-0.7795155,-0.7705189,nan,nan,0.0,0.0,0.0,1,1
114187776,1.0556407,1.0593734,1.0471427,nan,nan,0.0,0.0,0.0,1,1
114387776,-0.77676886,-0.7795155,-0.77052855,nan,nan,0.0,0.0,0.0,1,1
114587776,1.0556407,1.0593734,1.047152,nan,nan,0.0,0.0,0.0,1,1
114787885,0.8276142,0.8305406,0.8209571,nan,nan,0.0,0.0,0.0,1,1
114987775,1.0556407,1.0593734,1.0471481,nan,nan,0.0,0.0,0.0,1,1
115187794,1.5031767,1.5084919,1.4910856,nan,nan,0.0,0.0,0.0,1,1
115387775,1.6828917,1.6888424,1.6693425,nan,nan,0.0,0.0,0.0,1,1
115587775,1.6828917,1.6888424,1.6693487,nan,nan,0.0,0.0,0.0,1,1
115787776,-0.77676886,-0.7795155,-0.7705159,nan,nan,0.0,0.0,0.0,1,1
115987776,-0.41705096,-0.41852564,-0.41369686,nan,nan,0.0,0.0,0.0,1,1
116187775,-0.77676487,-0.7795115,-0.77051973,nan,nan,0.0,0.0,0.0,1,1
116387783,-1.2092339,-1.2135097,-1.1995072,nan,nan,0.0,0.0,0.0,1,1
116587775,-0.77676487,-0.7795115,-0.7705178,nan,nan,0.0,0.0,0.0,1,1
116787776,-0.77676487,-0.7795115,-0.77052355,nan,nan,0.0,0.0,0.0,1,1
116987875,-0.77676886,-0.7795155,-0.77052563,nan,nan,0.0,0.0,0.0,1,1
117187775,-0.77676487,-0.7795115,-0.7705139,nan,nan,0.0,0.0,0.0,1,1
117387776,-1.3753854,-1.3802488,-1.3643086,nan,nan,0.0,0.0,0.0,1,1
117587775,1.4645923,1.4697711,1.4527842,nan,nan,0.0,0.0,0.0,1,1
117787802,1.55006,1.555541,1.5375899,nan,nan,0.0,0.0,0.0,1,1
117987775,-1.5235213,-1.5289085,-1.5112685,nan,nan,0.0,0.0,0.0,1,1
118187776,-0.77676487,-0.7795115,-0.77051586,nan,nan,0.0,0.0,0.0,1,1
118387776,0.7360658,0.7386685,0.7301405,nan,nan,0.0,0.0,0.0,1,1
118587776,-0.41705096,-0.41852564,-0.41369322,nan,nan,0.0,0.0,0.0,1,1
118787775,1.2988285,1.3034211,1.2883795,nan,nan,0.0,0.0,0.0,1,1
118987775,-1.0844114,-1.0882459,-1.0754904,nan,nan,0.0,0.0,0.0,1,1
119187775,2.3256702,2.3338938,2.306914,nan,nan,0.0,0.0,0.0,1,1
119387776,0.7360658,0.7386685,0.730015,nan,nan,0.0,0.0,0.0,1,1
119587776,-0.17547539,-0.17609587,-0.17406197,nan,nan,0.0,0.0,0.0,1,1
119787776,1.2425014,1.2468948,1.2324992,nan,nan,0.0,0.0,0.0,1,1
119987776,-0.77676886,-0.7795155,-0.77051693,nan,nan,0.0,0.0,0.0,1,1
120187784,-1.0844114,-1.0882459,-1.0756834,nan,nan,0.0,0.0,0.0,1,1
120387775,-0.17547539,-0.17609587,-0.17403357,nan,nan,0.0,0.0,0.0,1,1
120587776,-0.50972825,-0.51153064,-0.50562817,nan,nan,0.0,0.0,0.0,1,1
120787776,0.8276104,0.8305368,0.8209575,nan,nan,0.0,0.0,0.0,1,1
120987776,1.6828917,1.6888424,1.669351,nan,nan,0.0,0.0,0.0,1,1
121187776,1.2988285,1.3034211,1.2883682,nan,nan,0.0,0.0,0.0,1,1
121387778,-0.77676886,-0.7795155,-0.7705178,nan,nan,0.0,0.0,0.0,1,1
121587776,1.8059797,1.8123657,1.7911338,nan,nan,0.0,0.0,0.0,1,1
121787776,1.4047234,1.4096905,1.3934051,nan,nan,0.0,0.0,0.0,1,1
121987776,1.0556407,1.0593734,1.0469668,nan,nan,0.0,0.0,0.0,1,1
122187813,-0.77676886,-0.7795155,-0.77052176,nan,nan,0.0,0.0,0.0,1,1
122387777,-0.41705096,-0.41852564,-0.41362107,nan,nan,0.0,0.0,0.0,1,1
122587777,-0.77676487,-0.7795115,-0.7705071,nan,nan,0.0,0.0,0.0,1,1
122787776,-0.77676886,-0.7795155,-0.7705111,nan,nan,0.0,0.0,0.0,1,1
122987776,1.9211979,1.9279913,1.9057517,nan,nan,0.0,0.0,0.0,1,1
123187776,-0.77676886,-0.7795155,-0.7705247,nan,nan,0.0,0.0,0.0,1,1
123387777,0.50547683,0.5072642,0.50132287,nan,nan,0.0,0.0,0.0,1,1
123587776,0.50547683,0.5072642,0.5013191,nan,nan,0.0,0.0,0.0,1,1
123787776,1.2988285,1.3034211,1.2881565,nan,nan,0.0,0.0,0.0,1,1
123987800,0.50547683,0.5072642,0.50140274,nan,nan,0.0,0.0,0.0,1,1
124187776,-0.77676487,-0.7795115,-0.7705033,nan,nan,0.0,0.0,0.0,1,1
