timestamp,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,rotational_movement,close_to_ground_or_skipped_check,at_rest
113663194,0,0,0,1,0,0,0,0,0,0,0,0
114670960,0,0,0,1,0,0,0,0,0,0,0,0
115678522,0,0,0,1,0,0,0,0,0,0,0,0
116686086,0,0,0,1,0,0,0,0,0,0,0,0
117693519,0,0,0,1,0,0,0,0,0,0,0,0
118700994,0,0,0,1,0,0,0,0,0,0,0,0
119708715,0,0,0,1,0,0,0,0,0,0,0,0
120716071,0,0,0,1,0,0,0,0,0,0,0,0
121723658,0,0,0,1,0,0,0,0,0,0,0,0
122731226,0,0,0,1,0,0,0,0,0,0,0,0
123738731,0,0,0,1,0,0,0,0,0,0,0,0
124746297,0,0,0,1,0,0,0,0,0,0,0,0
125753837,0,0,0,1,0,0,0,0,0,0,0,0
126761479,0,0,0,1,0,0,0,0,0,0,0,0
127769247,0,0,0,1,0,0,0,0,0,0,0,0
128776510,0,0,0,1,0,0,0,0,0,0,0,0
129784284,0,0,0,1,0,0,0,0,0,0,0,0
130791641,0,0,0,1,0,0,0,0,0,0,0,0
131799185,0,0,0,1,0,0,0,0,0,0,0,0
132707170,0,0,0,0,0,0,0,0,0,0,0,0
133711925,0,0,0,0,0,0,0,0,0,0,0,0
134716773,0,0,0,0,0,0,0,0,0,0,0,0
135721603,0,0,0,0,0,0,0,0,0,0,0,0
136726383,0,0,0,0,0,0,0,0,0,0,0,0
137731441,0,0,0,0,0,0,0,0,0,0,0,0
138736317,0,0,0,0,0,0,0,0,0,0,0,0
139740964,0,0,0,0,0,0,0,0,0,0,0,0
140745768,0,0,0,0,0,0,0,0,0,0,0,0
141750586,0,0,0,0,0,0,0,0,0,0,0,0
142755570,0,0,0,0,0,0,0,0,0,0,0,0
143760537,0,0,0,0,0,0,0,0,0,0,0,0
144765079,0,0,0,0,0,0,0,0,0,0,0,0
145769881,0,0,0,0,0,0,0,0,0,0,0,0
146775007,0,0,0,0,0,0,0,0,0,0,0,0
147779497,0,0,0,0,0,0,0,0,0,0,0,0
148784307,0,0,0,0,0,0,0,0,0,0,0,0
149789083,0,0,0,0,0,0,0,0,0,0,0,0
150794182,0,0,0,0,0,0,0,0,0,0,0,0
151798731,0,0,0,0,0,0,0,0,0,0,0,0
