timestamp,altitude_sp,altitude_reference,altitude_time_constant,height_rate_reference,height_rate_direct,height_rate_setpoint,height_rate,equivalent_airspeed_sp,true_airspeed_sp,true_airspeed_filtered,true_airspeed_derivative_sp,true_airspeed_derivative,true_airspeed_derivative_raw,total_energy_rate_sp,total_energy_rate,total_energy_balance_rate_sp,total_energy_balance_rate,throttle_integ,pitch_integ,throttle_sp,pitch_sp_rad,throttle_trim,underspeed_ratio,fast_descend_ratio
223325090,59.214188,59.21747,10.0,0.38274875,nan,0.057412315,0.38274875,6.5967693,6.5162253,6.496551,0.0,0.0,0.0,0.5630225,3.753483,0.84453374,5.6302247,0.0,0.0,0.58980304,0.001988405,0.6,0.0,0.0
223344478,59.214188,59.224552,10.0,0.34598076,nan,0.05179374,0.52444965,6.616251,6.535469,6.496551,0.007783604,0.0,0.0,0.56099796,3.817711,0.73644984,7.714641,-1.6191781e-05,-0.00010615801,0.58922577,-0.003979069,0.6,0.0,0.0
223521881,69.28784,59.3028,10.0,0.61305285,nan,0.0816407,0.64045763,6.7936344,6.7107463,6.1313233,0.115884595,-0.34022623,0.0,1.58052,5.1776013,0.8120966,10.464134,-0.00018229743,-0.002217517,0.60219336,-0.020166235,0.6,0.0,0.0
223708943,69.28784,59.44371,10.0,0.8,nan,0.11893342,0.4617653,6.9807143,6.896994,5.8070674,0.21798535,-0.599841,0.0,2.671724,3.2159593,0.99778587,8.534215,-0.00028010664,-0.0027526552,0.6232381,-0.0050824787,0.6,0.0,0.0
223925687,69.28784,59.617104,10.0,0.8,nan,0.12792046,-0.35118145,6.999999,6.914706,5.6813736,0.24666654,-0.63909775,0.0,2.9638135,2.23337,1.0288935,-3.350394,-0.00031868846,-0.0035822894,0.6475965,0.026674898,0.6,0.0,0.0
224122704,69.28784,59.77472,10.0,0.8,nan,0.14200509,0.44720238,7.0,6.914847,3.9531734,0.5923347,-2.1304502,0.0,5.494791,-0.92429847,0.04093939,10.789355,-9.134866e-05,-0.0045830077,0.66976094,-0.04511509,0.6,0.0,0.0
224319748,69.28784,59.932354,10.0,0.8,nan,0.16493829,-0.85288507,6.9999995,6.9148893,3.2553046,0.73191696,-2.1675537,0.0,6.685148,-5.638963,-0.10432428,-9.017895,0.00040561202,-0.003696971,0.69192845,0.034917407,0.6,0.0,0.0
224506838,69.28784,60.082024,10.0,0.8,nan,0.1883548,-0.9863695,7.0,6.9157786,3.0151565,0.7801244,-1.8720204,0.0,7.2580714,-7.833027,0.07311064,-11.687253,0.0010696555,-0.0021913322,0.7129759,0.048744664,0.6,0.0,0.0
224723731,69.28784,60.255543,10.0,0.8,nan,0.22752336,-0.5523192,7.0,6.9146895,3.4826517,0.68640757,-0.8679279,0.0,7.016678,-10.423135,0.9737152,-6.613257,0.0020240147,0.0026307073,0.7373764,0.06446282,0.6,0.0,0.0
224920585,69.28784,60.41302,10.0,0.8,nan,0.262268,-0.88628334,7.0000005,6.9145155,4.1258173,0.5577397,-0.048501447,0.0,6.4650717,-10.6712475,1.9297062,-12.937153,0.0028879077,0.0066572973,0.7595225,0.10946721,0.6,0.0,0.0
225127426,69.28784,60.5785,10.0,0.8,nan,0.28580812,-0.8454814,6.9999995,6.9143662,4.36921,0.5090313,0.19893831,0.0,6.3873262,-7.596261,2.444416,-12.871612,0.003686703,0.008394364,0.7827922,0.11062945,0.6,0.0,0.0
225324441,69.28784,60.736115,10.0,0.8,nan,0.3086635,-0.11627858,7.0,6.9143667,4.0467052,0.5735323,-0.22662851,0.0,7.074261,-5.43704,2.557626,-1.2519057,0.004354927,0.010217334,0.8049565,0.089065395,0.6,0.0,0.0
225521462,69.28784,60.89373,10.0,0.8,nan,0.33334002,0.14110214,6.9999995,6.914506,3.894099,0.6040814,-0.2365994,0.0,7.525509,-5.6186123,2.8149614,2.5362797,0.005043264,0.012458081,0.8271212,0.09265481,0.6,0.0,0.0
225708588,69.28784,61.043427,10.0,0.8,nan,0.3523044,-0.54246885,7.0,6.9143496,4.3643003,0.5100099,0.3073137,0.0,7.10306,-4.6854,3.4191957,-8.650308,0.005628416,0.014075493,0.84817284,0.1362653,0.6,0.0,0.0
225925326,69.28784,61.21682,10.0,0.8,nan,0.36653665,-0.10872613,7.0000005,6.914062,4.7147393,0.43986455,0.52883923,0.0,6.793394,-1.1371509,3.8711197,-2.8460283,0.0059396434,0.014728404,0.8414036,0.12024604,0.6,0.0,0.0
226122309,69.28784,61.374405,10.0,0.8,nan,0.3714473,0.50467587,6.9999995,6.9144626,4.8933935,0.40421382,0.54672164,0.0,6.5948544,2.6524446,4.0665197,6.0861073,0.0062359464,0.014198854,0.81924313,0.088076815,0.6,0.0,0.0
226299843,69.28784,61.516438,10.0,0.8,nan,0.37979576,0.78563076,7.0,6.914646,4.954299,0.39206943,0.48976654,0.0,6.588299,3.5541391,4.2312756,10.343385,0.0064044497,0.014417421,0.8001603,0.08598015,0.6,0.0,0.0
226526237,69.28784,61.69755,10.0,0.8,nan,0.38956368,0.2610721,7.0,6.9144106,5.0861173,0.36565867,0.45463163,0.0,6.388611,4.128013,4.466315,2.684209,0.0065255365,0.0148175545,0.7867847,0.11053234,0.6,0.0,0.0
226723184,69.28784,61.855106,10.0,0.8,nan,0.39173272,0.10881954,7.0,6.914385,4.815827,0.4197116,0.0775078,0.0,6.745235,5.213552,4.311355,1.4141006,0.0065945047,0.013934839,0.79033625,0.11442672,0.6,0.0,0.0
226920223,69.28784,62.01274,10.0,0.8,nan,0.3950248,0.7103866,7.0,6.9145675,4.17615,0.54768354,-0.6527841,0.0,7.667145,5.6586204,3.9173079,11.812831,0.006678269,0.01295282,0.7893898,0.07968565,0.6,0.0,0.0
227107357,69.28784,62.162453,10.0,0.8,nan,0.4055591,0.7100257,6.9999995,6.914637,3.3958864,0.70375013,-1.1733022,0.0,8.853025,2.7926729,3.532676,12.436662,0.0069145337,0.012462604,0.81044245,0.0899468,0.6,0.0,0.0
227324119,69.28784,62.335865,10.0,0.8,nan,0.4159591,-0.14797796,6.9999995,6.914489,3.1648922,0.74991935,-1.1350298,0.0,9.285996,1.055729,3.5260937,-0.3806286,0.007269052,0.012000524,0.834828,0.14449088,0.6,0.0,0.0
227521113,69.28784,62.493458,10.0,0.8,nan,0.4277591,-0.41412312,7.0,6.9144454,2.9311292,0.7966632,-0.97749704,0.0,9.754131,-0.37078187,3.5380836,-4.659156,0.0075142574,0.010543936,0.85,0.08564673,0.6,0.0,0.0
227727973,69.28784,62.658928,10.0,0.8,nan,0.4426738,-0.0823943,7.0000005,6.914516,3.0617223,0.7705588,-0.67314947,0.0,9.730886,-0.3775079,3.8476999,-0.18151972,0.0075142574,0.011229077,0.85,0.14599505,0.6,0.0,0.0
227925014,69.28784,62.81658,10.0,0.8,nan,0.45985863,0.6042657,6.9999995,6.9146023,2.4152772,0.899865,-1.1114408,0.0,9.80665,-1.0766727,-3.7964246,7.9808564,0.0075142574,0.010454344,0.85,0.024299286,0.6,0.46278495,0.0
228122063,69.28784,62.97422,10.0,0.8,nan,0.47968018,-0.010357828,7.0000005,6.9146204,2.5259216,0.8777397,-0.64549416,0.0,9.80665,-2.387196,-1.7544031,1.591468,0.0075142574,0.005808035,0.85,-0.123262696,0.6,0.35741895,0.0
228309145,69.28784,63.123882,10.0,0.8,nan,0.498352,-0.89906484,7.0,6.9158745,3.8035734,0.62246025,0.7631268,0.0,9.310916,-2.3541775,5.178317,-14.676526,0.0075142574,0.007942297,0.85,-0.0052959267,0.6,0.0,0.0
228525902,69.28784,63.29729,10.0,0.8,nan,0.52103573,-0.52420807,7.0,6.914498,3.9099545,0.6009087,0.54626095,0.0,9.379645,-0.6129818,5.586932,-8.779016,0.0075142574,0.011041509,0.85,0.09831555,0.6,0.0,0.0
228722902,69.28784,63.45489,10.0,0.8,nan,0.5376857,0.17194064,7.0000005,6.9145427,3.476262,0.6876561,0.06247454,0.0,9.80665,-0.35236526,5.531929,2.4206536,0.0075142574,0.012823003,0.85,0.1847918,0.6,0.0,0.0
228920113,69.28784,63.61265,10.0,0.8,nan,0.5569381,0.45328623,6.9999995,6.914672,3.5354257,0.67584926,0.12037693,0.0,9.80665,-0.75974125,5.8559074,6.4550376,0.0075142574,0.015322813,0.85,0.19304006,0.6,0.0,0.0
229126757,69.28784,63.777973,10.0,0.8,nan,0.5730018,0.010946514,7.0,6.915883,3.74941,0.63329464,0.23666514,0.0,9.80665,-0.098553896,6.238947,-0.28265435,0.0075142574,0.017343521,0.85,0.21362726,0.6,0.0,0.0
229323833,69.28784,63.935642,10.0,0.8,nan,0.58078796,-0.036932245,7.0,6.9143586,1.1740651,1.1480588,-2.3258767,0.0,9.80665,0.39050582,-15.87618,5.4614615,0.0075142574,0.010090026,0.85,0.023573063,0.6,1.0,0.0
229520833,69.28784,64.09324,10.0,0.8,nan,0.58683616,0.07523752,6.9999995,6.9157,0.97510904,1.1881182,-1.8753955,0.0,9.80665,1.2472126,-16.433338,3.6574302,0.0075142574,-0.009962048,0.85,-0.34906584,0.6,1.0,0.0
229708206,69.28784,64.243126,10.0,0.8,nan,0.6005584,0.37750545,7.0,6.9160223,1.1805117,1.1471022,-1.2198787,0.0,9.80665,0.32186693,-15.866769,2.8801622,0.0075142574,-0.009962048,0.85,-0.34906584,0.6,1.0,0.0
229924633,69.28784,64.41626,10.0,0.8,nan,0.6230308,-0.029633904,6.999999,6.916004,1.4057178,1.1020573,-0.55408776,0.0,9.80665,-1.6642808,-15.243667,1.557782,0.0075142574,-0.009962048,0.85,-0.34906584,0.6,1.0,0.0
230121737,69.28784,64.573944,10.0,0.8,nan,0.64789003,-0.9892277,7.0,6.9145856,2.9555693,0.7918033,1.1084887,0.0,9.80665,-3.04897,6.7929506,-16.189623,0.0075142574,-0.0074753356,0.85,-0.2729938,0.6,0.0,0.0
