timestamp,safe_points_id,is_evaluation_pending,has_vtol_approach,rtl_type,safe_point_index
115458918,0,0,102,1,0
117484269,0,0,102,1,0
119509102,0,0,102,1,0
121524364,0,0,102,1,0
123549306,0,0,102,1,0
125575037,0,0,102,1,0
127599470,0,0,102,1,0
129624540,0,0,102,1,0
131649619,0,0,102,1,0
133662966,0,0,102,1,0
135692200,0,0,102,1,0
137711657,0,0,102,1,0
139741052,0,0,102,1,0
141760500,0,0,102,1,0
143790118,0,0,102,1,0
145819177,0,0,102,1,0
147838704,0,0,102,1,0
149858103,0,0,102,1,0
151887597,0,0,102,1,0
153907080,0,0,102,1,0
155936205,0,0,102,1,0
157955839,0,0,102,1,0
159985189,0,0,102,1,0
162004482,0,0,102,1,0
164033713,0,0,102,1,0
166053181,0,0,102,1,0
168082476,0,0,102,1,0
170101965,0,0,102,1,0
172131283,0,0,102,1,0
174159700,0,0,102,1,0
176179860,0,0,102,1,0
178207720,0,0,102,1,0
180228547,0,0,102,1,0
182255701,0,0,102,1,0
184277401,0,0,102,1,0
186306530,0,0,102,1,0
188326022,0,0,102,1,0
190355157,0,0,102,1,0
192374487,0,0,102,1,0
194403771,0,0,102,1,0
196423150,0,0,102,1,0
198432609,0,0,102,1,0
200452029,0,0,102,1,0
202481424,0,0,102,1,0
204500833,0,0,102,1,0
206519881,0,0,102,1,0
208549090,0,0,102,1,0
210578288,0,0,102,1,0
212607609,0,0,102,1,0
214627098,0,0,102,1,0
216656084,0,0,102,1,0
218675856,0,0,102,1,0
220704621,0,0,102,1,0
222724027,0,0,102,1,0
224772845,0,0,102,1,0
226802229,0,0,102,1,0
228821562,0,0,102,1,0
230860606,0,0,102,1,0
232870743,0,0,102,1,0
234899162,0,0,102,1,0
236918448,0,0,102,1,0
238957697,0,0,102,1,0
240967368,0,0,102,1,0
243006148,0,0,102,1,0
245025580,0,0,102,1,0
247045187,0,0,102,1,0
249073856,0,0,102,1,0
251093174,0,0,102,1,0
253122428,0,0,102,1,0
255141776,0,0,102,1,0
257171129,0,0,102,1,0
259190187,0,0,102,1,0
261219505,0,0,102,1,0
263238891,0,0,102,1,0
265268256,0,0,102,1,0
267287158,0,0,102,1,0
269316253,0,0,102,1,0
271335585,0,0,102,1,0
273364714,0,0,102,1,0
275393982,0,0,102,1,0
277442772,0,0,102,1,0
279462104,0,0,102,1,0
281481319,0,0,102,1,0
283510427,0,0,102,1,0
285529710,0,0,102,1,0
287568907,0,0,102,1,0
289578301,0,0,102,1,0
291617165,0,0,102,1,0
293636377,0,0,102,1,0
295665574,0,0,102,1,0
297685235,0,0,102,1,0
299713979,0,0,102,1,0
301733421,0,0,102,1,0
303763129,0,0,102,1,0
305781717,0,0,102,1,0
307810863,0,0,102,1,0
309830347,0,0,102,1,0
311849418,0,0,102,1,0
313888443,0,0,102,1,0
315897825,0,0,102,1,0
317927476,0,0,102,1,0
319946559,0,0,102,1,0
321985212,0,0,102,1,0
324004444,0,0,102,1,0
326013834,0,0,102,1,0
328052928,0,0,102,1,0
330062259,0,0,102,1,0
332071774,0,0,102,1,0
334101298,0,0,102,1,0
336120222,0,0,102,1,0
338159333,0,0,102,1,0
340168668,0,0,102,1,0
342197807,0,0,102,1,0
344217113,0,0,102,1,0
346256673,0,0,102,1,0
348275931,0,0,102,1,0
350305546,0,0,102,1,0
352314120,0,0,102,1,0
354353164,0,0,102,1,0
356362999,0,0,102,1,0
358391968,0,0,102,1,0
360411277,0,0,102,1,0
362450301,0,0,102,1,0
364469612,0,0,102,1,0
366498830,0,0,102,1,0
368518356,0,0,102,1,0
370547471,0,0,102,1,0
372585696,0,0,102,1,0
