timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
114076721,0.08785228,-0.12261493,0.42262307,4989,0,-1.7222242,-3.2286856,-9.572919,4899,0,0,2,1
114081708,0.10958035,-0.09998611,0.42835784,4987,0,-1.8301551,-3.1795607,-8.747322,4900,0,0,2,1
114086696,0.11364887,-0.07654829,0.4420939,4988,0,-1.7239212,-3.2518742,-9.032474,4898,0,0,2,1
114091685,0.10699773,-0.07157908,0.43615362,4989,0,-1.7139795,-2.8859832,-10.022263,4899,0,0,2,1
114096672,0.099226065,-0.04607963,0.44618303,4987,0,-1.6194249,-2.811282,-9.333235,4899,0,0,2,1
114101660,0.09899319,-0.04370495,0.43767765,4988,0,-1.6117244,-2.9248378,-9.163294,4898,0,0,2,1
114106648,0.11722452,-0.0202915,0.441484,4988,0,-1.4946557,-3.1017387,-9.405129,4901,0,0,2,1
114111636,0.12111193,-0.017290322,0.4310815,4988,0,-1.4673178,-2.9328072,-9.505,4896,0,0,2,1
114116624,0.121450074,-0.012555412,0.44493923,4988,0,-1.3733048,-2.861019,-9.510263,4899,0,0,2,1
114121611,0.1362399,-0.0064700874,0.43123588,4987,0,-1.2665734,-3.0459058,-9.099105,4899,0,0,2,1
114126600,0.14920658,0.006097696,0.4233673,4989,0,-1.3314093,-2.9171789,-9.379611,4898,0,0,2,1
114131587,0.15568157,0.00017236393,0.41532132,4987,0,-1.3873415,-2.899724,-9.424165,4899,0,0,2,1
114136576,0.1476491,0.0075996616,0.4034211,4989,0,-1.3940862,-2.9932761,-9.500293,4899,0,0,2,1
114141563,0.14359286,0.008200066,0.39909565,4987,0,-1.4087367,-3.0741692,-9.539177,4899,0,0,2,1
114146550,0.12140564,9.626561e-05,0.38635874,4987,0,-1.3444521,-3.1614585,-9.763859,4898,0,0,2,1
114151538,0.099142306,-0.007060457,0.37001786,4988,0,-1.4790939,-3.2412338,-9.826682,4899,0,0,2,1
114156526,0.09132387,-0.02344777,0.358347,4988,0,-1.4343774,-3.0757275,-9.418622,4898,0,0,2,1
114161514,0.04688467,-0.012447197,0.34920874,4988,0,-1.1403527,-3.528437,-9.690747,4899,0,0,2,1
114166502,0.049348764,-0.03741939,0.3374032,4988,0,-1.189692,-3.5351856,-9.66076,4899,0,0,2,1
114171490,0.03170646,-0.031740397,0.32253447,4988,0,-1.0345446,-3.3793848,-9.373986,4897,0,0,2,1
114176478,0.037522104,-0.0435069,0.30578068,4988,0,-0.8294141,-3.3898592,-9.401779,4900,0,0,2,1
114181466,0.012610575,-0.049387135,0.29880217,4988,0,-0.67565596,-3.0304906,-9.4917755,7351,0,0,2,1
114186461,-0.0069488953,-0.060687818,0.2940859,4995,0,-0.57373494,-3.1705046,-9.408533,4899,0,0,2,1
114191443,-0.011091546,-0.07344897,0.2774816,4982,0,-0.52553934,-3.1447918,-9.158031,4897,0,0,2,1
114196429,-0.015795898,-0.07121282,0.2790613,4986,0,-0.3976489,-2.9803534,-9.168033,4899,0,0,2,1
114201418,-0.02435258,-0.084869124,0.2613765,4989,0,-0.33485824,-2.9394138,-9.24428,4899,0,0,2,1
114206405,-0.039080877,-0.083407365,0.25877926,4987,0,-0.15640448,-2.886168,-9.236743,4899,0,0,2,1
114211393,-0.046153102,-0.08156876,0.24702692,4988,0,-0.1208922,-2.8109543,-9.031408,4898,0,0,2,1
