timestamp,defer_failsafes_timeout_s,disable_auto_disarm,defer_failsafes,source_type,source_id
112107252,0,0,0,0,0
112612642,0,0,0,0,0
113118641,0,0,0,0,0
113624753,0,0,0,0,0
114135662,0,0,0,0,0
114641683,0,0,0,0,0
115147645,0,0,0,0,0
115653644,0,0,0,0,0
116159647,0,0,0,0,0
116666011,0,0,0,0,0
117171664,0,0,0,0,0
117677663,0,0,0,0,0
118183653,0,0,0,0,0
118689645,0,0,0,0,0
119195724,0,0,0,0,0
119701746,0,0,0,0,0
120207718,0,0,0,0,0
120713663,0,0,0,0,0
121219743,0,0,0,0,0
121726059,0,0,0,0,0
122231643,0,0,0,0,0
122737646,0,0,0,0,0
123243658,0,0,0,0,0
123749702,0,0,0,0,0
124255664,0,0,0,0,0
124761687,0,0,0,0,0
125267645,0,0,0,0,0
125774195,0,0,0,0,0
126279655,0,0,0,0,0
126785645,0,0,0,0,0
127291694,0,0,0,0,0
127797710,0,0,0,0,0
128303666,0,0,0,0,0
128809684,0,0,0,0,0
129315645,0,0,0,0,0
129821643,0,0,0,0,0
130327798,0,0,0,0,0
130833765,0,0,0,0,0
131339645,0,0,0,0,0
131845645,0,0,0,0,0
132352825,0,0,0,0,0
132858663,0,0,0,0,0
133365646,0,0,0,0,0
133871699,0,0,0,0,0
134377674,0,0,0,0,0
134883654,0,0,0,0,0
135389645,0,0,0,0,0
135895670,0,0,0,0,0
136401670,0,0,0,0,0
136907646,0,0,0,0,0
137413646,0,0,0,0,0
137919645,0,0,0,0,0
138425665,0,0,0,0,0
138931884,0,0,0,0,0
139437694,0,0,0,0,0
139943644,0,0,0,0,0
140449646,0,0,0,0,0
140955647,0,0,0,0,0
141461646,0,0,0,0,0
141967645,0,0,0,0,0
142473644,0,0,0,0,0
142979645,0,0,0,0,0
143485675,0,0,0,0,0
143991665,0,0,0,0,0
144497746,0,0,0,0,0
145003655,0,0,0,0,0
145510670,0,0,0,0,0
146016643,0,0,0,0,0
146522645,0,0,0,0,0
147028645,0,0,0,0,0
147534645,0,0,0,0,0
148040656,0,0,0,0,0
148546653,0,0,0,0,0
149052645,0,0,0,0,0
149558644,0,0,0,0,0
150065601,0,0,0,0,0
150571654,0,0,0,0,0
151077645,0,0,0,0,0
151583646,0,0,0,0,0
152089772,0,0,0,0,0
152596746,0,0,0,0,0
153102645,0,0,0,0,0
153608645,0,0,0,0,0
154115203,0,0,0,0,0
154620916,0,0,0,0,0
155126665,0,0,0,0,0
155633646,0,0,0,0,0
156139898,0,0,0,0,0
156645738,0,0,0,0,0
157151646,0,0,0,0,0
157657650,0,0,0,0,0
158165000,0,0,0,0,0
158670646,0,0,0,0,0
159176644,0,0,0,0,0
159682648,0,0,0,0,0
160188669,0,0,0,0,0
160694645,0,0,0,0,0
161200670,0,0,0,0,0
161706659,0,0,0,0,0
