timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
114409168,114408202,527633,-0.051114667,0.059434026,0.47195104,3
114862202,114861241,527633,-0.024675276,0.50963235,0.16137886,3
115436984,115436018,527633,0.045505755,0.4890084,0.16090256,3
115927273,115916305,527633,0.017092817,0.4523523,0.21621571,3
116500997,116455958,527633,0.008568849,0.43154487,0.25297993,3
116922090,116921126,527633,-0.0021021254,0.4677278,0.19473729,3
117159789,117158831,527633,-0.016516816,0.46882883,0.20227957,3
117983346,117982384,527633,0.040008277,0.4726765,0.19349614,3
118470736,118459385,527633,0.054297935,0.43796784,0.2230798,3
118923966,118923003,527633,0.08383844,0.42169872,0.22361004,3
119515507,119514522,527633,0.101114236,0.40885928,0.23815376,3
119976426,119975462,527633,0.1204746,0.41813993,0.2053704,3
120492615,120491650,527633,0.12749425,0.40470454,0.2225174,3
120958764,120957800,527633,0.13095352,0.3968546,0.23391563,3
121540944,121509984,527633,0.12530059,0.3841626,0.27065054,3
122036999,121938006,527633,0.14731072,0.40593374,0.23492847,3
122511622,122510657,527633,0.14277947,0.43277386,0.16864756,3
122947972,122947008,527633,0.15163803,0.4379507,0.17769656,3
123402204,123401245,527633,0.15250522,0.4368095,0.17434052,3
123887178,123886219,527633,0.16024563,0.4322537,0.17448702,3
124457691,124456728,527633,0.15941066,0.42808104,0.17459157,3
124932485,124931527,527633,0.18499991,0.44344237,0.1370151,3
125440837,125439871,527633,0.20542488,0.48517868,0.046806842,3
125882360,125881391,527633,-0.09364121,-0.18227889,-0.17869946,3
126430328,126429369,527633,0.10242652,0.38565284,0.277304,3
127012220,127011262,527633,0.16063848,0.2795564,0.33896878,3
127339774,127338811,527633,0.15427971,0.22749333,0.3657039,3
127570802,127569837,527633,0.15931201,0.22318311,0.3816761,3
128494399,128493391,527633,0.10543949,0.22286251,0.37894157,3
129034358,128983393,527633,0.09365576,0.23713759,0.3744344,3
129474350,129473391,527633,0.12974373,0.19479333,0.40966198,3
130034351,130033392,527633,0.09896315,0.18831402,0.4170846,3
130454355,130453391,527633,0.13745707,0.15851231,0.40384972,3
131014350,131013390,527633,0.14672801,0.19785924,0.3958374,3
131474353,131453390,527633,0.12765604,0.19512986,0.4125259,3
132034353,132013391,527633,0.13929752,0.17764775,0.4041252,3
132534354,132503390,527633,0.018431531,0.15815476,0.4639448,3
133014355,132993396,527633,0.053051256,0.12086856,0.45271003,3
133514348,133503840,527633,-0.032785114,0.077244155,0.45431992,3
134034357,133993752,527633,-0.0722056,0.17419602,0.4803813,3
134535249,134534289,527633,0.022438385,0.19858384,0.45338568,3
134954351,134953391,527633,0.04901296,0.32310578,0.3816503,3
135514364,135513393,527633,0.05117107,0.36535856,0.33465102,3
135934356,135933390,527633,0.10344464,0.40494698,0.26960889,3
136494359,136493391,527633,0.12774643,0.3754715,0.27511984,3
137034353,136983390,527633,0.09058897,0.33690566,0.3193516,3
137474349,137473390,527633,0.060082562,0.28510714,0.34497303,3
138014356,137983390,527633,0.11807945,0.17212254,0.4056499,3
138494396,138473390,527633,0.08922705,0.039043423,0.44388717,3
138994360,138963390,527633,-0.008184031,-0.04775872,0.44984388,3
139474356,139453390,527633,-0.12510084,-0.07837352,0.44230425,3
140034360,140013394,527633,-0.24376535,-0.17596196,0.3651968,3
140534355,140503390,527633,-0.3601004,-0.18486533,0.2876095,3
140954350,140953391,527633,-0.46865323,-0.10677047,0.21290326,3
141534405,141513407,527633,-0.47684833,-0.05636113,0.20157504,3
142034351,142003390,527633,-0.49875727,0.01859296,0.17924781,3
142514350,142493391,527633,-0.51243615,0.15676126,0.19755155,3
143014359,142983393,527633,-0.4879644,0.23285115,0.18879601,3
143494350,143473390,527633,-0.4609737,0.2912494,0.17995583,3
143974353,143973396,527633,-0.4604823,0.3854657,0.13076216,3
144514395,144473399,527633,-0.37733313,0.43725094,0.118909515,3
144974367,144963399,527633,-0.2687061,0.5047326,0.1464456,3
145534350,145523392,527633,-0.16193219,0.5471029,0.17137814,3
145954376,145943391,527633,-0.059597947,0.4873591,0.25611368,3
146514355,146503391,527633,-0.046779037,0.46395996,0.30344474,3
147034367,146993390,527633,-0.050905716,0.408766,0.35783607,3
147494364,147493404,527633,-0.0148235895,0.34383458,0.39383858,3
148014365,147983390,527633,0.027988672,0.29250705,0.39864835,3
148494353,148473393,527633,0.018083412,0.20012951,0.42862028,3
148994349,148963390,527633,0.01723456,0.16558695,0.4577336,3
