timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,hdg_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_height,pre_flt_fail_innov_pos_horiz,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
78157623,77967584,17763984869911,0.021521071,0.095176384,0.10691392,0,0.16395001,0.15056933,0.46754658,0.18256667,0.015187448,0.0170012,nan,nan,nan,0.0,4259850,4325386,4028193,527633,48.654724,47.69778,0.5405821,0.49909315,0,831,2,2,2,3,1,0,0,0,0,0,0,0,0
78167614,77977561,17763984869911,0.021311471,0.091482885,0.103660926,0,0.1646119,0.15095559,0.46754658,0.18256667,0.015187448,0.0170012,nan,nan,nan,0.0,4259850,4325386,4028193,527633,48.654724,47.69778,0.5405821,0.49909315,0,831,2,2,2,3,1,0,0,0,0,0,0,0,0
78367120,78177086,17763984869911,0.020403737,0.12517984,0.14995207,0,0.16468602,0.15100789,0.64535946,0.2962114,0.021960324,0.01789958,nan,nan,nan,0.0,4259850,4325386,4028193,527633,49.35632,47.69778,0.539949,0.49909315,0,831,2,2,2,3,1,1,0,0,0,0,0,0,0
78566686,78376606,17626545916423,0.020615388,0.15652488,0.1932238,0,0.16471958,0.15090317,nan,0.46100745,0.035113495,0.018288106,nan,nan,nan,0.0,4259850,4325386,4028193,527633,50.0364,47.69778,0.5268551,0.49909315,0,831,2,2,2,3,1,0,0,0,0,0,0,0,0
78766171,78576129,17626545916423,0.014373318,0.11516977,0.1556744,0,0.16471201,0.1509486,nan,0.40741205,0.042913035,0.018503077,nan,nan,nan,0.0,4259850,4325386,4028193,527633,48.831573,47.69778,0.5119949,0.49909315,0,831,2,2,2,3,1,0,0,0,0,0,0,0,0
78965675,78775652,17626545916423,0.008676987,0.06048511,0.08102199,0,0.17176525,0.15468329,nan,0.36131176,0.04337185,0.018787527,nan,nan,nan,0.0,4259850,4325386,4028193,527633,51.413418,47.69778,0.5258279,0.49909315,0,831,2,2,2,3,1,0,0,0,0,0,0,0,0
79165236,78975175,17626545916423,0.0108536035,0.11181685,0.12046018,0,0.1710659,0.15456966,nan,0.2957756,0.05075382,0.017232062,nan,nan,nan,0.0,4259850,4325386,4028193,527633,49.179127,47.69778,0.5750685,0.49909315,0,831,2,2,2,3,1,0,0,0,0,0,0,0,0
79364714,79174697,17626545916423,0.015445187,0.14263545,0.18656208,0,0.17031732,0.15439895,nan,0.35969594,0.055070177,0.014721339,nan,nan,nan,0.0,4259850,4325386,4028193,527633,45.024788,47.69778,0.58182317,0.49909315,0,831,2,2,2,3,1,0,0,0,0,0,0,0,0
79564283,79374220,17626545916423,0.030217092,0.21252328,0.26704916,0,0.16951926,0.15450051,nan,0.5175816,0.05302279,0.008905042,nan,nan,nan,0.0,4259850,4325386,4028193,527633,41.032047,47.69778,0.5813193,0.49909315,0,831,2,2,2,3,1,0,0,0,1,0,0,0,0
79763790,79573744,17626545949575,0.040297303,0.2832031,0.32345387,0,0.16891718,0.15481448,nan,0.54600984,0.0467168,0.010931954,nan,nan,0.42165214,0.0,4259850,4325386,4028193,527633,39.065407,47.69778,0.5663581,0.49909315,0,831,2,2,2,3,1,0,0,0,1,0,0,0,0
79963305,79773266,17626545949575,0.027220493,0.18981653,0.2386564,0,0.17569141,0.16007541,nan,0.507664,0.043062042,0.0096657295,nan,nan,0.34198973,0.0,4259850,4325386,4028193,527633,42.662636,47.69778,0.49741042,0.49909315,0,831,2,2,2,3,1,0,0,0,1,0,0,0,0
80162912,79972788,17626545949575,0.024570173,0.16482024,0.2044598,0,0.16745251,0.15599981,nan,0.43791544,0.057131175,0.011334036,nan,nan,0.41677842,0.0,4259850,4325386,4028193,527633,38.40445,47.69778,0.5482363,0.49909315,0,831,2,2,2,3,1,0,0,0,0,0,0,0,0
80362344,80172311,17626545949575,0.017700827,0.10197905,0.14592884,0,0.16704226,0.15689442,nan,0.37368727,0.06268637,0.010952538,nan,nan,0.42930576,0.0,4259850,4325386,4028193,527633,38.96636,47.69778,0.56245905,0.49909315,0,831,2,2,2,3,1,0,0,0,0,0,0,0,0
80561979,80371834,17626545949575,0.014274114,0.11774099,0.139941,0,0.16659552,0.15751049,nan,0.32339886,0.06508804,0.007779439,nan,nan,0.42551976,0.0,4259850,4325386,4028193,527633,39.705856,47.69778,0.5545882,0.49909315,0,831,2,2,2,3,1,0,0,0,0,0,0,0,0
