timestamp,timestamp_sample,device_id,bias,bias_var,innov,innov_var,innov_test_ratio
78367449,78179556,4028193,111.63863,0.10874078,0.40977478,12.382512,0.001506743
78948588,78754671,4028193,111.65475,0.10883028,0.21850586,12.383547,0.00042838932
79293425,79100482,4028193,111.66376,0.10881847,0.18946075,12.383996,0.00032205883
79983785,79791713,4028193,111.65744,0.10878779,-0.25945282,12.38403,0.00060396566
80446264,80255662,4028193,111.64231,0.10882369,-0.051376343,12.385063,2.3680215e-05
80791412,80601180,4028193,111.636894,0.1088045,-0.12377167,12.384983,0.00013743728
81480514,81292593,4028193,111.63802,0.108773105,0.2250061,12.386302,0.00045415535
81884431,81694910,4028193,111.64395,0.108783275,0.14263916,12.386045,0.0001825166
82406580,82213889,4028193,111.65055,0.10884689,0.030578613,12.387582,8.386998e-06
82987849,82791863,4028193,111.66679,0.10892754,0.25901794,12.388475,0.00060172676
83441025,83251056,4028193,111.68102,0.10879681,0.16001129,12.388649,0.00022963327
83963186,83769262,4028193,111.70184,0.108858526,0.3714676,12.388492,0.0012376017
84485373,84288063,4028193,111.72594,0.1089197,0.21739197,12.388009,0.00042388003
84938634,84749867,4028193,111.75759,0.10878724,0.47288513,12.388009,0.002005706
85460708,85268163,4028193,111.78622,0.10885081,0.34162903,12.387141,0.0010468777
85983025,85786807,4028193,111.82665,0.10890967,0.44153595,12.387665,0.001748639
86495204,86306764,4028193,111.86784,0.10880407,0.3874054,12.386663,0.0013462772
86958142,86768646,4028193,111.89509,0.10883595,0.33431244,12.386605,0.0010025597
87480398,87287145,4028193,111.92694,0.10889375,0.4717636,12.385788,0.0019965617
87943369,87746309,4028193,111.94866,0.10892704,0.25585175,12.385833,0.0005872311
88455652,88264917,4028193,111.973366,0.10881813,0.27928162,12.384881,0.000699762
88918680,88726561,4028193,111.99111,0.10885028,0.2191925,12.38501,0.000431035
89440977,89245005,4028193,112.01014,0.108908065,0.36914062,12.385825,0.0012224081
89953163,89763594,4028193,112.025734,0.10880388,0.30419922,12.385138,0.0008301811
90475368,90282164,4028193,112.0368,0.10886219,0.08223724,12.383678,6.0679904e-05
90938390,90743856,4028193,112.05021,0.108895965,0.26193237,12.384136,0.0006155596
91450807,91262239,4028193,112.0618,0.108790755,0.2906723,12.383679,0.0007580801
91972774,91781153,4028193,112.06408,0.10885099,-0.12236786,12.384836,0.00013433894
92258704,92067485,4028193,112.06806,0.108808935,0.1592102,12.383188,0.00022743997
92948066,92759055,4028193,112.066505,0.10877679,-0.08782959,12.383883,6.9212154e-05
