timestamp,normalized_setpoint
79137418,0.0
80137532,0.0
81137644,0.0
82135256,0.0
83137952,0.0
84137982,0.0
85135572,0.0
86135681,0.0
87138280,0.0
88135892,0.0
89136003,0.0
90136110,0.0
91138731,0.0
92136332,0.0
93136441,0.0
94136565,0.0
95139151,0.0
96136762,0.0
97136877,0.0
98136985,0.0
99134594,0.0
100137320,0.0
101137310,0.0
102139914,0.0
103135028,0.0
104137621,0.0
105137725,0.0
106135332,0.0
107137925,0.0
108138019,0.0
109138117,0.0
110135717,0.0
111128733,0.0
112126300,0.0
113123903,0.0
114121499,0.0
115129123,0.0
116126682,0.0
117124365,0.0
118121829,0.0
119129438,0.0
120127021,0.0
121124633,0.0
122122155,0.0
123129707,0.0
124127330,0.0
125124879,0.0
126122431,0.0
127130048,0.0
128127559,0.0
129125199,0.0
130122811,0.0
131130290,0.0
132127974,0.0
133125397,0.0
134122984,0.0
135122737,0.0
136127475,0.0
137122469,0.0
138127311,0.0
139122243,0.0
140127123,0.0
141122022,0.0
142126905,0.0
143121828,0.0
144126624,0.0
145121637,0.0
146126418,0.0
147121543,0.0
148126202,0.0
149131075,0.0
150125997,0.0
151130833,0.0
152125740,0.0
153130503,0.0
154125535,0.0
155130251,0.0
156125263,0.0
157130038,0.0
158125003,0.0
159129756,0.0
160124948,0.0
161129531,0.0
162124787,0.0
163129314,0.0
164124313,0.0
165129050,0.0
166123961,0.0
167128755,0.0
168123732,0.0
169128516,0.0
170123446,0.0
171128471,0.0
172123186,0.0
173127964,0.0
174122961,0.0
175127743,0.0
176122653,0.0
177127661,0.0
178122374,0.0
179127195,0.0
180122070,0.0
181126869,0.0
182121812,0.0
183126575,0.0
184121731,0.0
185126299,0.0
186131049,0.0
187125985,0.0
188130852,0.0
189125705,0.0
190130806,0.0
191125452,0.0
192130664,0.0
193125211,0.0
194129935,0.0
195124824,0.0
196129602,0.0
197124533,0.0
198129499,0.0
199124449,0.0
200129111,0.0
201124206,0.0
202128784,0.0
203123796,0.0
204128465,0.0
205123429,0.0
206128171,0.0
207123141,0.0
208127793,0.0
209122721,0.0
210127478,0.0
211122390,0.0
212127214,0.0
213122122,0.0
214126914,0.0
215121785,0.0
216126589,0.0
217121469,0.0
218126633,0.0
219131061,0.0
220126027,0.0
221130707,0.0
222125674,0.0
223130387,0.0
224125312,0.0
225130096,0.0
226124985,0.0
227129969,0.0
228124991,0.0
229129518,0.0
230124374,0.0
231129198,0.0
232124156,0.0
233129063,0.0
234123765,0.0
235128521,0.0
236123429,0.0
237128202,0.0
238123356,0.0
239127856,0.0
240122817,0.0
241127536,0.0
242122483,0.0
243127279,0.0
244122115,0.0
245126903,0.0
246121894,0.0
247126797,0.0
248122142,0.0
249126276,0.0
250131013,0.0
251125950,0.0
252130659,0.0
253125564,0.0
254130340,0.0
255125295,0.0
256130046,0.0
257124939,0.0
258129782,0.0
259125202,0.0
260129360,0.0
261124417,0.0
262129075,0.0
263123899,0.0
264135668,0.0
265137964,0.0
266137797,0.0
267135164,0.0
268137454,0.0
269137304,0.0
270139574,0.0
271137034,0.0
272136790,0.0
273139069,0.0
274136436,0.0
275136262,0.0
276138625,0.0
277138379,0.0
278135747,0.0
279138040,0.0
280137867,0.0
281135232,0.0
282137524,0.0
283137346,0.0
284139644,0.0
285137030,0.0
286136851,0.0
287139118,0.0
288136481,0.0
289136305,0.0
290138638,0.0
291138418,0.0
292135782,0.0
293138069,0.0
294137895,0.0
295135293,0.0
296137545,0.0
297137380,0.0
298139697,0.0
299137038,0.0
300136852,0.0
301139132,0.0
302136498,0.0
303136315,0.0
304138604,0.0
305135984,0.0
306135786,0.0
307138067,0.0
308137892,0.0
309135246,0.0
310137552,0.0
311137361,0.0
312139668,0.0
313137013,0.0
314136816,0.0
315139100,0.0
316136507,0.0
317136278,0.0
318138566,0.0
319138383,0.0
320135739,0.0
321138043,0.0
322137861,0.0
323135219,0.0
324137481,0.0
325137353,0.0
326139598,0.0
327136938,0.0
328136757,0.0
329139044,0.0
330136397,0.0
331136232,0.0
332138515,0.0
333138319,0.0
334135681,0.0
335137952,0.0
336137777,0.0
337135129,0.0
338137422,0.0
339137238,0.0
340139504,0.0
341136866,0.0
342136677,0.0
343138963,0.0
344136336,0.0
345136118,0.0
346138392,0.0
347138209,0.0
348135566,0.0
349137832,0.0
350137679,0.0
351135002,0.0
352137283,0.0
353137120,0.0
354139354,0.0
355136706,0.0
356136519,0.0
357138801,0.0
358136133,0.0
359135944,0.0
360138210,0.0
361138023,0.0
362135368,0.0
363137638,0.0
364137450,0.0
365134863,0.0
366137076,0.0
367136873,0.0
368139134,0.0
369136518,0.0
370136305,0.0
371138573,0.0
372135921,0.0
373135749,0.0
374138018,0.0
375137835,0.0
376135189,0.0
377137478,0.0
378137317,0.0
379134679,0.0
380136949,0.0
381136774,0.0
382139072,0.0
383136434,0.0
384136261,0.0
385138567,0.0
386135924,0.0
387135788,0.0
388138057,0.0
389137895,0.0
390135267,0.0
391137567,0.0
392137467,0.0
