timestamp,bias_x[0],bias_x[1],bias_x[2],bias_x[3],bias_y[0],bias_y[1],bias_y[2],bias_y[3],bias_z[0],bias_z[1],bias_z[2],bias_z[3],valid[0],valid[1],valid[2],valid[3],stable[0],stable[1],stable[2],stable[3]
78102694,-0.012339849,-0.00045883542,0.0,0.0,0.061647322,0.023996498,0.0,0.0,0.008977122,0.0018556267,0.0,0.0,1,0,0,0,1,0,0,0
392133940,-3.0761657e-06,-7.114836e-07,0.0,0.0,9.743711e-05,3.171771e-05,0.0,0.0,8.5136184e-05,2.5253517e-05,0.0,0.0,0,0,0,0,0,0,0,0
392153712,1.039451e-05,-2.4318736e-06,0.0,0.0,0.00019374205,2.3948753e-05,0.0,0.0,-5.5139593e-05,4.1967593e-05,0.0,0.0,0,0,0,0,0,0,0,0
392253710,7.123385e-06,5.2039045e-06,0.0,0.0,0.00012564484,2.0404706e-05,0.0,0.0,-2.5243608e-05,1.7957498e-05,0.0,0.0,0,0,0,0,0,0,0,0
392533711,4.4643866e-07,3.1481404e-06,0.0,0.0,8.403091e-05,2.3241504e-05,0.0,0.0,1.2113735e-05,1.7436021e-05,0.0,0.0,0,0,0,0,0,0,0,0
392733711,-7.994019e-06,1.0116983e-06,0.0,0.0,0.00045185618,6.877528e-05,0.0,0.0,4.7878624e-05,2.9280192e-05,0.0,0.0,0,0,0,0,0,0,0,0
392933714,-6.56505e-05,-1.942614e-06,0.0,0.0,-9.241696e-05,2.7896845e-05,0.0,0.0,0.0003244139,3.3905686e-05,0.0,0.0,0,0,0,0,0,0,0,0
