timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,hdg_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_height,pre_flt_fail_innov_pos_horiz,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
78160390,77972814,17763984869911,0.026831953,0.070573784,0.07862261,0,0.1643658,0.15068233,0.4744253,0.16698158,0.0137931565,0.01458942,nan,nan,nan,0.0,2490378,2490378,4028193,527633,48.841927,47.69778,0.5405821,0.49909315,0,831,2,2,2,3,1,0,0,0,0,0,0,0,0
78170245,77982666,17763984869911,0.026393708,0.067891195,0.07637923,0,0.16502759,0.15106672,0.4744253,0.16698158,0.0137931565,0.01458942,nan,nan,nan,0.0,2490378,2490378,4028193,527633,48.841927,47.69778,0.5405821,0.49909315,0,831,2,2,2,3,1,0,0,0,0,0,0,0,0
78367437,78179702,17763984869911,0.023849566,0.09427256,0.113518134,0,0.16488025,0.15085517,0.6533344,0.214314,0.020161303,0.015449347,nan,nan,nan,0.0,2490378,2490378,4028193,527633,49.402004,47.69778,0.539949,0.49909315,0,831,2,2,2,3,1,1,0,0,0,0,0,0,0
78564354,78376743,17626545916423,0.02052965,0.12748794,0.15424928,0,0.16474468,0.1508059,nan,0.37447602,0.021461844,0.015241328,nan,nan,nan,0.0,2490378,2490378,4028193,527633,50.375496,47.69778,0.5268551,0.49909315,0,831,2,2,2,3,1,0,0,0,0,0,0,0,0
78761358,78573777,17626545916423,0.012963188,0.08746168,0.117950514,0,0.16459024,0.15077314,nan,0.32451296,0.026367001,0.0150953205,nan,nan,nan,0.0,2490378,2490378,4028193,527633,49.23154,47.69778,0.5119949,0.49909315,0,831,2,2,2,3,1,0,0,0,0,0,0,0,0
78958385,78770814,17626545916423,0.0067780605,0.047908712,0.06264674,0,0.17127852,0.15433909,nan,0.26450503,0.030050555,0.01531496,nan,nan,nan,0.0,2490378,2490378,4028193,527633,51.461147,47.69778,0.5258279,0.49909315,0,831,2,2,2,3,1,0,0,0,0,0,0,0,0
79165518,78977703,17626545916423,0.015123872,0.11851021,0.13346638,0,0.1711287,0.15453228,nan,0.32430643,0.045825463,0.013716299,nan,nan,nan,0.0,2490378,2490378,4028193,527633,49.418087,47.69778,0.5750685,0.49909315,0,831,2,2,2,3,1,0,0,0,0,0,0,0,0
79362323,79174740,17763984869911,0.027140299,0.17462657,0.22404484,0,0.17010438,0.15417452,1.0552543,0.50285035,0.050051678,0.010094652,nan,nan,nan,0.0,2490378,2490378,4028193,527633,45.463047,47.69778,0.58182317,0.49909315,0,831,2,2,2,3,1,1,0,0,1,0,0,0,0
79559394,79371777,17626545916423,0.039849572,0.2389415,0.30807006,0,0.16917942,0.1541087,nan,0.6478522,0.050354682,0.013988106,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.368378,47.69778,0.60487497,0.49909315,0,831,2,2,2,3,1,0,0,0,1,0,0,0,0
79766263,79578666,17626545949575,0.04254022,0.27560592,0.3427229,0,0.16904646,0.15456055,nan,0.67575705,0.06770247,0.017037554,nan,nan,0.5121319,0.0,2490378,2490378,4028193,527633,39.385086,47.69778,0.5663581,0.49909315,0,831,2,2,2,3,1,0,0,0,1,0,0,0,0
79963666,79775703,17626545949575,0.02672278,0.17633988,0.23896235,0,0.17566097,0.15928864,nan,0.63377357,0.07477853,0.01604174,nan,nan,0.27173623,0.0,2490378,2490378,4028193,527633,43.47124,47.69778,0.49741042,0.49909315,0,831,2,2,2,3,1,0,0,0,1,0,0,0,0
80160427,79972740,17626545949575,0.03067915,0.16437227,0.21999596,0,0.16744424,0.15516119,nan,0.55690074,0.09161653,0.016543373,nan,nan,0.41627675,0.0,2490378,2490378,4028193,527633,39.53744,47.69778,0.5482363,0.49909315,0,831,2,2,2,3,1,0,0,0,1,0,0,0,0
