timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err,check_fail_spoofed_gps
78447168,78254654,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
78846237,78652643,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
79454689,79254634,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
79843850,79649638,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
80452347,80254634,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
80851447,80653638,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
81449966,81255092,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
81858956,81659635,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
82447554,82254735,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
82846646,82654634,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
83455127,83257662,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
83844316,83650638,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
84452772,84257916,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
84851829,84653637,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
85450413,85257638,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
85849427,85654641,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
86448026,86254635,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
86847121,86654638,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
87455597,87255654,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
87854643,87654635,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
88453250,88257640,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
88852281,88654637,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
89450836,89253636,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
89849900,89653635,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
90448582,90255639,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
90847584,90655852,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
91446078,91251402,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
91845145,91654639,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
92443647,92251816,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
92852654,92656641,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
93451239,93251642,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
93850269,93655641,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
94448917,94250705,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
94857927,94659639,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
95446446,95254639,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
95855451,95655635,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
96444070,96253638,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
96853088,96654638,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
97451698,97255637,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
97850786,97651635,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
98449301,98254637,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
98848314,98648636,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
99456856,99256841,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
99845859,99651636,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
100454363,100259637,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
100843648,100649635,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
101452097,101254636,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
101851163,101653639,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
102449753,102253658,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
102848779,102653848,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
103447345,103253638,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
103856464,103656636,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
104454940,104257651,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
104853997,104653826,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
105452647,105255638,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
105851616,105653640,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
106450280,106253639,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
106849276,106654642,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
107447889,107255643,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
107846954,107651906,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
108445383,108252643,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
108844411,108652645,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
109452933,109254642,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
109852014,109653641,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
110450514,110251640,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
110849580,110649656,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
111448206,111253637,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
111847273,111652637,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
112445753,112253640,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
112844797,112653633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
113453266,113253636,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
113842386,113651640,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
114450939,114252640,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
114850048,114653637,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
115448507,115253638,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
115847533,115653637,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
