timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
78162403,0.0,0.8233626,-0.12359425,0.07478884,0.5488216,0.014778346,0.0,0.0,0,0
78167385,0.0,0.82379055,-0.12353586,0.07488526,0.54817903,0.014778346,0.0,0.0,0,0
78217252,0.0,0.82792705,-0.12296399,0.07582063,0.5419114,0.014778346,0.0,0.0,0,0
78262127,0.0,0.83193845,-0.12239611,0.076733954,0.5357327,0.014778346,0.0,0.0,0,0
78312064,0.0,0.83796144,-0.12151789,0.07811728,0.52626204,0.014778346,0.0,0.0,0,0
78366886,0.0,0.8473397,-0.120085604,0.08030165,0.5110251,0.014778346,0.0,0.0,0,0
78416776,0.0,0.85732293,-0.118466884,0.08267105,0.4940936,0.014778346,0.0,0.0,0,0
78461662,0.0,0.8648912,-0.11716901,0.08450048,0.48072273,0.014778346,0.0,0.0,0,0
78516529,0.0,0.8696171,-0.11632504,0.08565857,0.47211984,0.014778346,0.0,0.0,0,0
78566423,0.0,0.86894464,-0.11644678,0.08549301,0.4733564,0.014778346,0.0,0.0,0,0
78616277,0.0,0.86335933,-0.11743693,0.08412775,0.48346853,0.014778346,0.0,0.0,0,0
78661173,0.0,0.85467064,-0.11890693,0.08203688,0.49866742,0.014778346,0.0,0.0,0,0
78716062,0.0,0.8406107,-0.1211215,0.07873049,0.5220199,0.014778346,0.0,0.0,0,0
78765952,0.0,0.8254945,-0.12330192,0.075269796,0.5456096,0.014778346,0.0,0.0,0,0
78815806,0.0,0.80778,-0.12562649,0.071322456,0.571509,0.014778346,0.0,0.0,0,0
78865769,0.0,0.79229766,-0.095817275,0.09130426,0.59560657,0.014778346,0.0,0.0,0,0
78915561,0.0,0.77341187,0.06455087,0.19710135,0.5990145,0.014778346,0.0,0.0,0,0
78965458,0.0,0.7303008,0.17396095,0.18132606,0.6352316,0.014778346,0.0,0.0,0,0
79015320,0.0,0.7007718,0.17026193,0.06131564,0.6900509,0.014778346,0.0,0.0,0,0
79065204,0.0,0.6821864,-0.12128728,-0.0012335114,0.7210476,0.014778346,0.0,0.0,0,0
79115082,0.0,0.61163586,-0.2682771,0.025243988,0.7438358,0.014778346,0.0,0.0,0,0
79165019,0.0,0.61506534,-0.16363016,0.1131812,0.7629611,0.014778346,0.0,0.0,0,0
79214837,0.0,0.5958386,-0.018549895,0.19292533,0.7793665,0.014778346,0.0,0.0,0,0
79264724,0.0,0.5481559,0.044973172,0.12998411,0.8249889,0.014778346,0.0,0.0,0,0
79314603,0.0,0.49266377,-0.13446833,0.011556612,0.8596902,0.014778346,0.0,0.0,0,0
79364495,0.0,0.4375145,-0.17496522,0.016244644,0.88187546,0.014778346,0.0,0.0,0,0
79414356,0.0,0.3922429,-0.1443909,-0.004492102,0.9084473,0.014778346,0.0,0.0,0,0
79464240,0.0,0.34376797,-0.14395279,-0.012103747,0.9278764,0.014778346,0.0,0.0,0,0
79514128,0.0,0.29500946,-0.14312774,-0.019579565,0.94451076,0.014778346,0.0,0.0,0,0
79564020,0.0,0.2400289,-0.14175981,-0.02780405,0.9599569,0.014778346,0.0,0.0,0,0
79613884,0.0,0.17303061,-0.13966922,-0.03847156,0.97420377,0.014778346,0.0,0.0,0,0
79663769,0.0,0.10921015,-0.060791425,-0.05638406,0.9905546,0.014778346,0.0,0.0,0,0
79713694,0.0,0.062176507,0.074046455,-0.06716626,0.9930457,0.014778346,0.0,0.0,0,0
79763580,0.0,0.031449504,0.09284451,-0.06414963,0.99311405,0.014778346,0.0,0.0,0,0
79813410,0.0,0.004791697,-0.16818342,-0.068742864,0.98334414,0.014778346,0.0,0.0,0,0
79863293,0.0,0.011256492,-0.24661514,-0.056903467,0.967376,0.014778346,0.0,0.0,0,0
79918170,0.0,0.043253064,-0.23197532,-0.03691575,0.9710582,0.014778346,0.0,0.0,0,0
79963099,0.0,0.090023965,-0.12764838,0.038004715,0.9869941,0.014778346,0.0,0.0,0,0
80012936,0.0,0.11678775,0.093190394,0.025366208,0.9884497,0.014778346,0.0,0.0,0,0
80062824,0.0,0.15156567,0.10545628,-0.081624925,0.9794102,0.014778346,0.0,0.0,0,0
80117690,0.0,0.12485374,-0.19389166,-0.13555306,0.96355754,0.014778346,0.0,0.0,0,0
80162684,0.0,0.12083153,-0.2343656,-0.108656555,0.9584708,0.014778346,0.0,0.0,0,0
80212459,0.0,0.14882924,-0.1223996,0.042321656,0.9803454,0.014778346,0.0,0.0,0,0
80267318,0.0,0.12279167,-0.029442035,0.07231254,0.9893565,0.014778346,0.0,0.0,0,0
80317197,0.0,0.081924446,-0.05098923,-0.037480276,0.9946274,0.014778346,0.0,0.0,0,0
80362143,0.0,0.034784846,-0.13285758,-0.056725428,0.98889893,0.014778346,0.0,0.0,0,0
80411980,0.0,0.015982356,0.1297732,0.06346513,-0.9893815,0.014778346,0.0,0.0,0,0
80466848,0.0,0.07587876,0.12569094,0.07120883,-0.98659694,0.014778346,0.0,0.0,0,0
80516721,0.0,0.13116568,0.12149352,0.078155175,-0.9807786,0.014778346,0.0,0.0,0,0
80561755,0.0,0.1790312,0.117521,0.084010236,-0.97317976,0.014778346,0.0,0.0,0,0
80616486,0.0,0.22698872,0.12705927,0.029883632,-0.9651109,0.014778346,0.0,0.0,0,0
80666357,0.0,0.24997124,0.14306706,-0.2019733,-0.93608385,0.014778346,0.0,0.0,0,0
80716277,0.0,0.33036456,0.008217181,-0.2405496,-0.91264874,0.014778346,0.0,0.0,0,0
80761295,0.0,0.36874118,-0.094536304,-0.11574,-0.9174406,0.014778346,0.0,0.0,0,0
80816005,0.0,0.40653738,-0.030586567,0.060618162,-0.9111077,0.014778346,0.0,0.0,0,0
80865887,0.0,0.4506995,0.09817221,0.18528302,-0.8676995,0.014778346,0.0,0.0,0,0
80915766,0.0,0.4680216,0.1215733,0.099389836,-0.86965364,0.014778346,0.0,0.0,0,0
80965727,0.0,0.47784838,0.12773907,-0.059834596,-0.867043,0.014778346,0.0,0.0,0,0
81015529,0.0,0.5024037,0.037336834,-0.13142078,-0.85377103,0.014778346,0.0,0.0,0,0
81065406,0.0,0.5049694,-0.05724153,-0.033587996,-0.86058193,0.014778346,0.0,0.0,0,0
81115291,0.0,0.50405514,0.10604785,0.13361731,-0.84665734,0.014778346,0.0,0.0,0,0
81165227,0.0,0.50011027,0.0823098,0.118225046,-0.8538956,0.014778346,0.0,0.0,0,0
81215049,0.0,0.49521527,0.06352509,0.056288008,-0.8646144,0.014778346,0.0,0.0,0,0
81264964,0.0,0.49730664,0.08222601,0.118776225,-0.85546315,0.014778346,0.0,0.0,0,0
81314812,0.0,0.49870878,0.08203112,0.1189109,-0.8546465,0.014778346,0.0,0.0,0,0
81364727,0.0,0.5006158,0.08176541,0.11909376,-0.8535308,0.014778346,0.0,0.0,0,0
81414593,0.0,0.5021526,0.080676295,0.12201239,-0.8523187,0.014778346,0.0,0.0,0,0
81464458,0.0,0.49897745,0.14512852,0.14105901,-0.84265155,0.014778346,0.0,0.0,0,0
81514354,0.0,0.4689962,0.20593172,-0.03652192,-0.85807973,0.014778346,0.0,0.0,0,0
81564258,0.0,0.4601039,0.19031788,-0.1357659,-0.8565343,0.014778346,0.0,0.0,0,0
81614089,0.0,0.4809126,-0.08591358,-0.09067414,-0.867825,0.014778346,0.0,0.0,0,0
81663980,0.0,0.45269606,-0.13867988,-0.016078413,-0.8806678,0.014778346,0.0,0.0,0,0
81713867,0.0,0.4435625,0.047093432,0.1037453,-0.88897204,0.014778346,0.0,0.0,0,0
81763773,0.0,0.4237363,0.07514158,0.14748184,-0.8905338,0.014778346,0.0,0.0,0,0
81813628,0.0,0.40043023,0.09476321,0.10903597,-0.90486836,0.014778346,0.0,0.0,0,0
81863498,0.0,0.38616636,0.09646434,0.10753389,-0.911047,0.014778346,0.0,0.0,0,0
81913396,0.0,0.37879092,0.09733026,0.10675079,-0.91413814,0.014778346,0.0,0.0,0,0
81963270,0.0,0.37712288,0.097524814,0.106573075,-0.9148276,0.014778346,0.0,0.0,0,0
82018140,0.0,0.37894022,0.09731282,0.10676668,-0.91407627,0.014778346,0.0,0.0,0,0
82063030,0.0,0.38170382,0.09698938,0.10706059,-0.9129257,0.014778346,0.0,0.0,0,0
82112931,0.0,0.38432458,0.09668145,0.10733874,-0.9118255,0.014778346,0.0,0.0,0,0
82162828,0.0,0.3854519,0.096548624,0.10745822,-0.9113495,0.014778346,0.0,0.0,0,0
82217655,0.0,0.38491505,0.0966119,0.107401334,-0.91157633,0.014778346,0.0,0.0,0,0
82262593,0.0,0.38352725,0.096775256,0.10725417,-0.9121611,0.014778346,0.0,0.0,0,0
82312427,0.0,0.38273257,0.09686864,0.107169844,-0.9124949,0.014778346,0.0,0.0,0,0
82367300,0.0,0.38130417,0.09703623,0.10701812,-0.9130927,0.014778346,0.0,0.0,0,0
82417179,0.0,0.38096997,0.097075395,0.1069826,-0.9132322,0.014778346,0.0,0.0,0,0
82462107,0.0,0.38065773,0.09711196,0.106949404,-0.9133623,0.014778346,0.0,0.0,0,0
82511957,0.0,0.37957832,0.09723825,0.10683459,-0.91381145,0.014778346,0.0,0.0,0,0
82566866,0.0,0.37315157,0.09798612,0.10614909,-0.9164546,0.014778346,0.0,0.0,0,0
82616720,0.0,0.3582154,0.099697486,0.10454339,-0.92239517,0.014778346,0.0,0.0,0,0
82661591,0.0,0.33480373,0.10230618,0.10199193,-0.9311485,0.014778346,0.0,0.0,0,0
82716465,0.0,0.29324937,0.1067215,0.09736237,-0.9450587,0.014778346,0.0,0.0,0,0
82766342,0.0,0.24516642,0.111500524,0.091850646,-0.9586576,0.014778346,0.0,0.0,0,0
82816219,0.0,0.19547963,0.11608204,0.08598761,-0.9700097,0.014778346,0.0,0.0,0,0
82861119,0.0,0.15923554,0.11920247,0.08160686,-0.9766141,0.014778346,0.0,0.0,0,0
82915997,0.0,0.13701226,0.12102529,0.07887831,-0.9799789,0.014778346,0.0,0.0,0,0
82965876,0.0,0.13916297,0.12085185,0.07914377,-0.9796758,0.014778346,0.0,0.0,0,0
83015755,0.0,0.16086906,0.11906579,0.08180616,-0.97634643,0.014778346,0.0,0.0,0,0
83065645,0.0,0.20289582,0.11542072,0.086873285,-0.96848565,0.014778346,0.0,0.0,0,0
83115522,0.0,0.26025614,0.11003796,0.09359784,-0.95467156,0.014778346,0.0,0.0,0,0
83165396,0.0,0.3228801,0.10360087,0.100676544,-0.93534994,0.014778346,0.0,0.0,0,0
83215268,0.0,0.3836195,0.096764416,0.10726396,-0.91212237,0.014778346,0.0,0.0,0,0
83265196,0.0,0.44026783,0.08982137,0.11314164,-0.8861689,0.014778346,0.0,0.0,0,0
83315040,0.0,0.4918233,0.08298425,0.11824772,-0.8586274,0.014778346,0.0,0.0,0,0
83364912,0.0,0.537433,0.07648347,0.12255279,-0.83084106,0.014778346,0.0,0.0,0,0
83414793,0.0,0.5803497,0.06993787,0.12640254,-0.801452,0.014778346,0.0,0.0,0,0
83464676,0.0,0.6224635,0.0630638,0.1299687,-0.76920104,0.014778346,0.0,0.0,0,0
83514574,0.0,0.6621296,0.056127883,0.1331111,-0.7353336,0.014778346,0.0,0.0,0,0
83564429,0.0,0.69557345,0.049883846,0.13557474,-0.7037817,0.014778346,0.0,0.0,0,0
83614315,0.0,0.7196945,0.045125373,0.13723195,-0.6790957,0.014778346,0.0,0.0,0,0
83664230,0.0,0.73407537,0.042175557,0.13816704,-0.66352427,0.014778346,0.0,0.0,0,0
83714103,0.0,0.7401947,0.040892947,0.13855207,-0.65669096,0.014778346,0.0,0.0,0,0
83763957,0.0,0.7398277,0.040970344,0.1385292,-0.6571044,0.014778346,0.0,0.0,0,0
83813837,0.0,0.7352128,0.04193843,0.1382392,-0.66226375,0.014778346,0.0,0.0,0,0
83863723,0.0,0.7293043,0.04316405,0.13786143,-0.66876477,0.014778346,0.0,0.0,0,0
83913614,0.0,0.72444516,0.044160653,0.13754542,-0.6740254,0.014778346,0.0,0.0,0,0
83963481,0.0,0.7220877,0.04464057,0.13739042,-0.67655045,0.014778346,0.0,0.0,0,0
84013361,0.0,0.7231435,0.044425923,0.13745998,-0.6754218,0.014778346,0.0,0.0,0,0
84063264,0.0,0.7281498,0.04340176,0.13778678,-0.67002165,0.014778346,0.0,0.0,0,0
84118218,0.0,0.73770237,0.041417368,0.1383962,-0.65948945,0.014778346,0.0,0.0,0,0
84163011,0.0,0.7475985,0.03931815,0.13900717,-0.6482496,0.014778346,0.0,0.0,0,0
84213057,0.0,0.75986874,0.03665043,0.13973422,-0.63382226,0.014778346,0.0,0.0,0,0
84262822,0.0,0.7726166,0.033797666,0.1404515,-0.61821896,0.014778346,0.0,0.0,0,0
84317677,0.0,0.78640133,0.030612396,0.14117998,-0.60058635,0.014778346,0.0,0.0,0,0
84362528,0.0,0.7973684,0.027997553,0.14172171,-0.5859477,0.014778346,0.0,0.0,0,0
84412407,0.0,0.80868953,0.025217002,0.14224279,-0.5702213,0.014778346,0.0,0.0,0,0
84467274,0.0,0.8194269,0.022497207,0.14269823,-0.55468076,0.014778346,0.0,0.0,0,0
84517329,0.0,0.8273364,0.020438157,0.14300765,-0.5428127,0.014778346,0.0,0.0,0,0
