timestamp,nav_state,failure
77810825,15,0
78317351,15,0
78866077,15,0
79374844,15,0
79883674,15,0
80392348,15,0
80941046,15,0
81450024,15,0
81958664,15,0
82467481,15,0
82973562,15,0
83474948,15,0
84023707,15,0
84532468,15,0
85041223,15,0
85589910,15,0
86098883,15,0
86607483,15,0
87116302,15,0
87665027,15,0
88173782,15,0
88681700,15,0
89187688,15,0
89690228,15,0
90198891,15,0
90705824,15,0
91206548,15,0
91715226,15,0
92224179,15,0
92742936,15,0
93251785,15,0
93800371,15,0
94309049,15,0
94817851,15,0
95366638,15,0
95875378,15,0
96384212,15,0
96892860,15,0
97441555,15,0
97950508,15,0
98459113,15,0
98968129,15,0
99516711,15,0
100025437,15,0
100534499,15,0
101083028,15,0
101591660,15,0
102100768,15,0
102609279,15,0
103157910,15,0
103667106,15,0
104175525,15,0
104724133,15,0
105232915,15,0
105741816,15,0
106250817,15,0
106799126,15,0
107337960,15,0
107847077,15,0
108355388,15,0
108864219,15,0
109412965,15,0
109921700,15,0
110430508,15,0
110889655,3,0
111448273,3,0
111997015,3,0
112505525,3,0
113014176,3,0
113523305,3,0
114071831,3,0
114580393,3,0
115089319,3,0
115637917,3,0
116147122,3,0
116655486,3,0
117164244,3,0
117673327,3,0
118221777,3,0
118730652,3,0
119239150,3,0
119787932,3,0
120296795,3,0
120805493,3,0
121314158,3,0
121863324,3,0
122371651,3,0
122880315,3,0
123429427,3,0
123937765,3,0
124446925,3,0
124955283,3,0
125504121,3,0
126012844,3,0
126521608,3,0
127030392,3,0
127579075,3,0
128087744,3,0
128596585,3,0
129102861,3,0
129604072,3,0
130113027,3,0
130620716,3,0
131126693,3,0
131629222,3,0
132137996,3,0
132644775,3,0
133145654,3,0
133654192,3,0
134163297,3,0
134668726,3,0
135171999,3,0
135680699,3,0
136186797,3,0
136689184,3,0
137199704,3,0
137705858,3,0
138206209,3,0
138717697,3,0
139220874,3,0
139729701,3,0
140235697,3,0
140737854,3,0
141247713,3,0
141753720,3,0
142254949,3,0
142765699,3,0
143269740,3,0
143779719,3,0
144285700,3,0
144787321,3,0
145297718,3,0
145801616,3,0
146309718,3,0
146816090,3,0
147318508,3,0
147830732,3,0
148372517,3,0
148884985,3,0
149397312,3,0
149948757,3,0
