timestamp,io_errors,frames_tx,frames_rx,interface
78111466,3000,2937,0,1
78213467,3002,2941,0,1
78315466,3006,2941,0,1
78417466,3006,2941,0,1
78519464,3006,2941,0,1
78621465,3006,2941,0,1
78723486,3006,2943,0,1
78825465,3008,2943,0,1
78927465,3009,2960,0,1
79029466,3025,2960,0,1
79131464,3025,2960,0,1
79233467,3025,2962,0,1
79335463,3027,2962,0,1
79437467,3027,2962,0,1
79539927,3027,2962,0,1
79641464,3027,2962,0,1
79744136,3027,2964,0,1
79845464,3029,2964,0,1
79947473,3030,2981,0,1
80049468,3046,2981,0,1
80151464,3046,2983,0,1
80253466,3048,2983,0,1
80355464,3048,2983,0,1
80457466,3048,2983,0,1
80559464,3048,2983,0,1
80661890,3048,2985,0,1
80763467,3050,2985,0,1
80865464,3051,2985,0,1
80967464,3051,3002,0,1
81069464,3067,3002,0,1
81171464,3067,3002,0,1
81273648,3067,3004,0,1
81375464,3069,3004,0,1
81477463,3069,3004,0,1
81579544,3069,3004,0,1
81681478,3069,3004,0,1
81783485,3069,3006,0,1
81885464,3072,3006,0,1
81987479,3072,3023,0,1
82089464,3088,3023,0,1
82191464,3088,3023,0,1
82293475,3088,3025,0,1
82395463,3090,3025,0,1
82497518,3090,3025,0,1
82599464,3090,3025,0,1
82701843,3090,3027,0,1
82803466,3092,3027,0,1
82905463,3093,3044,0,1
83007545,3109,3047,0,1
83109464,3112,3047,0,1
83211465,3112,3050,0,1
83313481,3115,3050,0,1
83415464,3115,3050,0,1
83517464,3115,3050,0,1
83619464,3115,3050,0,1
83721486,3115,3052,0,1
83823466,3117,3052,0,1
83925464,3118,3069,0,1
84027464,3134,3069,0,1
84129463,3134,3069,0,1
84231464,3134,3071,0,1
84333466,3136,3071,0,1
84435463,3136,3071,0,1
84537468,3136,3071,0,1
84639464,3136,3071,0,1
84741955,3136,3073,0,1
84843469,3138,3073,0,1
84945464,3139,3090,0,1
85047465,3155,3090,0,1
85149464,3155,3092,0,1
85251464,3157,3092,0,1
85353466,3157,3092,0,1
85455550,3157,3092,0,1
85557464,3157,3092,0,1
85659751,3157,3092,0,1
85761484,3157,3094,0,1
85863466,3160,3094,0,1
85965475,3160,3111,0,1
86067463,3176,3111,0,1
86169464,3176,3111,0,1
86271464,3176,3113,0,1
86373485,3178,3113,0,1
86475465,3178,3113,0,1
86577498,3178,3113,0,1
86679464,3178,3113,0,1
86781465,3178,3115,0,1
86883466,3181,3115,0,1
86985464,3181,3132,0,1
87087464,3197,3132,0,1
87189485,3197,3132,0,1
87291495,3197,3134,0,1
87393470,3199,3134,0,1
87495464,3199,3134,0,1
87597470,3199,3134,0,1
87699638,3199,3136,0,1
87801464,3201,3136,0,1
87903467,3202,3153,0,1
88005464,3218,3153,0,1
88107463,3218,3153,0,1
88209464,3218,3155,0,1
88311467,3220,3155,0,1
88413466,3220,3155,0,1
88515464,3220,3155,0,1
88617464,3220,3155,0,1
88719526,3220,3157,0,1
88821464,3222,3157,0,1
88923466,3223,3174,0,1
89025464,3239,3174,0,1
89127478,3239,3174,0,1
89229464,3239,3176,0,1
89331464,3241,3176,0,1
89433466,3241,3176,0,1
89535470,3241,3176,0,1
89637465,3241,3176,0,1
89739471,3241,3178,0,1
89841464,3243,3178,0,1
89943470,3244,3195,0,1
90045464,3260,3195,0,1
90147464,3260,3195,0,1
90249517,3260,3197,0,1
90351463,3262,3197,0,1
90453466,3262,3197,0,1
90555464,3262,3197,0,1
90657970,3262,3197,0,1
90759464,3262,3199,0,1
90861476,3265,3199,0,1
90963466,3265,3216,0,1
91065479,3281,3216,0,1
91167465,3281,3216,0,1
91269466,3281,3218,0,1
91371464,3283,3218,0,1
91473466,3283,3218,0,1
91575592,3283,3218,0,1
91677464,3283,3218,0,1
91779464,3283,3220,0,1
91881464,3286,3220,0,1
91983466,3286,3237,0,1
92085464,3302,3237,0,1
92187464,3302,3237,0,1
92289464,3302,3239,0,1
92391464,3304,3242,0,1
92493475,3307,3242,0,1
92595471,3307,3242,0,1
92697656,3307,3245,0,1
92799464,3310,3245,0,1
92901464,3311,3262,0,1
93003466,3327,3262,0,1
93105700,3327,3262,0,1
93207464,3327,3262,0,1
93309464,3327,3264,0,1
93411537,3329,3264,0,1
93513465,3329,3264,0,1
93615561,3329,3264,0,1
93717465,3329,3264,0,1
93819465,3329,3266,0,1
93921464,3332,3283,0,1
94023469,3348,3283,0,1
94125464,3348,3283,0,1
94227476,3348,3283,0,1
94329464,3348,3285,0,1
94431464,3350,3285,0,1
94533493,3350,3285,0,1
94635464,3350,3285,0,1
94737466,3350,3285,0,1
94839678,3350,3287,0,1
94941464,3353,3304,0,1
95043469,3369,3304,0,1
95145465,3369,3304,0,1
95247478,3369,3306,0,1
95349464,3371,3306,0,1
95451464,3371,3306,0,1
95553483,3371,3306,0,1
95655991,3371,3306,0,1
95757464,3371,3308,0,1
95859463,3374,3308,0,1
95961464,3374,3325,0,1
96063484,3390,3325,0,1
96165466,3390,3325,0,1
96267464,3390,3327,0,1
96369464,3392,3327,0,1
96471464,3392,3327,0,1
96573880,3392,3327,0,1
96675512,3392,3327,0,1
96777464,3392,3329,0,1
96879464,3395,3329,0,1
96981464,3395,3346,0,1
97083472,3411,3346,0,1
97185464,3411,3346,0,1
97287476,3411,3348,0,1
97389463,3413,3348,0,1
97491465,3413,3348,0,1
97593469,3413,3348,0,1
97695464,3413,3348,0,1
97797490,3413,3350,0,1
97899510,3416,3367,0,1
98001479,3432,3367,0,1
98103466,3432,3367,0,1
98205463,3432,3367,0,1
98307517,3432,3369,0,1
98409465,3434,3369,0,1
98511464,3434,3369,0,1
98613511,3434,3369,0,1
98715464,3434,3369,0,1
98817464,3434,3371,0,1
98919501,3437,3388,0,1
99021578,3453,3388,0,1
99123466,3453,3388,0,1
99225463,3453,3388,0,1
99327464,3453,3390,0,1
99429463,3455,3390,0,1
99531465,3455,3390,0,1
99633466,3455,3390,0,1
99735466,3455,3390,0,1
99837464,3455,3392,0,1
99939464,3458,3409,0,1
100041517,3474,3409,0,1
100143469,3474,3409,0,1
100245464,3474,3409,0,1
100347464,3474,3411,0,1
100449464,3476,3411,0,1
100551464,3476,3411,0,1
100653967,3476,3411,0,1
100755479,3476,3411,0,1
100857464,3477,3413,0,1
100959466,3479,3430,0,1
101061463,3495,3430,0,1
101163466,3495,3430,0,1
101265465,3495,3430,0,1
101367478,3495,3432,0,1
101469465,3497,3432,0,1
101571653,3497,3432,0,1
101673559,3497,3432,0,1
101775465,3497,3432,0,1
101877464,3498,3434,0,1
101979496,3500,3451,0,1
102081464,3516,3451,0,1
102183478,3516,3451,0,1
102285464,3516,3451,0,1
102387463,3516,3453,0,1
102489561,3518,3453,0,1
102591465,3518,3453,0,1
102693494,3518,3453,0,1
102795464,3518,3453,0,1
102897464,3519,3470,0,1
102999464,3536,3472,0,1
103101463,3537,3472,0,1
103203466,3537,3472,0,1
103305464,3537,3472,0,1
103407478,3537,3474,0,1
103509464,3539,3474,0,1
103611534,3539,3474,0,1
103713466,3539,3474,0,1
103815466,3539,3474,0,1
103917464,3540,3493,0,1
104019464,3558,3493,0,1
104121464,3558,3493,0,1
104223466,3558,3493,0,1
104325464,3558,3493,0,1
104427464,3558,3495,0,1
104529465,3560,3495,0,1
104631469,3560,3495,0,1
104733469,3560,3495,0,1
104835464,3560,3495,0,1
104937775,3561,3514,0,1
105039464,3579,3514,0,1
105141464,3579,3514,0,1
105243668,3579,3514,0,1
105345463,3579,3516,0,1
105447464,3581,3516,0,1
105549464,3581,3516,0,1
105652194,3581,3516,0,1
105753466,3581,3516,0,1
105855464,3582,3518,0,1
105957464,3584,3535,0,1
106059476,3600,3535,0,1
106161466,3600,3535,0,1
106263466,3600,3535,0,1
106365464,3600,3535,0,1
106467464,3600,3537,0,1
106569750,3602,3537,0,1
106671722,3602,3537,0,1
106773466,3602,3537,0,1
106875464,3603,3537,0,1
106977484,3603,3556,0,1
107079464,3621,3559,0,1
107181464,3624,3559,0,1
107283465,3624,3559,0,1
107385468,3624,3559,0,1
107487464,3624,3559,0,1
107589464,3624,3561,0,1
107691484,3626,3561,0,1
107793469,3626,3561,0,1
107895464,3627,3576,0,1
107997464,3642,3578,0,1
108099482,3643,3580,0,1
108201465,3645,3580,0,1
108303466,3645,3580,0,1
108405548,3645,3580,0,1
108507464,3645,3580,0,1
108609580,3645,3582,0,1
108711465,3647,3582,0,1
108813485,3647,3582,0,1
108915489,3648,3599,0,1
109017485,3664,3599,0,1
109119551,3664,3601,0,1
109221464,3666,3601,0,1
109323466,3666,3601,0,1
109425470,3666,3601,0,1
109527464,3666,3601,0,1
109629470,3666,3603,0,1
109731486,3668,3603,0,1
109833466,3668,3603,0,1
109935464,3669,3620,0,1
110037464,3685,3620,0,1
110139599,3685,3622,0,1
110241465,3687,3622,0,1
110343472,3687,3622,0,1
110445465,3687,3622,0,1
110547478,3687,3624,0,1
110650177,3689,3624,0,1
110751464,3689,3624,0,1
110853466,3690,3624,0,1
110955464,3690,3643,0,1
111057464,3708,3643,0,1
111159464,3708,3643,0,1
111261464,3708,3643,0,1
111363466,3708,3643,0,1
111465465,3708,3645,0,1
111568145,3710,3645,0,1
111669540,3710,3645,0,1
111771464,3710,3645,0,1
111873473,3711,3645,0,1
111975464,3711,3664,0,1
112077464,3729,3664,0,1
112179464,3729,3664,0,1
112281463,3729,3664,0,1
112383466,3729,3664,0,1
112485534,3729,3666,0,1
112587464,3731,3666,0,1
112689474,3731,3666,0,1
112791464,3731,3666,0,1
112893712,3732,3681,0,1
112995465,3747,3685,0,1
113097464,3750,3685,0,1
113199464,3750,3685,0,1
113301733,3750,3685,0,1
113403468,3750,3685,0,1
113505464,3750,3687,0,1
113607497,3752,3687,0,1
113709463,3752,3687,0,1
113811464,3752,3687,0,1
113913466,3753,3704,0,1
114015464,3769,3706,0,1
114117468,3771,3706,0,1
114219463,3771,3706,0,1
114321464,3771,3706,0,1
114423466,3771,3706,0,1
114525464,3771,3708,0,1
114627464,3773,3708,0,1
114729467,3773,3708,0,1
114831464,3773,3708,0,1
114933485,3774,3725,0,1
115035832,3790,3727,0,1
115137463,3792,3727,0,1
115239485,3792,3727,0,1
115341464,3792,3727,0,1
115443505,3792,3729,0,1
115545464,3794,3729,0,1
115648061,3794,3729,0,1
115749464,3794,3729,0,1
115851463,3795,3729,0,1
115953466,3795,3746,0,1
116055464,3811,3748,0,1
116157464,3813,3748,0,1
116259464,3813,3748,0,1
116361464,3813,3748,0,1
116463467,3813,3748,0,1
116565650,3813,3750,0,1
116667495,3815,3750,0,1
116769507,3815,3750,0,1
116871464,3816,3750,0,1
116973510,3816,3767,0,1
117075464,3834,3769,0,1
117177464,3836,3769,0,1
117279488,3836,3769,0,1
117381463,3836,3769,0,1
117483557,3836,3769,0,1
117585490,3836,3771,0,1
117687651,3838,3771,0,1
117789464,3838,3771,0,1
117891464,3839,3771,0,1
117993508,3839,3790,0,1
118095467,3857,3790,0,1
118197464,3857,3790,0,1
118299470,3857,3790,0,1
118401464,3857,3790,0,1
118503466,3857,3792,0,1
118605464,3859,3792,0,1
118707512,3859,3792,0,1
118809464,3859,3792,0,1
118911464,3860,3809,0,1
119013467,3876,3811,0,1
119115464,3878,3811,0,1
119217483,3878,3811,0,1
119319482,3878,3811,0,1
119421464,3878,3811,0,1
119523467,3878,3813,0,1
119625465,3880,3813,0,1
119727465,3880,3813,0,1
119829464,3880,3813,0,1
119931464,3881,3830,0,1
120033466,3899,3832,0,1
120135463,3901,3832,0,1
120237464,3901,3832,0,1
120339463,3901,3832,0,1
120441464,3901,3832,0,1
120543516,3901,3834,0,1
120646072,3903,3834,0,1
120747482,3903,3834,0,1
120849464,3904,3834,0,1
120951465,3904,3851,0,1
121053485,3920,3853,0,1
121155464,3922,3853,0,1
121257464,3922,3853,0,1
121359464,3922,3853,0,1
121461502,3922,3853,0,1
121563587,3922,3855,0,1
121665768,3924,3855,0,1
121767464,3924,3855,0,1
121869464,3925,3855,0,1
121971465,3925,3872,0,1
122073466,3941,3874,0,1
122175465,3943,3874,0,1
122277464,3943,3874,0,1
122379510,3943,3874,0,1
122481464,3943,3874,0,1
122583466,3943,3876,0,1
122685549,3945,3876,0,1
122787464,3945,3876,0,1
122889464,3946,3876,0,1
122991464,3946,3893,0,1
123093475,3962,3895,0,1
123195464,3964,3895,0,1
123297467,3964,3895,0,1
123399467,3964,3895,0,1
123501463,3964,3895,0,1
123603481,3964,3897,0,1
123705464,3966,3897,0,1
123807464,3966,3897,0,1
123909486,3967,3914,0,1
124011464,3983,3914,0,1
124113518,3983,3916,0,1
124215463,3985,3916,0,1
124317464,3985,3916,0,1
124419464,3985,3916,0,1
124521464,3985,3916,0,1
124623466,3985,3918,0,1
124725881,3987,3918,0,1
124827464,3987,3918,0,1
124929464,3988,3935,0,1
125031463,4004,3935,0,1
125133468,4004,3937,0,1
125235464,4006,3937,0,1
125337478,4006,3937,0,1
125439483,4006,3937,0,1
125541464,4006,3937,0,1
125643713,4006,3939,0,1
125745496,4008,3939,0,1
125847464,4008,3939,0,1
125949464,4009,3956,0,1
126051464,4025,3956,0,1
126153467,4025,3958,0,1
126255467,4027,3958,0,1
126357464,4027,3958,0,1
126459464,4027,3958,0,1
126561742,4027,3958,0,1
126663466,4027,3960,0,1
126765669,4029,3960,0,1
126867464,4030,3960,0,1
126969464,4030,3977,0,1
127071465,4046,3977,0,1
127173466,4046,3979,0,1
127275463,4048,3979,0,1
127377464,4048,3979,0,1
127479468,4048,3979,0,1
127581477,4048,3979,0,1
127683467,4048,3981,0,1
127785468,4050,3981,0,1
127887464,4051,3981,0,1
127989464,4051,3998,0,1
128091464,4067,3998,0,1
128193469,4067,4000,0,1
128295569,4069,4000,0,1
128397464,4069,4000,0,1
128499469,4069,4000,0,1
128601464,4069,4000,0,1
128703466,4069,4002,0,1
128805991,4071,4002,0,1
128907464,4072,4019,0,1
129009464,4088,4019,0,1
129111464,4088,4019,0,1
129213493,4088,4021,0,1
129315464,4090,4021,0,1
129417464,4090,4021,0,1
129519464,4090,4021,0,1
129621464,4090,4021,0,1
129724090,4090,4023,0,1
129825466,4092,4023,0,1
129927464,4093,4040,0,1
130029464,4109,4040,0,1
130131463,4109,4040,0,1
130233466,4109,4042,0,1
130335485,4111,4042,0,1
130437464,4111,4042,0,1
130539464,4111,4042,0,1
130641464,4111,4042,0,1
130743532,4111,4044,0,1
130845480,4113,4044,0,1
130947465,4114,4061,0,1
131049466,4130,4061,0,1
131151469,4130,4063,0,1
131253487,4132,4063,0,1
131355464,4132,4063,0,1
131457464,4132,4063,0,1
131559467,4132,4063,0,1
131661464,4132,4065,0,1
131763492,4134,4065,0,1
131865484,4135,4065,0,1
131967465,4135,4082,0,1
132069464,4151,4082,0,1
132171468,4151,4084,0,1
132273467,4153,4084,0,1
132375464,4153,4084,0,1
132477464,4153,4084,0,1
132579464,4153,4084,0,1
132681464,4153,4084,0,1
132783466,4153,4086,0,1
132885464,4156,4086,0,1
132987464,4156,4103,0,1
133089463,4172,4103,0,1
133191643,4172,4103,0,1
133293503,4172,4105,0,1
133395464,4174,4105,0,1
133497465,4174,4105,0,1
133599465,4174,4105,0,1
133701464,4174,4107,0,1
133803855,4176,4107,0,1
133905464,4177,4124,0,1
134007464,4193,4124,0,1
134109463,4193,4124,0,1
134211464,4193,4126,0,1
134313469,4195,4126,0,1
134415464,4195,4126,0,1
134517464,4195,4126,0,1
134619464,4195,4126,0,1
134721465,4195,4128,0,1
134823480,4197,4128,0,1
134925794,4198,4145,0,1
135027464,4214,4145,0,1
135129464,4214,4145,0,1
135231464,4214,4147,0,1
135333484,4216,4147,0,1
135435464,4216,4147,0,1
135537464,4216,4147,0,1
135639621,4216,4147,0,1
135741464,4216,4149,0,1
135843469,4218,4149,0,1
135945465,4219,4166,0,1
136047464,4235,4166,0,1
136149464,4235,4166,0,1
136251465,4235,4168,0,1
136353478,4237,4168,0,1
136455463,4237,4168,0,1
136557464,4237,4168,0,1
136659519,4237,4168,0,1
136761464,4237,4170,0,1
136863564,4240,4170,0,1
136965464,4240,4187,0,1
137067465,4256,4187,0,1
137169464,4256,4187,0,1
137271464,4256,4189,0,1
137373488,4258,4189,0,1
137475464,4258,4189,0,1
137577479,4258,4189,0,1
137679464,4258,4189,0,1
137781464,4258,4191,0,1
137883681,4261,4191,0,1
137985464,4261,4208,0,1
138088016,4277,4208,0,1
138189464,4277,4208,0,1
138291465,4277,4210,0,1
138393470,4279,4210,0,1
138495474,4279,4210,0,1
138597465,4279,4210,0,1
138699470,4279,4210,0,1
138801479,4279,4212,0,1
138903466,4282,4229,0,1
139005465,4298,4229,0,1
139107465,4298,4229,0,1
139209464,4298,4229,0,1
139311534,4298,4231,0,1
139413486,4300,4231,0,1
139515464,4300,4231,0,1
139617464,4300,4231,0,1
139719482,4300,4231,0,1
139821761,4300,4233,0,1
139923505,4303,4250,0,1
140025464,4319,4250,0,1
140127469,4319,4250,0,1
140229477,4319,4250,0,1
140331463,4319,4252,0,1
140433467,4321,4252,0,1
140535664,4321,4252,0,1
140637465,4321,4252,0,1
140739464,4321,4252,0,1
140841464,4321,4254,0,1
140943470,4324,4271,0,1
141045465,4340,4271,0,1
141147465,4340,4271,0,1
141249464,4340,4271,0,1
141351464,4340,4273,0,1
141453467,4342,4273,0,1
141555490,4342,4273,0,1
141657464,4342,4273,0,1
141759563,4342,4273,0,1
141861465,4343,4275,0,1
141963701,4352,4292,0,1
142065464,4368,4292,0,1
142167465,4368,4292,0,1
142269534,4368,4292,0,1
142371464,4368,4294,0,1
142473466,4370,4294,0,1
142575464,4370,4294,0,1
142677464,4370,4294,0,1
142779467,4370,4294,0,1
142881465,4371,4296,0,1
142984031,4375,4313,0,1
143085464,4391,4313,0,1
143187464,4391,4313,0,1
143289510,4391,4313,0,1
143391465,4391,4315,0,1
143493475,4393,4315,0,1
143595463,4393,4315,0,1
143697464,4393,4315,0,1
143799464,4393,4317,0,1
143901464,4396,4334,0,1
144003545,4412,4334,0,1
144105477,4412,4334,0,1
144207566,4412,4334,0,1
144309464,4412,4336,0,1
144411464,4414,4336,0,1
144513466,4414,4336,0,1
144615464,4414,4336,0,1
144717714,4414,4336,0,1
144819464,4414,4338,0,1
144921465,4421,4355,0,1
145023466,4437,4355,0,1
145125465,4437,4355,0,1
145227470,4437,4355,0,1
145329482,4437,4355,0,1
145431672,4437,4357,0,1
145533486,4439,4357,0,1
145635464,4439,4357,0,1
145737464,4439,4357,0,1
145839464,4439,4357,0,1
145941465,4440,4376,0,1
146043765,4458,4376,0,1
146145464,4458,4376,0,1
146247465,4458,4376,0,1
146349464,4458,4378,0,1
146451677,4460,4378,0,1
146553466,4460,4378,0,1
146655585,4460,4378,0,1
146757465,4460,4378,0,1
146859467,4461,4380,0,1
146961466,4463,4399,0,1
147063477,4481,4400,0,1
147165464,4482,4400,0,1
147267466,4482,4400,0,1
147369465,4482,4400,0,1
147471464,4482,4402,0,1
147573468,4484,4402,0,1
147675465,4484,4402,0,1
147777468,4484,4402,0,1
147879922,4485,4402,0,1
147981465,4485,4422,0,1
148083559,4504,4422,0,1
148185469,4504,4422,0,1
148287464,4504,4423,0,1
148389464,4505,4424,0,1
148491464,4506,4426,0,1
148593469,4508,4426,0,1
148695463,4508,4426,0,1
148797464,4508,4426,0,1
148899531,4509,4444,0,1
149001464,4526,4446,0,1
149103589,4528,4446,0,1
149205464,4528,4448,0,1
149307464,4530,4448,0,1
149409464,4530,4448,0,1
149511464,4530,4450,0,1
149613871,4532,4450,0,1
149715513,4532,4450,0,1
149817464,4532,4451,0,1
149919466,4534,4468,0,1
150021464,4552,4470,0,1
150123727,4554,4472,0,1
150225464,4556,4472,0,1
150327698,4556,4472,0,1
150429464,4556,4472,0,1
150531464,4556,4474,0,1
150633466,4558,4474,0,1
150735464,4558,4475,0,1
150837465,4559,4475,0,1
150939464,4560,4492,0,1
151042379,4576,4496,0,1
151143482,4580,4496,0,1
151245464,4580,4496,0,1
151347577,4580,4496,0,1
