timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
78909170,78721554,0.9609906,0.03426377,1.0196924,1.0196924,1.0196924,1.0196924,1.0196924,-0.108094156,-0.108094156,-0.108094156,-0.108094156,-0.108094156,-0.5677043,-0.5677043,-0.5677043,-0.5677043,-0.5677043,0.2,0.2,0.2,0.2,0.2,1
79904176,79716592,-3.1123912,0.024033256,-3.0736504,-3.0736504,-3.0736504,-3.0736504,-3.0736504,0.036290407,0.036290407,0.036290407,0.036290407,0.036290407,0.3399472,0.3399472,0.3399472,0.3399472,0.3399472,0.2,0.2,0.2,0.2,0.2,1
80909117,80721481,-1.9064672,0.012002146,-1.7974842,-1.7974842,-1.7974842,-1.7974842,-1.7974842,0.5900615,0.5900615,0.5900615,0.5900615,0.5900615,-0.26812378,-0.26812378,-0.26812378,-0.26812378,-0.26812378,0.19999999,0.19999999,0.19999999,0.19999999,0.19999999,1
81904129,81716521,-1.081959,0.002875746,-1.1013726,-1.1013726,-1.1013726,-1.1013726,-1.1013726,0.5224453,0.5224453,0.5224453,0.5224453,0.5224453,-0.423302,-0.423302,-0.423302,-0.423302,-0.423302,0.2,0.2,0.2,0.2,0.2,1
82909003,82721410,-1.4388567,0.0025360312,-1.4416807,-1.4416807,-1.4416807,-1.4416807,-1.4416807,0.5423811,0.5423811,0.5423811,0.5423811,0.5423811,-0.33796906,-0.33796906,-0.33796906,-0.33796906,-0.33796906,0.2,0.2,0.2,0.2,0.2,1
83904237,83716448,-1.0300615,0.0017244492,-1.0073943,-1.0073943,-1.0073943,-1.0073943,-1.0073943,0.4802207,0.4802207,0.4802207,0.4802207,0.4802207,-0.41412136,-0.41412136,-0.41412136,-0.41412136,-0.41412136,0.19999999,0.19999999,0.19999999,0.19999999,0.19999999,1
84909124,84721339,-0.49814403,0.0008592786,-0.5083264,-0.5083264,-0.5083264,-0.5083264,-0.5083264,0.5007882,0.5007882,0.5007882,0.5007882,0.5007882,-0.38941926,-0.38941926,-0.38941926,-0.38941926,-0.38941926,0.19999999,0.19999999,0.19999999,0.19999999,0.19999999,1
85904191,85716377,-0.59544885,0.0006634141,-0.58344525,-0.58344525,-0.58344525,-0.58344525,-0.58344525,0.75000423,0.75000423,0.75000423,0.75000423,0.75000423,-0.4185963,-0.4185963,-0.4185963,-0.4185963,-0.4185963,0.19999999,0.19999999,0.19999999,0.19999999,0.19999999,1
86908971,86721268,-0.47235835,0.00069710583,-0.45847115,-0.45847115,-0.45847115,-0.45847115,-0.45847115,0.7980995,0.7980995,0.7980995,0.7980995,0.7980995,-0.37370712,-0.37370712,-0.37370712,-0.37370712,-0.37370712,0.19999999,0.19999999,0.19999999,0.19999999,0.19999999,1
87904337,87716306,-0.47048423,0.00073866773,-0.4364747,-0.4364747,-0.4364747,-0.4364747,-0.4364747,0.76314014,0.76314014,0.76314014,0.76314014,0.76314014,-0.39423034,-0.39423034,-0.39423034,-0.39423034,-0.39423034,0.19999999,0.19999999,0.19999999,0.19999999,0.19999999,1
