timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
78164704,78164613,0.4944785,0.4178597,-0.4959475,2.3262594,0.69555914,-0.30738974
78167191,78167107,0.4991189,0.41966942,-0.4968514,2.1202397,0.7139345,-0.31700668
78184650,78184565,0.50596565,0.4228707,-0.49489105,-0.3018766,0.31377554,-0.07242345
78204601,78204518,0.55145454,0.41115156,-0.49765465,2.2532308,-0.2961436,0.04547485
78227045,78226964,0.5912353,0.41025764,-0.50371313,-1.7135295,-0.2989293,-1.3786013
78244504,78244422,0.5082177,0.40148532,-0.52012193,6.3121905,-2.7140253,-0.2388215
78264460,78264375,0.2986062,0.3360207,-0.5607842,-7.688453,-5.86559,-1.9410465
78286909,78286821,0.37355763,0.3492888,-0.6035746,-1.1580864,-1.0045754,-1.7887456
78306859,78306773,0.40616623,0.16015555,-0.6353108,4.6953893,-8.374433,-1.472926
78324312,78324231,0.4828905,0.07566152,-0.6561025,3.7898479,-5.958115,-1.6376476
78346761,78346678,0.56918395,-0.20027179,-0.66698825,4.1628704,-11.598186,-0.42551234
78366714,78366630,0.58693326,-0.36408076,-0.67611384,1.1971552,-7.8027735,-0.124205336
78384169,78384088,0.56794095,-0.52742004,-0.6606676,-4.3414745,-9.064198,0.74488914
78404124,78404040,0.47588745,-0.6417811,-0.62761265,-4.4058805,-4.524687,2.1073651
78426569,78426487,0.37310907,-0.6866977,-0.5678874,-2.3133159,-1.542464,3.268388
78446523,78446439,0.5071236,-0.6630286,-0.4883453,4.7113957,1.8869067,4.1166034
78463978,78463897,0.5868727,-0.6025386,-0.40226465,6.184964,3.274977,5.166001
78486424,78486344,0.71203935,-0.51448953,-0.26026148,4.445076,3.8981998,6.670741
78506379,78506296,0.7803701,-0.45144293,-0.12445355,3.0936356,3.5271142,6.9185786
78523835,78523754,0.76445746,-0.39010713,0.0014286296,-1.1923177,3.180641,7.4336357
78546284,78546201,0.6487797,-0.32157087,0.17304398,-5.4612474,3.0440974,7.5171967
78566235,78566153,0.6507254,-0.26810536,0.3412431,0.734802,2.5144124,8.632035
78586346,78586105,0.66176856,-0.23625833,0.508386,0.10223504,1.7507585,8.141466
78603650,78603565,0.61889094,-0.2048331,0.64420366,-3.1247354,1.8749307,7.300086
78626092,78626010,0.57582533,-0.15703586,0.8118319,-1.3098698,2.4929492,7.6615996
78646045,78645962,0.58256775,-0.11682745,0.9337367,1.3175479,1.5485511,6.1699944
78663508,78663420,0.6294094,-0.10154851,1.0296847,1.1636032,1.1589471,5.3226633
78685949,78685866,0.6619231,-0.064530365,1.1337478,0.7129225,1.6217153,4.558803
78705905,78705819,0.64483154,-0.06346978,1.2123295,-0.3978497,-0.096839294,4.0343533
78728411,78728265,0.6460513,-0.039778218,1.2844523,0.94314086,0.7348288,3.0086572
78745805,78745723,0.6720546,-0.032763552,1.328919,2.3543384,0.68035215,2.5629687
78765761,78765676,0.7583417,0.0074382834,1.3884871,3.3067,2.5446594,3.1699004
78785852,78785628,0.81351924,0.07167662,1.4453508,2.5620434,2.9099412,2.6187935
78803168,78803086,0.9019601,0.113443725,1.4857253,4.3311834,2.3330681,2.0734136
78825616,78825532,1.0684443,0.14495187,1.5385472,6.0943575,1.543111,2.5317378
78845567,78845485,1.0902383,0.18783607,1.5799149,-0.07007279,2.5278797,1.9168794
78868049,78867931,1.1149725,0.26138198,1.6310686,1.2094326,3.6108186,2.5571334
78885471,78885389,1.0998099,0.34093383,1.6586769,-3.693871,4.852926,0.78661346
78905422,78905341,0.99526995,0.41909257,1.6939923,-6.7793207,4.125639,1.3057089
78927869,78927788,1.0104527,0.51911765,1.7330378,2.6261437,4.1814704,1.994406
78945325,78945246,1.1049118,0.590282,1.7814411,7.0372825,3.396006,2.6484253
78965279,78965198,1.1595994,0.6143392,1.8359923,3.3341951,0.49418256,2.9354672
78985363,78985151,1.1949055,0.6130878,1.8966455,2.6720352,-0.32586062,2.6868472
79007684,79007597,1.215638,0.5487364,1.9488478,-1.4818336,-3.4452355,2.0659223
79025136,79025055,1.1177189,0.47570232,1.9876218,-6.484915,-4.4996,2.0252435
79045087,79045008,0.98615783,0.37857732,2.0148976,-4.941209,-4.1254063,1.5647725
79067535,79067454,0.8504499,0.30571666,2.045318,-6.8218145,-3.2359738,1.2903355
79084992,79084912,0.7598285,0.26294255,2.070816,-5.184374,-1.8365797,1.7606437
79104945,79104864,0.76252335,0.32622355,2.1104057,0.18250804,4.0293694,2.3301156
79127395,79127311,0.583649,0.38450676,2.1414723,-3.8674223,1.4630042,0.85694414
79144849,79144769,0.5439298,0.43428347,2.164787,-1.2109073,3.6248765,2.0882668
79164803,79164721,0.56873125,0.48293164,2.2082973,-1.6381531,1.5235088,1.6616338
79184842,79184673,0.5245456,0.505461,2.2212918,-1.1689198,1.164095,1.0169481
79207200,79207120,0.5247033,0.5549353,2.241188,0.6181913,2.6708713,0.3946954
79224659,79224578,0.53846616,0.5970073,2.2159586,0.3030744,2.1123524,-1.5880393
79244613,79244530,0.64429253,0.60681397,2.194356,6.416661,0.5261167,-1.1981663
79267059,79266977,0.51777387,0.67541146,2.1317568,-8.568839,2.8692873,-3.1354434
79287009,79286929,0.27773544,0.7198406,2.079618,-11.19765,1.6475347,-2.5465884
79304469,79304387,0.2571706,0.76354736,2.0395405,0.8667074,2.361311,-2.1166575
79326918,79326834,0.38001212,0.7735191,2.0031428,10.399947,1.0084102,-0.18713012
79346868,79346786,0.25028327,0.7807612,1.9593554,-4.911341,0.08875675,-3.716574
79364322,79364244,0.20951237,0.7288151,1.945621,-0.45307514,-2.1826663,-0.80520606
