timestamp,timestamp_sample,device_id,differential_pressure_pa,temperature,error_count
78884078,78880656,4728849,-64.7056,4.9096236,1
79897291,79894333,4728849,-75.22681,4.9096236,3
80907244,80904286,4728849,-63.653477,4.9096236,17
81881010,81878053,4728849,-63.653477,4.8119197,42
82880966,82878001,4728849,-64.7056,4.8119197,70
83888780,83885823,4728849,-63.653477,4.7142158,97
84890440,84887483,4728849,-65.75772,4.616512,120
85904459,85901500,4728849,-64.7056,4.518808,146
86898429,86895473,4728849,-61.549236,4.518808,172
87890432,87887477,4728849,-60.497116,4.421104,198
88904112,88900703,4728849,-57.34075,4.3234,221
89895795,89892836,4728849,-63.653477,4.3234,251
90890936,90887981,4728849,-63.653477,4.225696,273
91892632,91889664,4728849,-61.549236,4.225696,286
92842982,92839668,4728849,-63.653477,4.127992,315
93890977,93888020,4728849,-63.653477,4.127992,349
94904077,94900762,4728849,-60.497116,4.030288,368
95902631,95899667,4728849,-60.497116,4.030288,393
96903928,96900953,4728849,-82.591644,3.9325843,402
97904103,97900960,4728849,-27.881376,3.9325843,402
98904078,98900958,4728849,-75.22681,3.9325843,402
99904098,99900961,4728849,-64.7056,3.9325843,402
100904077,100900973,4728849,-38.402584,3.9325843,402
101904119,101901000,4728849,-93.112854,3.8348804,402
102904310,102901353,4728849,-55.23651,3.8348804,402
103900451,103897468,4728849,-145.71889,3.8348804,403
104899706,104896749,4728849,-34.1941,3.8348804,403
105899460,105896505,4728849,-67.86196,3.7371764,403
106899466,106896510,4728849,-61.549236,3.7371764,403
107899516,107896504,4728849,-48.92379,3.7371764,403
108897238,108894281,4728849,-114.15527,3.7371764,404
109897245,109894283,4728849,-45.767426,3.7371764,404
110884358,110881380,4728849,-31.037739,3.7371764,404
111897485,111894515,4728849,-75.22681,3.7371764,404
112892974,112889997,4728849,-75.22681,3.7371764,405
113906304,113903349,4728849,-110.99891,3.7371764,405
114906285,114903329,4728849,-96.26922,3.7371764,405
115892967,115890010,4728849,-72.07044,3.7371764,405
116892957,116889999,4728849,-78.38316,3.7371764,406
117906285,117903330,4728849,-79.43529,3.7371764,406
118906284,118903329,4728849,-92.06073,3.6394725,406
119892952,119889996,4728849,-105.738304,3.7371764,406
120906286,120903329,4728849,-67.86196,3.7371764,406
121902665,121899703,4728849,-68.91408,3.6394725,407
122899504,122896503,4728849,-76.27892,3.6394725,407
123882659,123879702,4728849,-31.037739,3.6394725,408
124895903,124892946,4728849,-24.725014,3.6394725,408
