timestamp,lat,lon,alt,x,y,z,yaw,update_count,valid_alt,valid_hpos,valid_lpos,manual_home
78108102,31.189942701636667,117.20099941388531,35.757954,8.412946,0.413925,5.424515,1.1767552,645,1,1,1,0
79430714,31.189946408579157,117.20099385200238,36.391335,8.825139,-0.115133956,4.791134,2.3097894,646,1,1,1,0
82719722,31.189951248226738,117.2010140422238,35.96776,9.363283,1.8054057,5.21471,-2.538443,647,1,1,1,0
99110716,31.189950654259793,117.20101869178745,36.886158,9.297237,2.2476828,4.2963104,-0.68189615,648,1,1,1,0
100661619,31.189950654259793,117.20101869178745,36.886158,9.297237,2.2476828,4.2963104,0.19391853,648,1,1,1,0
134426639,31.189950654259793,117.20101869178745,36.886158,9.297237,2.2476828,4.2963104,0.17100054,648,1,1,1,0
391980192,31.190134199025348,117.20121888393088,35.988483,26.695719,20.853031,5.1391335,-0.50328547,649,1,1,1,0
392252656,31.190134199025348,117.20121888393088,35.988483,26.695719,20.853031,5.1391335,-0.43429965,649,1,1,1,0
