timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,dist_bottom_var,delta_dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max_z,hagl_max_xy,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_reset_counter,dist_bottom_sensor_bitfield,dead_reckoning
78447080,78446439,20865128,31.18986704219894,117.20099506238094,8.39057,0.43038157,5.1507034,0.0,2.3841858e-07,-41.18247,-0.42244542,0.23457123,-0.4255751,-0.41285777,0.0133131845,-0.0028248448,0.057913255,0.07011139,-1.5579221,1.8017145,1.0070957,0.0016652058,-0.77835405,-1.2334367,0.00017232532,41.18247,0.099998474,0.010000001,-41.18247,0.16335191,0.15015708,0.10714172,0.0601514,inf,inf,inf,inf,inf,1,1,1,1,2,3,2,2,1,0,1,1,0,3,0,0
78945705,78945246,20865128,31.18986704219894,117.20099506238094,8.443448,0.026857492,4.9882507,0.0,2.3841858e-07,-41.18247,0.08692887,-0.3921412,-0.32763883,-0.30347914,0.0133131845,-0.0028248448,0.057913255,1.4497094,0.98070246,0.5045761,1.4086223,0.0016564049,-0.3912633,-1.2334367,0.00016565746,41.18247,0.099998474,0.010000001,-41.18247,0.17032935,0.15387261,0.11458458,0.063396975,inf,inf,inf,inf,inf,1,1,1,1,2,3,2,2,1,1,1,1,0,3,0,0
79444493,79444053,20865128,31.18986704219894,117.20099506238094,8.856395,-0.112208076,4.775299,0.0,2.3841858e-07,-41.18247,0.76678467,-0.37791768,-0.428653,-0.43020377,0.0133131845,-0.0028248448,0.057913255,1.8670291,-1.0418919,-0.52268636,2.3733811,0.0016187426,0.5620032,-1.2334367,0.00015150469,41.18247,0.099998474,0.010000001,-41.18247,0.17618175,0.1577269,0.11790513,0.07769602,inf,inf,inf,inf,inf,1,1,1,1,2,3,2,2,1,0,1,1,0,3,0,0
79943270,79942860,20865128,31.18986704219894,117.20099506238094,9.11275,0.20589802,4.554043,0.0,2.3841858e-07,-41.18247,0.70727736,-0.17881694,-0.20975444,-0.2801371,0.0133131845,-0.0028248448,0.057913255,0.46296588,0.52523893,0.20935108,2.995005,0.0015568362,1.1236281,-1.2334367,0.0001310686,41.18247,0.27278137,0.09360076,-41.18247,0.17423083,0.15900424,0.11738924,0.097715266,inf,inf,inf,inf,inf,1,1,1,1,2,3,2,2,1,1,1,1,0,3,0,0
80442063,80441667,20865128,31.18986704219894,117.20099506238094,9.326021,0.7147394,4.450386,0.0,2.3841858e-07,-41.18247,0.74788386,0.60010314,-0.15792765,-0.20602216,0.0133131845,-0.0028248448,0.057913255,0.19897905,0.9688938,-0.6286778,-3.0605416,0.0015174947,1.3231828,-1.2334367,9.8129494e-05,41.18247,0.34051514,0.21841303,-41.18247,0.17268242,0.16140042,0.12838289,0.10673146,inf,inf,inf,inf,inf,1,1,1,1,2,3,2,2,1,1,1,1,0,3,0,0
80950896,80950449,20865128,31.18986704219894,117.20099506238094,9.386733,1.3461556,4.360714,0.0,2.3841858e-07,-41.18247,0.15648513,0.97982657,0.064399645,0.10443869,0.0133131845,-0.0028248448,0.057913255,-1.3038193,1.1391171,4.3050494,-2.1276815,0.0014957477,2.238058,-1.2334367,6.87661e-05,41.18247,0.349308,0.34736943,-41.18247,0.17302923,0.16384652,0.14224206,0.102900475,inf,inf,inf,inf,inf,1,1,1,1,2,3,2,2,1,1,1,1,0,3,0,0
81439702,81439280,20865128,31.18986704219894,117.20099506238094,9.250019,1.6648118,4.599018,0.0,2.3841858e-07,-41.18247,0.15952322,0.6143273,0.21678254,0.3898454,0.0133131845,-0.0028248448,0.057913255,-0.9495554,-0.56129146,4.0587807,-2.092929,0.0014862245,2.2634602,-1.2334367,4.870625e-05,41.18247,0.14107895,0.4698338,-41.18247,0.17850345,0.16769335,0.15016037,0.094296105,inf,inf,inf,inf,inf,1,1,1,1,2,3,2,2,1,1,1,1,0,3,0,0
81948657,81948063,20865128,31.18986704219894,117.20099506238094,9.280199,1.7620913,4.9196854,0.0,2.3841858e-07,-41.18247,-0.023566516,0.78501254,0.1659456,0.34012184,0.0133131845,-0.0028248448,0.057913255,0.14935505,0.20587476,-0.8823447,-2.3760707,0.0014864744,1.9802189,-1.2334367,3.41625e-05,41.18247,0.099998474,0.010000001,-41.18247,0.17745094,0.16618463,0.14452478,0.08612752,inf,inf,inf,inf,inf,1,1,1,1,2,3,2,2,1,1,1,1,0,3,0,0
82447464,82446870,20865128,31.18986704219894,117.20099506238094,9.332794,1.8794477,5.0409393,0.0,2.3841858e-07,-41.18247,-0.15718344,0.61833274,0.50524396,0.61957616,0.0133131845,-0.0028248448,0.057913255,0.6753447,-0.26419657,1.8216308,-2.3682013,0.001479127,1.9894564,-1.2334367,2.6357387e-05,41.18247,0.099998474,0.010000001,-41.18247,0.17344315,0.1635367,0.1326518,0.08106509,inf,inf,inf,inf,inf,1,1,1,1,2,3,2,2,1,1,1,1,0,3,0,0
82946107,82945677,20865128,31.18986704219894,117.20099506238094,9.451279,1.6748009,5.3248825,0.0,2.3841858e-07,-41.18247,-0.06532491,0.27645835,0.39284718,0.4319834,0.0133131845,-0.0028248448,0.057913255,0.5090831,-0.8149556,-1.6472298,-2.882509,0.0014786749,1.4741197,-1.2334367,2.4463665e-05,41.18247,0.08123398,0.017207261,-41.18247,0.1792474,0.16713859,0.12891932,0.081462,inf,inf,inf,inf,inf,1,1,1,1,2,3,2,2,1,1,1,1,0,3,0,0
