timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
78846162,78655938,4325386,0.0036587769,-0.0005721258,-0.0011291042,0.15,1.9455479e-07,1.8706906e-07,3.4864902e-07,4259850,0.0033439929,0.043632504,-0.0039362744,0.4,0.009629215,0.0043576965,0.00023393249,527633,-0.2661324,0.38214102,0.020807818,0.5,0.00021418944,0.0008431122,0.0010680769,1,1,1,0,1,0
79843773,79653552,4325386,0.0035074581,0.00014526132,-0.0014787223,0.15,1.9797199e-07,1.8935013e-07,3.5483586e-07,4259850,0.10925844,0.08677725,0.012903555,0.4,0.0077740466,0.0035100295,0.00019687507,527633,-0.27989805,0.27312744,0.021887058,0.5,0.00017357223,0.0005011755,0.00057869905,1,0,1,0,1,0
80851370,80661142,4325386,0.0032637885,0.00038400933,-0.0017549186,0.15,1.9918427e-07,1.9417827e-07,3.607553e-07,4259850,0.04982131,0.13835245,0.00020772674,0.4,0.0042057494,0.002041977,0.00012643094,527633,-0.2690757,0.26992425,0.023349592,0.5,0.0001699923,0.0005009049,0.00057809893,1,0,1,0,1,0
81858897,81668731,4325386,0.0031138253,0.00027683144,-0.0016692439,0.15,2.0528407e-07,2.0232476e-07,3.6883822e-07,4259850,-0.09690265,0.048800692,-0.018310798,0.4,0.001860118,0.0011998365,7.240443e-05,527633,-0.26296198,0.268194,0.025599046,0.5,0.000164154,0.0005004156,0.0005776876,1,0,1,0,1,0
82846567,82656369,4325386,0.0029492436,0.00020742937,-0.0015049701,0.15,2.1411388e-07,2.1065838e-07,3.767877e-07,4259850,-0.1872323,-0.020802785,-0.026468271,0.4,0.0010079553,0.0007937787,4.9916376e-05,527633,-0.25540146,0.26568428,0.027408715,0.5,0.00016045873,0.00050009956,0.0005774927,1,0,1,0,1,0
83844238,83653983,4325386,0.0029710191,0.00028714395,-0.0014737564,0.15,2.2229813e-07,2.1861004e-07,3.8359056e-07,4259850,-0.20756151,0.021099124,-0.030735724,0.4,0.00069677783,0.00060045574,4.1197556e-05,527633,-0.2540557,0.26518768,0.026486414,0.5,0.00015983221,0.0005000219,0.00057736854,1,0,1,0,1,0
84851771,84661573,4325386,0.003085823,0.00034854762,-0.0015320339,0.15,2.2996564e-07,2.2549297e-07,3.8891807e-07,4259850,-0.20619729,0.059736505,-0.032258205,0.4,0.0005262394,0.0005007983,3.6051137e-05,527633,-0.25574192,0.26594412,0.025228577,0.5,0.00015846282,0.00049990864,0.0005772612,1,0,1,0,1,0
85849335,85659188,4325386,0.0030623502,9.041534e-05,-0.001683573,0.15,2.3741336e-07,2.3165232e-07,3.952066e-07,4259850,-0.1649445,0.046939693,-0.024118472,0.4,0.00043587666,0.00044042474,3.2846834e-05,527633,-0.25019518,0.26535082,0.025568472,0.5,0.00015446359,0.0004995701,0.0005771578,1,0,1,0,1,0
86847011,86656802,4325386,0.002996436,0.00012151519,-0.0016008903,0.15,2.434862e-07,2.3703083e-07,4.0273895e-07,4259850,-0.16248369,0.0475659,-0.022932516,0.4,0.00038737373,0.00040666765,3.0825853e-05,527633,-0.24925053,0.26484448,0.025706362,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
87754778,87564632,4325386,0.003015292,0.00015199331,-0.0015694095,0.15,2.4735607e-07,2.4069635e-07,4.1011214e-07,4259850,-0.160493,0.050756,-0.022502605,0.4,0.00036331103,0.00038772295,2.965632e-05,527633,-0.24925053,0.26484448,0.025706362,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
88752451,88562247,4325386,0.002996212,-2.438137e-06,-0.0016100226,0.15,2.4963197e-07,2.428924e-07,4.1858806e-07,4259850,-0.15428387,0.047122262,-0.020839104,0.4,0.0003492007,0.0003748786,2.8845714e-05,527633,-0.24925053,0.26484448,0.025706362,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
89849820,89659623,4325386,0.00305483,-0.00015685036,-0.0016192751,0.15,2.4914615e-07,2.4297478e-07,4.2847248e-07,4259850,-0.15003143,0.046186373,-0.01993369,0.4,0.00034251725,0.0003683022,2.8349757e-05,527633,-0.24925053,0.26484448,0.025706362,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
90348585,90158430,4325386,0.0031290138,-0.000194058,-0.0016068525,0.15,2.477538e-07,2.4206997e-07,4.3315444e-07,4259850,-0.1489576,0.046665452,-0.019884126,0.4,0.00034107294,0.0003668267,2.819776e-05,527633,-0.24925053,0.26484448,0.025706362,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
91356182,91166021,4325386,0.0031550776,-0.00024948153,-0.0015979706,0.15,2.4499278e-07,2.4012257e-07,4.4249228e-07,4259850,-0.1480405,0.04665497,-0.01989655,0.4,0.00033981638,0.00036541186,2.8014e-05,527633,-0.24925053,0.26484448,0.025706362,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
92363823,92173612,4325386,0.0032460706,-0.00026048048,-0.0015774716,0.15,2.3997342e-07,2.357752e-07,4.5170682e-07,4259850,-0.1473745,0.046619397,-0.020110236,0.4,0.00033907985,0.00036458694,2.7870676e-05,527633,-0.24925053,0.26484448,0.025706362,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
93371177,93181203,4325386,0.0031156952,-0.0003290358,-0.0016000533,0.15,2.3593762e-07,2.3185524e-07,4.5992368e-07,4259850,-0.14686191,0.046345904,-0.020384215,0.4,0.00033816756,0.00036393024,2.7774327e-05,527633,-0.24925053,0.26484448,0.025706362,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
94548588,94358388,4325386,0.002903769,-0.0009312621,-0.0017332956,0.15,2.3315604e-07,2.2713172e-07,4.6607164e-07,4259850,-0.1472622,0.048537537,-0.021303698,0.4,0.0003364893,0.00036306705,2.7699984e-05,527633,-0.24925053,0.26484448,0.025706362,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
95356663,95166456,4325386,0.0030665556,-0.0007758288,-0.0017872142,0.15,2.3004874e-07,2.2422432e-07,4.727542e-07,4259850,-0.14594638,0.04635668,-0.021380214,0.4,0.00033523332,0.00036228995,2.7649601e-05,527633,-0.24925053,0.26484448,0.025706362,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
96553818,96363595,4325386,0.003245203,-0.00071050785,-0.0017468528,0.15,2.256937e-07,2.193351e-07,4.834608e-07,4259850,-0.14424062,0.045240253,-0.021901539,0.4,0.00033294776,0.00036112123,2.757361e-05,527633,-0.24925053,0.26484448,0.025706362,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
97651134,97460970,4325386,0.0032484212,-0.0007336575,-0.0017349394,0.15,2.2301106e-07,2.157543e-07,4.9214e-07,4259850,-0.14189707,0.044808842,-0.02253649,0.4,0.00033058762,0.00036008324,2.752375e-05,527633,-0.24925053,0.26484448,0.025706362,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
98848240,98658107,4325386,0.0030612757,-0.0010437914,-0.0021020377,0.15,2.215102e-07,2.1282466e-07,4.9535925e-07,4259850,-0.13863344,0.044009324,-0.02357507,0.4,0.00032751748,0.00035918946,2.749173e-05,527633,-0.24925053,0.26484448,0.025706362,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
99556596,99366412,4325386,0.002994413,-0.0006445497,-0.0024247875,0.15,2.2102779e-07,2.1356581e-07,4.9904554e-07,4259850,-0.13463336,0.041114878,-0.023634464,0.4,0.00032596072,0.0003589159,2.7488639e-05,527633,-0.24925053,0.26484448,0.025706362,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
100454285,100264265,4325386,0.002818295,-0.00087027706,-0.0026269977,0.15,2.2760652e-07,2.1939834e-07,5.039535e-07,4259850,-0.13335447,0.0408418,-0.024002237,0.4,0.00032466173,0.00035894997,2.7541199e-05,527633,-0.24925053,0.26484448,0.025706362,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
101751341,101561162,4325386,0.0027251514,-0.000956321,-0.002773397,0.15,2.4009813e-07,2.3163709e-07,5.1611414e-07,4259850,-0.1376074,0.038587607,-0.024775565,0.4,0.00032325168,0.000357957,2.761856e-05,527633,-0.24925053,0.26484448,0.025706362,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
102848689,102658535,4325386,0.0021238793,-0.0015047815,-0.0035788787,0.15,2.460511e-07,2.3468479e-07,5.213765e-07,4259850,-0.1502745,0.034107674,-0.026786828,0.4,0.00032056466,0.00035559095,2.763342e-05,527633,-0.24925053,0.26484448,0.025706362,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
103856405,103666121,4325386,0.0017039811,-0.0011764641,-0.0038105955,0.15,2.4613746e-07,2.3222904e-07,5.2427987e-07,4259850,-0.15608013,0.03900727,-0.028441608,0.4,0.00031572353,0.0003523827,2.7580327e-05,527633,-0.24925053,0.26484448,0.025706362,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
