timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
78164727,78164613,0.014778346,0.0,0.0
78167215,78167107,0.014778346,0.0,0.0
78184680,78184565,0.014778346,0.0,0.0
78204624,78204518,0.014778346,0.0,0.0
78227069,78226964,0.014778346,0.0,0.0
78244526,78244422,0.014778346,0.0,0.0
78264482,78264375,0.014778346,0.0,0.0
78286933,78286821,0.014778346,0.0,0.0
78306899,78306773,0.014778346,0.0,0.0
78324334,78324231,0.014778346,0.0,0.0
78346786,78346678,0.014778346,0.0,0.0
78366740,78366630,0.014778346,0.0,0.0
78384199,78384088,0.014778346,0.0,0.0
78404146,78404040,0.014778346,0.0,0.0
78426594,78426487,0.014778346,0.0,0.0
78446561,78446439,0.014778346,0.0,0.0
78464002,78463897,0.014778346,0.0,0.0
78486451,78486344,0.014778346,0.0,0.0
78506403,78506296,0.014778346,0.0,0.0
78523858,78523754,0.014778346,0.0,0.0
78546309,78546201,0.014778346,0.0,0.0
78566260,78566153,0.014778346,0.0,0.0
78586383,78586105,0.014778346,0.0,0.0
78603673,78603565,0.014778346,0.0,0.0
78626116,78626010,0.014778346,0.0,0.0
78646070,78645962,0.014778346,0.0,0.0
78663530,78663420,0.014778346,0.0,0.0
78685973,78685866,0.014778346,0.0,0.0
78705938,78705819,0.014778346,0.0,0.0
78728434,78728265,0.014778346,0.0,0.0
78745830,78745723,0.014778346,0.0,0.0
78765786,78765676,0.014778346,0.0,0.0
78785877,78785628,0.014778346,0.0,0.0
78803191,78803086,0.014778346,0.0,0.0
78825643,78825532,0.014778346,0.0,0.0
78845591,78845485,0.014778346,0.0,0.0
78868073,78867931,0.014778346,0.0,0.0
78885495,78885389,0.014778346,0.0,0.0
78905446,78905341,0.014778346,0.0,0.0
78927896,78927788,0.014778346,0.0,0.0
78945349,78945246,0.014778346,0.0,0.0
78965304,78965198,0.014778346,0.0,0.0
78985389,78985151,0.014778346,0.0,0.0
79007707,79007597,0.014778346,0.0,0.0
79025161,79025055,0.014778346,0.0,0.0
79045111,79045008,0.014778346,0.0,0.0
79067557,79067454,0.014778346,0.0,0.0
79085016,79084912,0.014778346,0.0,0.0
79104969,79104864,0.014778346,0.0,0.0
79127415,79127311,0.014778346,0.0,0.0
79144872,79144769,0.014778346,0.0,0.0
79164842,79164721,0.014778346,0.0,0.0
79184864,79184673,0.014778346,0.0,0.0
79207221,79207120,0.014778346,0.0,0.0
79224682,79224578,0.014778346,0.0,0.0
79244638,79244530,0.014778346,0.0,0.0
79267081,79266977,0.014778346,0.0,0.0
79287031,79286929,0.014778346,0.0,0.0
79304504,79304387,0.014778346,0.0,0.0
79326939,79326834,0.014778346,0.0,0.0
79346890,79346786,0.014778346,0.0,0.0
79364345,79364244,0.014778346,0.0,0.0
79384372,79384196,0.014778346,0.0,0.0
79406744,79406642,0.014778346,0.0,0.0
79426698,79426595,0.014778346,0.0,0.0
79444168,79444053,0.014778346,0.0,0.0
79466600,79466499,0.014778346,0.0,0.0
79486551,79486451,0.014778346,0.0,0.0
79504013,79503910,0.014778346,0.0,0.0
79526456,79526356,0.014778346,0.0,0.0
79546422,79546308,0.014778346,0.0,0.0
79566373,79566261,0.014778346,0.0,0.0
79583937,79583719,0.014778346,0.0,0.0
79606265,79606165,0.014778346,0.0,0.0
79626217,79626117,0.014778346,0.0,0.0
79643687,79643576,0.014778346,0.0,0.0
79666123,79666022,0.014778346,0.0,0.0
79686076,79685974,0.014778346,0.0,0.0
79706029,79705927,0.014778346,0.0,0.0
79725983,79725879,0.014778346,0.0,0.0
79745932,79745831,0.014778346,0.0,0.0
79765892,79765783,0.014778346,0.0,0.0
79783373,79783243,0.014778346,0.0,0.0
79805791,79805689,0.014778346,0.0,0.0
79825743,79825640,0.014778346,0.0,0.0
79843203,79843099,0.014778346,0.0,0.0
79865648,79865545,0.014778346,0.0,0.0
79885596,79885497,0.014778346,0.0,0.0
79905550,79905450,0.014778346,0.0,0.0
79925503,79925402,0.014778346,0.0,0.0
79945455,79945354,0.014778346,0.0,0.0
79965417,79965306,0.014778346,0.0,0.0
79987856,79987753,0.014778346,0.0,0.0
80005309,80005211,0.014778346,0.0,0.0
80025263,80025163,0.014778346,0.0,0.0
80047715,80047610,0.014778346,0.0,0.0
80065172,80065068,0.014778346,0.0,0.0
80085121,80085020,0.014778346,0.0,0.0
80105075,80104972,0.014778346,0.0,0.0
80127523,80127419,0.014778346,0.0,0.0
80144979,80144877,0.014778346,0.0,0.0
80164948,80164830,0.014778346,0.0,0.0
80187378,80187275,0.014778346,0.0,0.0
80204834,80204734,0.014778346,0.0,0.0
