timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,delta_terrain,eph,epv,terrain_alt,lat_lon_valid,alt_valid,lat_lon_reset_counter,alt_reset_counter,terrain_reset_counter,terrain_alt_valid,dead_reckoning
78485522,78485110,31.18994273624242,117.20099818733252,36.005318,33.819183,41.127617,41.127617,0.1661398,0.1515308,35.792854,1,1,2,3,3,0,0
78978145,78977703,31.189943413481043,117.20099368261789,36.157497,33.971348,41.127617,41.127617,0.17270692,0.15514666,35.998844,1,1,2,3,3,0,0
79480530,79480147,31.189947023668797,117.20099237048323,36.38529,34.199146,41.127617,41.127617,0.17099674,0.15487917,36.243187,1,1,2,3,3,0,0
79983767,79982592,31.189948668045268,117.20099601762018,36.60688,34.420723,41.127617,41.127617,0.16946782,0.15563585,36.32329,1,1,2,3,3,0,0
80485421,80485037,31.189950150435262,117.2010018042773,36.699566,34.513397,41.127617,41.127617,0.16856733,0.15745081,36.32329,1,1,2,3,3,0,0
80988201,80987482,31.189949905954453,117.20100825377351,36.811962,34.62579,41.127617,41.127617,0.16801164,0.1588417,36.32329,1,1,2,3,3,0,0
81480495,81480075,31.189948815593752,117.20101150829657,36.63925,34.45308,41.127617,41.127617,0.17298754,0.16278797,36.32329,1,1,2,3,3,0,0
81982905,81982520,31.189949516347742,117.20101322656795,36.407032,34.220867,41.127617,41.127617,0.18028657,0.16732503,36.31005,1,1,2,3,3,0,0
82485345,82484965,31.189950300040856,117.20101439255424,36.313557,34.12739,41.127617,41.127617,0.17647286,0.16496852,36.217625,1,1,2,3,3,0,0
82987831,82987410,31.18995172982206,117.20101210217531,36.0736,33.887444,41.127617,41.127617,0.18254696,0.16884047,36.082195,1,1,2,3,3,0,0
83480390,83480003,31.18995367825496,117.201011092986,36.17489,33.988705,41.127617,41.127617,0.17676096,0.16628596,36.082195,1,1,2,3,3,0,0
83983788,83982449,31.189952827885044,117.20101103585179,36.121857,33.93567,41.127617,41.127617,0.17327508,0.16465656,36.082195,1,1,2,3,3,0,0
84485354,84484895,31.189951612650972,117.20101094977038,36.209133,34.022957,41.127617,41.127617,0.17684968,0.16748331,36.082195,1,1,2,3,3,0,0
84977871,84977487,31.18995045846208,117.20100869861069,36.19359,34.00741,41.127617,41.127617,0.18070424,0.16988724,36.082195,1,1,2,3,3,0,0
85480408,85479933,31.189949662825175,117.20100992456344,36.177277,33.991096,41.127617,41.127617,0.17573589,0.1660085,36.082195,1,1,2,3,3,0,0
85983002,85982378,31.189949058556557,117.20101211975746,36.20319,34.01701,41.127617,41.127617,0.17214903,0.16253205,36.14901,1,1,2,3,3,0,0
86485244,86484823,31.189949842195475,117.20101222426133,36.20366,34.017487,41.127617,41.127617,0.17548712,0.16355374,36.134438,1,1,2,3,3,0,0
86987839,86987268,31.18995057028762,117.20101222562855,36.15579,33.969624,41.127617,41.127617,0.17208084,0.16022882,36.096718,1,1,2,3,3,0,0
87480376,87479861,31.18995063169454,117.2010117638506,36.193253,34.007095,41.127617,41.127617,0.17483203,0.16082856,36.097305,1,1,2,3,3,0,0
87982712,87982306,31.189950949561297,117.20101070974226,36.225082,34.038925,41.127617,41.127617,0.17938988,0.1624645,36.11921,1,1,2,3,3,0,0
88485239,88484751,31.18995140369334,117.20101018196193,36.25523,34.06908,41.127617,41.127617,0.17492884,0.15940358,36.155975,1,1,2,3,3,0,0
88977836,88977344,31.189951873772735,117.20101029094538,36.281403,34.09526,41.127617,41.127617,0.1787276,0.1607355,36.176357,1,1,2,3,3,0,0
89480603,89479789,31.189952184583696,117.20101041875897,36.31125,34.125095,41.127617,41.127617,0.17437702,0.15824589,36.208122,1,1,2,3,3,0,0
89982819,89982233,31.189952273659422,117.20101098561197,36.34458,34.158417,41.127617,41.127617,0.17121561,0.15614156,36.22976,1,1,2,3,3,0,0
90485083,90484677,31.189952043101002,117.20101117629251,36.364132,34.177963,41.127617,41.127617,0.16931231,0.15464023,36.245914,1,1,2,3,3,0,0
90987712,90987122,31.18995172310175,117.20101107638509,36.392277,34.206116,41.127617,41.127617,0.16792105,0.15363407,36.268234,1,1,2,3,3,0,0
91480095,91479714,31.189951624819226,117.20101101345081,36.416054,34.229893,41.127617,41.127617,0.17179468,0.15566017,36.290848,1,1,2,3,3,0,0
91982747,91982159,31.189951649816745,117.20101132240565,36.448986,34.262814,41.127617,41.127617,0.16962473,0.15437376,36.31274,1,1,2,3,3,0,0
92484983,92484603,31.189951060098085,117.20101099193016,36.469524,34.283348,41.127617,41.127617,0.16831744,0.15359358,36.341125,1,1,2,3,3,0,0
92987435,92987047,31.189950911847795,117.20101049117686,36.49186,34.305695,41.127617,41.127617,0.16741203,0.15289459,36.361984,1,1,2,3,3,0,0
93480062,93479639,31.189951251525653,117.20101067018436,36.509163,34.322987,41.127617,41.127617,0.16644208,0.15209785,36.381973,1,1,2,3,3,0,0
93982494,93982083,31.189951869436044,117.20101034457845,36.48365,34.297466,41.127617,41.127617,0.17329079,0.15574825,36.366318,1,1,2,3,3,0,0
94484907,94484527,31.189954036997914,117.20101029147207,36.50471,34.31854,41.127617,41.127617,0.17125887,0.15484573,36.369827,1,1,2,3,3,0,0
94988064,94986971,31.18995348505487,117.20101485165738,36.507584,34.32142,41.127617,41.127617,0.16944589,0.15396386,36.376556,1,1,2,3,3,0,0
95479987,95479563,31.18995335331834,117.20101623251517,36.541668,34.35551,41.127617,41.127617,0.1729903,0.15624125,36.40227,1,1,2,3,3,0,0
95982484,95982009,31.18995355828941,117.20101594125097,36.539948,34.353798,41.127617,41.127617,0.17816062,0.15901381,36.415306,1,1,2,3,3,0,0
96484873,96484451,31.18995363755695,117.20101560491484,36.527355,34.3412,41.127617,41.127617,0.17419079,0.15720285,36.413845,1,1,2,3,3,0,0
96987525,96986895,31.189953590103677,117.20101554218519,36.545902,34.359756,41.127617,41.127617,0.1789939,0.15973577,36.42106,1,1,2,3,3,0,0
97479867,97479487,31.189953738160252,117.20101519384806,36.555775,34.369637,41.127617,41.127617,0.17415455,0.15750276,36.43641,1,1,2,3,3,0,0
97982621,97981931,31.189954098397152,117.20101468830504,36.552277,34.366142,41.127617,41.127617,0.17109497,0.15581238,36.448498,1,1,2,3,3,0,0
98484784,98484374,31.189956039852092,117.20101434738878,36.53946,34.353325,41.127617,41.127617,0.17461386,0.1578588,36.446453,1,1,2,3,3,0,0
98977402,98976966,31.18995245508706,117.20101967075155,36.629776,34.443638,41.127617,41.127617,0.17875516,0.1600126,36.498165,1,1,2,3,3,0,0
99479838,99479410,31.189949950512332,117.20101944560942,36.600365,34.41422,41.127617,41.127617,0.18218316,0.1597678,36.517,1,1,2,3,3,0,0
99982268,99981854,31.189958827453957,117.20100841349924,36.949547,34.763405,41.127617,41.127617,0.1848309,0.16212513,36.517,1,1,2,3,3,0,0
100484731,100484297,31.189972071344666,117.20099478911703,37.63124,35.445095,41.127617,41.127617,0.20664707,0.16391079,36.517,1,1,2,3,3,0,0
100987261,100986740,31.189985660052,117.20103895511738,37.547443,35.361305,41.127617,41.127617,1.0,0.16590244,36.517,1,1,3,3,3,0,0
101479801,101479330,31.19000340595056,117.20106259865737,36.73899,34.552856,41.127617,41.127617,0.30474243,0.16760759,36.517,1,1,3,3,3,0,0
101982186,101981771,31.190023100279877,117.20107778875797,36.018238,33.83211,41.127617,41.127617,0.24133953,0.17917463,36.517,1,1,3,3,3,0,0
102484597,102484211,31.190045624509445,117.20109084986441,35.890636,33.704517,41.127617,41.127617,0.20396516,0.17803605,36.517,1,1,3,3,3,0,0
102987258,102986649,31.19006867492004,117.20110795760668,36.05242,33.866306,41.127617,41.127617,0.18556914,0.17564349,36.517,1,1,3,3,3,0,0
103479629,103479239,31.19008731093808,117.2011216129658,36.18178,33.995674,41.127617,41.127617,0.18131045,0.17755012,36.517,1,1,3,3,3,0,0
103982148,103981675,31.190108544552043,117.20113035608541,36.038258,33.85216,41.127617,41.127617,0.18209319,0.17915334,36.517,1,1,3,3,3,0,0
