timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
78853056,78852967,4325386,1.1300324,-0.181308,-1.6021576,nan,0,0,0,0,5
79853162,79853075,4325386,0.3050917,-0.023435816,0.42504048,nan,0,0,0,0,5
80855773,80855676,4325386,0.5081311,-1.2218583,-1.0599381,nan,0,0,0,0,5
81853375,81853290,4325386,-0.40480047,0.32490563,0.35047197,nan,0,0,0,0,5
82853482,82853397,4325386,0.19238675,0.25928536,0.3658118,nan,0,0,0,0,5
83853595,83853506,4325386,0.64448494,-0.17960358,0.27547738,nan,0,0,0,0,5
84851235,84851120,4325386,-0.4927913,-0.113344125,0.13720605,nan,0,0,0,0,5
85853808,85853723,4325386,0.11270497,-0.12825783,-0.13187973,nan,0,0,0,0,5
86853916,86853831,4325386,0.16362461,0.105248116,-0.07691209,nan,0,0,0,0,5
87856521,87856434,4325386,-0.04239752,0.05496764,0.15446334,nan,0,0,0,0,5
88851643,88851555,4325386,0.030679613,0.021305287,0.048576057,nan,0,0,0,0,5
89854245,89854158,4325386,-0.016405072,-0.08479504,-0.051345743,nan,0,0,0,0,5
90854380,90854266,4325386,0.010439591,-0.047723845,0.033236247,nan,0,0,0,0,5
91851965,91851881,4325386,-0.099495694,-0.11377023,-0.24671523,nan,0,0,0,0,5
92852077,92851990,4325386,-0.013848437,-0.005113269,0.064768076,nan,0,0,0,0,5
93854680,93854593,4325386,0.087990835,-0.14977618,0.32916668,nan,0,0,0,0,5
94854790,94854701,4325386,0.14253238,-0.0592287,0.08415589,nan,0,0,0,0,5
95852400,95852316,4325386,-0.0556068,-0.1406149,0.033875406,nan,0,0,0,0,5
96855007,96854919,4325386,0.0556068,-0.511753,0.33214942,nan,0,0,0,0,5
97855114,97855027,4325386,0.15382418,-0.3114833,0.42504048,nan,0,0,0,0,5
98852726,98852641,4325386,-0.98259985,-0.27142936,-1.2414591,nan,0,0,0,0,5
99852837,99852749,4325386,-1.03565,0.038988676,0.42099246,nan,0,0,0,0,5
100855438,100855351,4325386,-1.3047358,-0.7158577,0.093743265,nan,0,0,0,0,5
101855543,101855458,4325386,0.2748382,-0.507705,0.112065814,nan,0,0,0,0,5
102853156,102853069,4325386,-0.18066883,-1.1864915,0.29230854,nan,0,0,0,0,5
103853260,103853173,4325386,1.0526942,0.046871632,0.08394283,nan,0,0,0,0,5
104855854,104855769,4325386,0.21795309,0.39308256,0.28762138,nan,0,0,0,0,5
105853470,105853376,4325386,-1.1432418,0.0025566346,0.18045579,nan,0,0,0,0,5
106853714,106853475,4325386,-1.9669042,-0.022796657,0.017683389,nan,0,0,0,0,5
107853659,107853573,4325386,-1.7321199,0.104182854,-0.026631609,nan,0,0,0,0,5
108856249,108856163,4325386,-1.1700864,0.16362461,-0.149137,nan,0,0,0,0,5
109853853,109853764,4325386,-0.28144285,0.10226538,-0.61060953,nan,0,0,0,0,5
110853944,110853856,4325386,-0.8012919,-0.09906959,-0.43910196,nan,0,0,0,0,5
111854033,111853948,4325386,-0.88310415,-0.31574437,0.075207666,nan,0,0,0,0,5
112851633,112851543,4325386,0.49705234,0.013209278,-0.075420715,nan,0,0,0,0,5
113854212,113854126,4325386,-1.3324326,-0.3127616,0.14807175,nan,0,0,0,0,5
114854298,114854212,4325386,1.4031662,0.46339,-0.37859496,nan,0,0,0,0,5
115854385,115854297,4325386,-1.1756258,0.020666128,0.062424492,nan,0,0,0,0,5
