timestamp,frequency_hz
78163143,-0.00014837619
78173119,-0.00011870095
78213119,-4.861991e-05
78263119,-1.5931773e-05
78313119,-5.2205232e-06
78362827,-0.59362614
78413119,0.034223102
78463132,0.6956609
78513119,0.22462033
78523119,0.17904522
78613136,0.114588946
78663122,0.8006457
78713119,-0.05020905
78763128,-0.015802043
78813119,-0.0051780134
78863120,-0.0016967317
78913123,-0.24890631
78963171,-0.08156162
79013120,-0.026726115
79063119,0.05983593
79113119,0.019607037
79163424,0.0064248336
79213118,0.0021052894
79263093,-0.052087016
79313119,0.0119234165
79363094,-0.56848747
79413119,0.046978213
79463087,-0.055797543
79513119,0.010693099
79563374,0.0035039147
79613129,0.0014352034
79663119,0.00047028746
79683372,0.0009359626
79763118,0.0022916535
79813119,0.0010999242
79863145,-0.09695883
79913119,-0.031771466
79963119,-0.33507985
80013119,-0.10979898
80033119,-0.07027135
80113119,-0.03597893
80162766,-0.30619866
80213120,0.12581508
80263120,0.04122709
80313133,0.026385337
80363158,0.008645947
80413118,0.005533406
80463119,0.0018131864
80493119,0.0009283515
80573119,0.0006613007
80613129,-0.64869004
80662735,-0.22333843
80713152,0.0530784
80723120,0.042462718
80813120,0.021740913
80833119,0.013914183
80913134,0.0071240617
80963124,0.0018135256
81033118,0.0013578063
81063119,0.0006951968
81113148,0.00081642385
81163119,0.0002675258
81183119,0.0001712165
81263285,5.610422e-05
81303171,2.2980292e-05
81415979,7.6096774e-05
81423122,6.0877417e-05
81453262,4.8701935e-05
81513119,0.00031916602
81533118,0.00020426624
81633118,9.830863e-05
81653149,6.291752e-05
81713119,2.0616813e-05
81763129,6.7557175e-06
81813118,3.4589273e-06
81863119,1.1334213e-06
81914518,5.803117e-07
81963428,3.713995e-07
81993120,1.9015654e-07
82063120,9.736016e-08
82113119,3.1902978e-08
82163144,2.5522382e-08
82213120,8.363175e-09
82263119,4.2819455e-09
82313119,1.4031082e-09
82343119,7.183914e-10
82413118,2.9425312e-10
82453128,-0.0042936355
82513119,-0.0021983413
82563121,-0.0007203525
82606636,-0.0004610256
82663122,-0.00029505638
82683118,-0.00018883609
82763123,-0.0001208551
82803119,-4.9502247e-05
82903119,-3.96018e-05
82913117,-3.1681437e-05
82963121,-1.0381374e-05
83013119,-3.4017687e-06
83033118,-2.1771318e-06
83068489,-1.7417055e-06
83233118,-1.3933644e-06
83245745,-1.1146915e-06
83263119,-7.134025e-07
83333119,-2.9220968e-07
83373121,-1.1968909e-07
83433451,-7.660102e-08
83483138,-2.5100622e-08
83533118,-1.2851518e-08
83583119,-4.2111856e-09
83613119,0.0033335492
83684282,0.0026668394
83733118,0.0013654218
83783132,0.000699096
83833119,0.00022907977
83883118,0.00014661104
83933119,4.8041504e-05
83953119,3.074656e-05
83993304,2.4597248e-05
84073119,1.2593791e-05
84133119,5.1584166e-06
84183164,1.69031e-06
84233118,8.6543866e-07
84283119,2.8358693e-07
84303119,1.8149564e-07
84383127,7.434061e-08
84423119,3.0449918e-08
84456286,2.4359935e-08
84533154,7.982263e-09
84573118,6.38581e-09
84643120,5.108648e-09
84683119,3.2695349e-09
84733153,-0.0020752845
84763151,-0.002734903
84833119,-0.0014002704
84883118,-0.00045884063
84933119,-0.00023492638
84983119,-7.698068e-05
85034102,-4.926763e-05
85113148,-3.9414106e-05
85163148,9.8677425e-05
85183119,-0.00058789004
85223120,9.253456e-05
85283120,5.922212e-05
85333119,1.9405903e-05
85383119,1.2419779e-05
85433122,4.0697128e-06
85453118,2.6046162e-06
85533118,1.0668508e-06
85583119,3.495857e-07
85649264,2.7966857e-07
85683119,1.1455224e-07
85693118,9.16418e-08
85763284,7.3313444e-08
85803119,4.6920604e-08
85883119,0.0036767083
85923133,0.0015059797
85983120,0.00096382695
86033119,0.00031582682
86083118,0.00025266144
86133150,8.279211e-05
86181283,4.2389558e-05
86233119,2.1703454e-05
86273119,8.889735e-06
86333119,4.551544e-06
86383118,1.49145e-06
86433491,9.545281e-07
86483119,3.1277975e-07
86493119,2.502238e-07
86583119,8.199333e-08
86613119,4.1980584e-08
86733119,3.3584467e-08
86773119,2.6867575e-08
86783119,2.149406e-08
86833119,7.0431736e-09
86885757,4.507631e-09
86933119,1.4770605e-09
86963143,7.5625495e-10
87033118,3.0976202e-10
87073119,1.2687854e-10
87113305,1.0150283e-10
87183139,4.157556e-11
87193119,3.3260446e-11
87283119,1.3623479e-11
87333122,6.9752216e-12
87383150,2.2856406e-12
87423126,9.361984e-13
87504282,7.489587e-13
87533118,3.8346683e-13
87654017,3.0677343e-13
87693119,2.4541876e-13
87703119,1.96335e-13
87753119,6.433506e-14
87763132,5.146805e-14
87853119,3.293955e-14
87883122,1.6865051e-14
87953119,5.52634e-15
87993120,2.2635886e-15
88053120,1.4486969e-15
88103119,4.74709e-16
88123119,3.0381375e-16
88203131,1.9444081e-16
88233132,9.955369e-17
88303119,6.371436e-17
88343119,2.6097404e-17
88403366,1.670234e-17
88453131,5.4730227e-18
88463379,4.378418e-18
88553119,1.43472e-18
88573119,9.182208e-19
88633119,5.876613e-19
88693130,-0.09590256
88753120,0.019214075
88803147,0.006296068
88853119,0.0032235868
88903119,0.0010563049
88923119,0.0006760352
89003118,0.00034613002
89043316,0.00014177484
89103137,5.807098e-05
89153119,1.90287e-05
89213119,1.5222959e-05
89253119,6.235324e-06
89273118,3.990607e-06
89353119,0.510336
89383119,0.26129204
89453141,0.08562017
89503120,0.02805602
89513118,0.022444814
89603122,0.011491746
89613122,0.009193396
89703119,0.005883774
89733119,0.003012492
89768491,0.0024099937
89843129,-0.0751803
89903118,0.04360473
89953118,0.014288398
90003313,0.009144574
90053119,0.0029964943
90073119,0.0019177565
90153119,0.0007855131
90203119,0.00025739693
90233000,-0.025067952
90303118,0.0034633265
90346266,0.0027706611
90403119,0.0014185787
90434708,0.00072631217
90503123,0.00029749746
90543136,0.000121854966
90603120,4.9911792e-05
90653863,1.6355096e-05
90703119,8.373809e-06
90753830,2.7439296e-06
90773831,1.7561147e-06
90883120,1.4048917e-06
90953119,1.1239134e-06
90964723,8.991308e-07
91003119,3.6828396e-07
91053119,1.885614e-07
91103118,6.17878e-08
91123119,3.9544194e-08
91203119,2.0246627e-08
91233119,1.0366273e-08
91303118,5.3075317e-09
91353119,1.7391719e-09
91403837,8.90456e-10
91453131,2.9178462e-10
91503362,1.8674215e-10
91553119,6.119167e-11
91583118,3.133013e-11
91653120,1.02662575e-11
91693119,4.2050595e-12
91753122,1.7223925e-12
91803119,5.643935e-13
91853417,2.8896948e-13
91903119,9.4689515e-14
91923118,6.060129e-14
91964910,4.8481032e-14
92078395,3.8784826e-14
92103119,1.9857832e-14
92153119,6.507014e-15
92203119,4.1644887e-15
92253119,1.3646196e-15
92273119,8.7335656e-16
92353118,2.8618152e-16
92383133,1.4652492e-16
92537968,1.1721995e-16
92613158,-0.07654221
92643119,0.13085625
92663119,0.083748
92713120,0.027442541
92733120,0.017563226
92813119,0.0046040947
92843475,0.0023572962
92963120,0.0018858371
93003119,0.0015086697
93014515,0.0012069357
93063118,0.00039548872
93073119,0.00031639094
93163119,0.00012959373
93193119,6.635198e-05
93263708,2.7177775e-05
93303242,1.1132017e-05
93363118,8.905614e-06
93413118,2.9181915e-06
93463129,1.8676425e-06
93513119,6.1198915e-07
93533118,3.9167307e-07
93613439,3.1333846e-07
93653155,1.2834342e-07
93713118,6.571183e-08
93763118,2.1532454e-08
93773118,1.7225965e-08
93883118,1.3780772e-08
93893118,1.1024617e-08
93924284,8.819694e-09
94003118,4.5156834e-09
94063172,1.849624e-09
94113128,6.060848e-10
94123143,4.848678e-10
94213119,1.5888149e-10
94233118,1.0168415e-10
94313119,5.206228e-11
94353119,2.1324711e-11
94413119,1.0918252e-11
94463119,3.5776926e-12
94554480,2.862154e-12
94563122,2.2897233e-12
94613118,9.378707e-13
94663118,3.0732147e-13
94693120,1.5734858e-13
94763119,5.1559986e-14
94813119,1.6895175e-14
94863118,8.650329e-15
94913119,2.8345396e-15
94923132,2.267632e-15
95113120,1.8141055e-15
95123119,1.4512844e-15
95153119,0.016770814
95213118,0.11490648
95263118,0.28894177
95273119,0.30861962
95363118,0.39646
95383118,0.3986576
95463118,0.3998751
95513122,0.4149022
95563118,0.41291782
95613119,0.4200067
95663117,0.45658627
95713119,0.51899016
95734064,0.54541576
95813336,0.6786734
95843118,0.7640544
95913118,0.84561366
95963120,0.9696238
96003118,1.0119469
96083129,0.84853333
96153119,0.6341774
96163118,0.68444306
96193119,0.81680334
96263118,0.92340547
96313118,1.1117628
96363118,1.2379606
96413464,1.4703943
