timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
78162315,4259850,4259850,2490378,0,0,0.04892397,0.048923936,0.0,0.0,4325386,4325386,2490378,0,0,0.00965903,0.009659024,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
78167331,4259850,4259850,2490378,0,0,0.047714528,0.047714468,0.0,0.0,4325386,4325386,2490378,0,0,0.009596321,0.009596312,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
78366829,4259850,4259850,2490378,0,0,0.038185365,0.038185403,0.0,0.0,4325386,4325386,2490378,0,0,0.017039128,0.017039126,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
78566352,4259850,4259850,2490378,0,0,0.05412768,0.05412774,0.0,0.0,4325386,4325386,2490378,0,0,0.012390075,0.012390074,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
78765876,4259850,4259850,2490378,0,0,0.06484104,0.06484107,0.0,0.0,4325386,4325386,2490378,0,0,0.014410096,0.014410124,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
78965403,4259850,4259850,2490378,0,0,0.07798285,0.07798285,0.0,0.0,4325386,4325386,2490378,0,0,0.019239446,0.019239442,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
79164966,4259850,4259850,2490378,0,0,0.04446984,0.04446986,0.0,0.0,4325386,4325386,2490378,0,0,0.028765365,0.028765367,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
79364440,4259850,4259850,2490378,0,0,0.037382003,0.037381943,0.0,0.0,4325386,4325386,2490378,0,0,0.026597975,0.026597975,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
79563963,4259850,4259850,2490378,0,0,0.083583236,0.08358328,0.0,0.0,4325386,4325386,2490378,0,0,0.031471666,0.031471677,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
79763497,4259850,4259850,2490378,0,0,0.05759201,0.057591893,0.0,0.0,4325386,4325386,2490378,0,0,0.019132892,0.0191329,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
79963013,4259850,4259850,2490378,0,0,0.038163505,0.038163386,0.0,0.0,4325386,4325386,2490378,0,0,0.013670501,0.013670498,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
80162583,4259850,4259850,2490378,0,0,0.034396786,0.034396827,0.0,0.0,4325386,4325386,2490378,0,0,0.012708554,0.012708546,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
80362056,4259850,4259850,2490378,0,0,0.060525212,0.06052508,0.0,0.0,4325386,4325386,2490378,0,0,0.017795928,0.017795935,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
80561576,4259850,4259850,2490378,0,0,0.08175203,0.08175208,0.0,0.0,4325386,4325386,2490378,0,0,0.016912006,0.01691201,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
