timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
78546994,78353669,78356654,31.189944129645085,117.20099565516439,0,0.25,0.25,-0.06968609,0.16374664,-0.053637292,0.06991442,0.26448742,0.2644894,0.00073442457,0.0040550525,-0.00055539934,0.0012329575,0,0,1
78995870,78795756,78805580,31.189945069896975,117.20099452879052,0,0.25,0.25,-0.15434177,0.078196436,-0.095073484,0.09287209,0.2651648,0.2650994,0.0035934455,0.00092262484,-0.001681923,0.0016678222,0,0,1
79544551,79351705,79354268,31.189947150152143,117.20099821888877,0,0.25,0.25,-0.11646425,-0.12868518,-0.12935735,-0.013017894,0.26552483,0.2653567,0.0020433376,0.0024962437,-0.0028114163,-8.920543e-05,0,0,1
80043641,79852636,79853075,31.189947463445247,117.20100187857241,0,0.25,0.25,-0.06277083,-0.18781655,-0.08240618,-0.10744716,0.26515737,0.2650241,0.00059439073,0.005324052,-0.0013908399,-0.002688681,0,0,1
80552170,80352639,80361858,31.189949757228508,117.20100542844254,0,0.25,0.25,-0.004185301,-0.17590174,-0.05757849,-0.1548867,0.26498786,0.2650349,2.6441578e-06,0.0046697883,-0.0007605424,-0.0042364527,0,0,1
80991064,80794637,80800808,31.18994868543733,117.20100837559288,0,0.25,0.25,0.110200785,-0.09628673,0.014440409,-0.14076963,0.2654104,0.26567015,0.0018302543,0.0013958865,0.00020467774,-0.0033611038,0,0,1
81549781,81356634,81359471,31.189949428639316,117.20100975335635,0,0.25,0.25,0.07263523,-0.041631915,0.050094932,-0.07205918,0.2658817,0.26616037,0.00079371803,0.00026047698,0.0005533335,-0.0013299537,0,0,1
81998599,81802633,81808397,31.189951291301192,117.20101087556112,0,0.25,0.25,-0.0023236983,0.04015595,0.02967599,-0.031057935,0.26642814,0.26666582,8.1066116e-07,0.00024187582,0.0002760003,-0.0005900468,0,0,1
82547480,82354634,82357084,31.189952091809385,117.2010111469603,0,0.25,0.25,-0.05275108,0.08535388,-0.0052419654,0.034400858,0.26650703,0.26660675,0.00041765146,0.0010930384,4.3463833e-06,0.00028913523,0,0,1
82996259,82803904,82806011,31.189953856876894,117.20100902793716,0,0.25,0.25,-0.07670102,0.13870978,-0.046113107,0.08382626,0.26683226,0.26683792,0.0008819094,0.0028842082,-0.0005181358,0.0014196999,0,0,1
83554953,83354762,83364675,31.18995304241732,117.20101046452154,0,0.25,0.25,-0.017838314,0.11809874,-0.048529536,0.100985326,0.26678488,0.2666659,4.770967e-05,0.002092103,-0.0005138132,0.0016966569,0,0,1
83993876,83794639,83803625,31.18995227034797,117.20100973348828,0,0.25,0.25,-0.018460095,0.13498282,-0.037382193,0.12568401,0.2667965,0.26661736,5.109139e-05,0.00273356,-0.00030731084,0.0025364785,0,0,1
84552502,84355638,84362289,31.18995012263991,117.20100997441031,0,0.25,0.25,0.045050398,0.12682673,0.007690513,0.1329611,0.26664466,0.26645595,0.0003044559,0.0024146612,3.132836e-06,0.0027216205,0,0,1
85011419,84812636,84821192,31.189949715694656,117.20101081420326,0,0.25,0.25,0.044257887,0.009370204,0.02603362,0.08982013,0.26687032,0.26671454,0.00029358984,1.3167745e-05,0.00014278713,0.0016202109,0,0,1
85550137,85355634,85359904,31.18995054216499,117.20101345153614,0,0.25,0.25,0.019927546,-0.074636914,0.03049245,-0.014689701,0.2664082,0.26630884,5.9623857e-05,0.0008367231,0.00016668033,4.189346e-05,0,0,1
85989121,85794635,85798854,31.189950977640386,117.20101318827291,0,0.25,0.25,-0.03552733,-0.027700184,0.0025027061,-0.029169146,0.26634213,0.26627925,0.00018955939,0.00011526248,2.353564e-05,-0.00013219938,0,0,1
86547786,86353640,86357518,31.18995132959187,117.20101249600357,0,0.25,0.25,-0.06068394,-0.0090855565,-0.035755772,-0.013750973,0.266215,0.26621392,0.00055331824,1.24031585e-05,-0.00031045452,-5.2223324e-05,0,0,1
86986674,86795634,86796468,31.189951373018314,117.20101238943029,0,0.25,0.25,-0.053499315,0.0012790402,-0.04396669,-0.007899154,0.2661695,0.26621774,0.00043012842,2.4580538e-07,-0.00035373162,-2.5300593e-05,0,0,1
87545385,87352640,87355133,31.189950986514273,117.201011786668,0,0.25,0.25,-0.032321025,0.012091622,-0.0394142,0.0066108555,0.26606822,0.26615545,0.00015704973,2.1973221e-05,-0.00025934525,1.5296946e-05,0,0,1
87994308,87802638,87804059,31.18995103865219,117.20101155042366,0,0.25,0.25,-0.02859843,-0.015385894,-0.032631338,0.0011298903,0.26617283,0.26628327,0.00012290814,3.5559988e-05,-0.00017777976,6.1787e-07,0,0,1
88543026,88350637,88352748,31.189951381588997,117.20101163993039,0,0.25,0.25,-0.023677016,-0.03410943,-0.029589346,-0.02329053,0.26594996,0.2660591,8.431677e-05,0.0001749165,-0.00013981877,-0.0001357652,0,0,1
88991908,88799638,88801674,31.189951504985046,117.20101160086921,0,0.25,0.25,-0.007965773,-0.05111851,-0.020832215,-0.03570549,0.2660704,0.26618385,9.539362e-06,0.0003926763,-8.0485064e-05,-0.00023627117,0,0,1
89550606,89350637,89360339,31.189951700529168,117.20101170949022,0,0.25,0.25,-0.0062965294,-0.05164256,-0.011075363,-0.048797898,0.26600367,0.26610506,5.9617646e-06,0.00040088737,-3.3392076e-05,-0.0003902109,0,0,1
90049410,89849637,89859146,31.18995169201941,117.20101169784488,0,0.25,0.25,-5.4910648e-05,-0.043775722,-0.0044357656,-0.049601596,0.26538646,0.26546687,4.5445864e-10,0.00028874623,-1.3823217e-05,-0.00038571737,0,0,1
90553197,90351634,90357953,31.18995145204728,117.20101176669307,0,0.25,0.25,0.0110036805,-0.03981027,0.0047872243,-0.045324326,0.26500452,0.26506764,1.8276063e-05,0.00023916275,6.4671103e-06,-0.00031795132,0,0,1
90997114,90798886,90806881,31.189951347570606,117.20101165974143,0,0.25,0.25,0.013881264,-0.0322516,0.01019882,-0.038215864,0.2654106,0.26546344,2.9040211e-05,0.00015673203,2.1223841e-05,-0.000230615,0,0,1
91545799,91352638,91355568,31.189951324188833,117.20101163657101,0,0.25,0.25,0.011891001,-0.030756066,0.011330605,-0.036113206,0.26550433,0.26554048,2.1302236e-05,0.0001424921,2.1495578e-05,-0.00020281921,0,0,1
92054535,91854638,91864352,31.189951165104137,117.20101158378932,0,0.25,0.25,0.02013929,-0.017001092,0.0120917,-0.03125204,0.2652208,0.26524284,6.117032e-05,4.3588305e-05,2.4547418e-05,-0.00015603879,0,0,1
92543399,92352699,92353183,31.189950979242763,117.20101129591318,0,0.25,0.25,0.0072819376,-0.011873855,0.013952786,-0.020343998,0.2648293,0.2648408,8.009176e-06,2.1294065e-05,3.4891502e-05,-7.840816e-05,0,0,1
93052180,92857652,92861966,31.189951221859932,117.20101133471138,0,0.25,0.25,-0.008566508,-0.030426992,0.0019662285,-0.02451095,0.26475942,0.26476464,1.1087055e-05,0.0001398679,8.743286e-06,-0.00010097747,0,0,1
93551028,93354633,93360773,31.189951443655296,117.20101125420338,0,0.25,0.25,-0.0077535626,-0.025902618,-0.0059753614,-0.029003093,0.2646422,0.26464275,9.086643e-06,0.000101411526,-9.058712e-06,-0.00013468074,0,0,1
93990021,93796646,93799724,31.18995166020648,117.2010116836704,0,0.25,0.25,-0.011429543,-0.063069314,-0.0050687185,-0.03967973,0.26507327,0.26507,1.9712958e-05,0.00060025475,-8.294456e-06,-0.0002731984,0,0,1
94548656,94355657,94358388,31.189953285343023,117.20101429581896,0,0.25,0.25,0.01470538,-0.18514289,-0.0020397957,-0.11495751,0.26544365,0.26543784,3.2586686e-05,0.005165486,-2.4235135e-06,-0.0025690831,0,0,1
94987636,94794638,94797338,31.18995387641771,117.20101499248668,0,0.25,0.25,0.011780604,-0.09689498,0.007342626,-0.1268651,0.26566383,0.26565546,2.0895975e-05,0.0014136562,1.8762075e-05,-0.0028148065,0,0,1
95556274,95358647,95365979,31.189953526277712,117.20101401807965,0,0.25,0.25,0.02135166,0.011541705,0.0139097115,-0.048821352,0.26592225,0.26591137,6.857544e-05,2.0038398e-05,3.749125e-05,-0.001034503,0,0,1
95995143,95799638,95804929,31.189953474456928,117.20101427507709,0,0.25,0.25,0.03811315,0.02257762,0.023258941,-0.013054216,0.26600775,0.26599434,0.00021843157,7.66556e-05,9.93727e-05,-0.00044240916,0,0,1
96553882,96357640,96363595,31.189953778877396,117.20101428029322,0,0.25,0.25,0.030086935,0.02594832,0.028694792,0.01225215,0.26602533,0.26601207,0.00013611089,0.00010124582,0.00013387266,-9.288434e-05,0,0,1
97002750,96804635,96812520,31.189953667716487,117.20101435866258,0,0.25,0.25,0.03179699,0.034894183,0.030547397,0.02211976,0.2661999,0.26618633,0.00015192323,0.00018297018,0.0001472486,3.580053e-05,0,0,1
97551508,97355635,97361208,31.189953843352022,117.20101433031684,0,0.25,0.25,0.017834112,0.0055074343,0.018310204,0.018724797,0.26602894,0.26601928,4.78227e-05,4.560847e-06,6.820944e-05,4.686559e-05,0,0,1
97990430,97793635,97800158,31.1899540850714,117.20101425099554,0,0.25,0.25,-0.0033536942,-0.015922299,0.0066711307,0.0059223054,0.26606408,0.26605675,1.6909108e-06,3.8115115e-05,2.951562e-05,1.4572772e-05,0,0,1
98549118,98355638,98358822,31.189955604414113,117.20101706974057,0,0.25,0.25,-0.024681667,-0.16408199,-0.014336207,-0.07907421,0.26603448,0.26601303,9.159484e-05,0.004048358,-6.952839e-05,-0.0017001311,0,0,1
98987898,98793067,98797772,31.189954284276535,117.20101539695612,0,0.25,0.25,-0.0619712,0.062005058,-0.025227508,-0.047120526,0.26605937,0.26607627,0.00057737937,0.0005779737,-0.00017364295,-0.0010130199,0,0,1
99556645,99357648,99366412,31.189952880609457,117.20100990524774,0,0.25,0.25,-0.24110705,0.41742915,-0.15060778,0.28427657,0.26700878,0.26717216,0.008708718,0.026087614,-0.0048396015,0.021209827,0,0,1
100005476,99807650,99815339,31.189954915022117,117.20101311785967,0,0.25,0.25,-0.1383189,-0.3951543,-0.16443244,0.09721656,0.26830503,0.2681563,0.0028522934,0.023291927,-0.0048071216,0.006603801,0,0,1
100554127,100354635,100064742,31.189970279531007,117.20103434884454,0,0.25,0.25,-0.43108603,-4.3186183,-0.25522333,-1.9244832,0.28252447,0.277377,0.026310666,2.689547,-0.011091634,-0.97227633,0,1,0
101053046,100855638,100862833,31.189983897025613,117.20104742797119,0,0.25,0.25,-0.021095697,-0.004732578,0.022098396,0.033508297,0.3225419,0.32254165,5.5190154e-05,2.7776002e-06,0.0002784786,0.0003264984,0,0,1
101551824,101355642,101361641,31.190000231538622,117.20106185345153,0,0.25,0.25,-0.04958921,-0.092762776,-0.007283917,-0.019115733,0.2816189,0.2816118,0.0003492791,0.0012222403,1.9300964e-05,-0.00021794737,0,0,1
102010821,101813637,101820542,31.19001515994764,117.2010740063434,0,0.25,0.25,0.22645509,-0.101353124,0.042427536,-0.080464706,0.273724,0.27369398,0.0074939593,0.0015013053,0.0017812112,-0.0015031989,0,0,1
102549531,102353636,102359252,31.190042070213778,117.20109056703498,0,0.25,0.25,-0.12559824,-0.3818156,-0.06839319,-0.24269144,0.26920626,0.26913968,0.0023439154,0.021666544,-0.0010269211,-0.011374859,0,0,1
102988412,102794636,102798201,31.19005951638545,117.20110429048673,0,0.25,0.25,0.15427198,-0.32232806,-0.022570563,-0.3111255,0.2676586,0.2676216,0.0035567463,0.015528698,1.3193887e-05,-0.016306898,0,0,1
103547075,103353637,103356863,31.190085580831127,117.20111934344561,0,0.25,0.25,-0.14475921,-0.37187442,-0.075524196,-0.37779823,0.26673234,0.2666392,0.0031425105,0.020745724,-0.0011299462,-0.022566566,0,0,1
103996012,103801641,103805787,31.190103372900335,117.20112518904857,0,0.25,0.25,0.015093668,-0.22443363,-0.07999053,-0.32129964,0.2666037,0.26646125,3.4180895e-05,0.0075613926,-0.0016285025,-0.016575849,0,0,1
104554653,104354641,104364447,31.19013182564684,117.20113462310424,0,0.25,0.25,-0.24688767,-0.26098147,-0.20789456,-0.29144192,0.26637775,0.2662568,0.009152944,0.010232426,-0.008272844,-0.013255087,0,0,1
104993645,104793638,104803395,31.1901502493183,117.20114154961101,0,0.25,0.25,-0.029398492,-0.13727458,-0.18249683,-0.23951097,0.26636764,0.26631665,0.00012978623,0.0028303617,-0.006901911,-0.0093765715,0,0,1
105552308,105355637,105362055,31.19017620999339,117.20114771861192,0,0.25,0.25,-0.20641775,-0.077013776,-0.2113404,-0.1442935,0.26630485,0.26631203,0.006399927,0.000890853,-0.007547117,-0.0042261374,0,0,1
106001165,105802636,105810978,31.19019190972462,117.20115277430152,0,0.25,0.25,0.06907729,0.085935675,-0.13882725,-0.060638346,0.2664831,0.26652688,0.00071624387,0.0011083221,-0.004903318,-0.0017562747,0,0,1
106549966,106355640,106359661,31.190212960499963,117.2011620384426,0,0.25,0.25,-0.01461819,0.044966985,-0.0752126,0.0020573519,0.2662724,0.2662963,3.2101187e-05,0.0003037263,-0.002000685,-0.00048758916,0,0,1
106998809,106801641,106808583,31.190228057370373,117.20116966135495,0,0.25,0.25,0.25404847,0.120500654,0.02562861,0.040081568,0.26644382,0.2664391,0.00968919,0.0021799214,0.0013132095,0.00034489387,0,0,1
107547476,107354882,107357265,31.190251406087807,117.2011819219409,0,0.25,0.25,0.07135976,0.010646078,0.057770893,0.017095951,0.26624084,0.26621908,0.000765054,1.702943e-05,0.0010418326,0.00013187331,0,0,1
108046448,107854644,107856067,31.19027069032433,117.20119163576952,0,0.25,0.25,0.057113774,0.006259454,0.10252386,0.02390136,0.26557383,0.26555216,0.00049131096,5.9017802e-06,0.0026395235,0.00025765682,0,0,1
108545080,108354641,108354868,31.19028812142368,117.20119973225948,0,0.25,0.25,0.06781017,0.07826835,0.08433092,0.040199816,0.26520735,0.26517928,0.0006935282,0.00092404423,0.0015323155,0.00038152476,0,0,1
108994073,108801643,108803789,31.190300939021725,117.20120726729537,0,0.25,0.25,0.2805822,0.21626858,0.1280019,0.094141856,0.26563597,0.2655856,0.011854775,0.007044373,0.003719672,0.0021215815,0,0,1
109552664,109361651,109362446,31.190317093560463,117.20122212963292,0,0.25,0.25,0.2100506,0.15612304,0.17042543,0.12563188,0.26585364,0.26575452,0.0066384273,0.0036687097,0.005014177,0.002775946,0,0,1
109981730,109790686,109791413,31.190326994508354,117.20123498202865,0,0.25,0.25,0.33279148,0.2621092,0.22260875,0.16054966,0.26589185,0.2657516,0.016660934,0.010340668,0.00834219,0.0045100376,0,0,1
110550357,110350644,110360045,31.19033942335462,117.20125497518477,0,0.254016,0.254016,0.276316,0.19634621,0.25486195,0.17246915,0.27017877,0.27000582,0.011303705,0.00571126,0.010105069,0.0047309184,0,0,1
110989376,110793640,110798988,31.190345084573153,117.20127012698812,0,0.25603604,0.25603604,0.37536195,0.36974567,0.29092994,0.22355263,0.2723239,0.27212656,0.02069544,0.020095335,0.013029801,0.0084379865,0,0,1
111548022,111353635,111357643,31.19035333681323,117.20129466914065,0,0.26112103,0.26112103,0.3117281,0.21714076,0.3171192,0.21989752,0.277484,0.27730313,0.014007929,0.006801238,0.014899011,0.007437367,0,0,1
111996868,111800639,111806562,31.190358274289398,117.20131161240171,0,0.26214403,0.26214403,0.39572978,0.411611,0.33253595,0.25593865,0.27870938,0.278556,0.022475319,0.02432884,0.016275184,0.01068514,0,0,1
