timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
78162119,0.47578976,0.4230083,-0.49743977,4988,0,3.8171482,-1.5593029,-7.9425325,4899,0,0,2,1
78167107,0.51005554,0.41686156,-0.49912527,4988,0,3.6985123,-1.8262233,-8.104408,4900,0,0,2,1
78172095,0.519818,0.4168314,-0.4951887,4988,0,3.8067458,-2.0601113,-8.271573,7350,0,0,2,1
78177086,0.5219133,0.41524127,-0.4980953,4991,0,3.8116791,-1.3932672,-7.961484,4899,0,0,2,1
78182071,0.4969645,0.43094528,-0.49424863,4985,0,4.1342607,-1.8301462,-8.269738,4900,0,0,2,1
78187060,0.5306063,0.40915963,-0.49812296,4989,0,4.28574,-1.6931237,-8.193644,4900,0,0,2,1
78192047,0.547046,0.41975936,-0.5013015,4987,0,4.711845,-1.5217767,-8.331072,4900,0,0,2,1
78197036,0.53583974,0.4153488,-0.49950704,4989,0,4.8147416,-1.8314422,-7.911868,4900,0,0,2,1
78202024,0.5498556,0.40750828,-0.4948329,4988,0,5.0159802,-1.9873896,-7.9271493,4900,0,0,2,1
78207012,0.58524144,0.41244814,-0.49645847,4988,0,4.909978,-1.8962561,-7.480328,4899,0,0,2,1
78212000,0.58311975,0.41423023,-0.4974451,4988,0,4.7044945,-2.0978892,-7.228354,4900,0,0,2,1
78216988,0.61069757,0.4084031,-0.49606428,4988,0,4.485395,-1.8818827,-7.1190767,4898,0,0,2,1
78221976,0.61952066,0.41729674,-0.49936718,4988,0,4.452042,-1.83163,-6.979615,4900,0,0,2,1
78226964,0.5690179,0.4033808,-0.50947315,4988,0,3.7676098,-1.464869,-6.565084,4899,0,0,2,1
78231952,0.37342542,0.42408133,-0.5250405,4988,0,2.521653,-0.8719788,-4.3187957,4900,0,0,2,1
78236940,0.45987073,0.43606836,-0.5253945,4988,0,2.0910218,-2.158248,-4.865693,4900,0,0,2,1
78241928,0.5255895,0.39969316,-0.5130953,4988,0,2.2930999,-1.7931366,-5.710132,4899,0,0,2,1
78246916,0.5190434,0.3829931,-0.52953196,4988,0,2.3203814,-1.3581865,-5.6210337,4899,0,0,2,1
78251904,0.39461815,0.39400098,-0.5456536,4988,0,3.2291558,-0.9232304,-5.9135222,4900,0,0,2,1
78256893,0.32501596,0.3888291,-0.5524725,4989,0,3.6502378,-1.3459481,-6.8571706,4899,0,0,2,1
78261880,0.2976798,0.33680844,-0.5531608,4987,0,3.4065135,-0.8917809,-6.5430355,4900,0,0,2,1
78266869,0.3039379,0.32109994,-0.5804262,4989,0,3.380106,-0.87309694,-6.7175465,4899,0,0,2,1
78271857,0.36822963,0.36067286,-0.58033776,4988,0,3.4027202,-1.2686826,-6.539612,4900,0,0,2,1
78276845,0.39638844,0.35860866,-0.5890949,4988,0,3.1269598,-0.8646876,-6.0297565,4901,0,0,2,1
78281833,0.39303452,0.36026496,-0.6000036,4988,0,2.961316,-0.99958366,-6.375898,4900,0,0,2,1
78286821,0.3569608,0.3383173,-0.609476,4988,0,3.0984492,-0.7251301,-7.4896293,4900,0,0,2,1
78291809,0.3415036,0.28698245,-0.6192306,4988,0,3.3043284,-0.8484784,-8.711706,4900,0,0,2,1
78296797,0.36161464,0.22481778,-0.6275072,4988,0,3.2285469,-0.7401872,-8.64829,4899,0,0,2,1
78301785,0.39801097,0.18063018,-0.62882584,4988,0,2.802818,-1.1905158,-7.805003,4900,0,0,2,1
78306773,0.4210797,0.15205301,-0.63987374,4988,0,1.954976,-1.503063,-6.7782326,7350,0,0,2,1
78311761,0.43208024,0.13698408,-0.64249736,4988,0,1.2926472,-1.7950112,-6.7692914,4903,0,0,2,1
78316750,0.47248387,0.108572684,-0.6452776,4989,0,0.8141795,-1.7840868,-6.846213,4897,0,0,2,1
78321737,0.48770276,0.08645945,-0.65438676,4987,0,0.40704936,-1.7644777,-6.7188745,4900,0,0,2,1
78326725,0.48502666,0.018714054,-0.664089,4988,0,-0.0155957835,-1.5395449,-6.7383766,4900,0,0,2,1
78331713,0.50935143,-0.037401907,-0.66213584,4988,0,-0.49155974,-2.0167053,-7.621234,4900,0,0,2,1
78336701,0.5410651,-0.1095963,-0.6643575,4988,0,-0.72645766,-2.1943197,-7.9967837,4901,0,0,2,1
78341690,0.56465805,-0.16887489,-0.6691792,4989,0,-0.80452365,-2.153384,-7.521566,4899,0,0,2,1
78346678,0.5778943,-0.21546751,-0.66638476,4988,0,-0.83291286,-2.4411829,-7.12899,4900,0,0,2,1
78351666,0.6026414,-0.26357973,-0.6642227,4988,0,-0.88335526,-2.2361686,-6.7855496,4900,0,0,2,1
78356654,0.5864028,-0.30522612,-0.6807635,4988,0,-0.9977614,-2.2615433,-6.8084774,4900,0,0,2,1
78361642,0.57189757,-0.33367848,-0.67908216,4988,0,-1.041691,-2.5648556,-6.9249644,4900,0,0,2,1
78366630,0.59945893,-0.38427815,-0.676274,4988,0,-1.0520324,-3.1584342,-6.831169,4900,0,0,2,1
78371618,0.62648225,-0.4304506,-0.6672799,4988,0,-1.0625743,-3.1204379,-6.717474,4900,0,0,2,1
78376606,0.6073496,-0.47901347,-0.6663465,4988,0,-1.0412443,-3.176225,-6.4096737,4900,0,0,2,1
78381594,0.5719303,-0.5211432,-0.6612639,4988,0,-0.8596457,-3.4240174,-6.340871,4900,0,0,2,1
78386582,0.53603566,-0.5661112,-0.6566234,4988,0,-0.53978705,-3.7152274,-6.3767405,4899,0,0,2,1
78391570,0.52092004,-0.596186,-0.65249264,4988,0,-0.17273076,-3.931511,-6.4373474,4900,0,0,2,1
78396558,0.5067601,-0.61764175,-0.6426808,4988,0,0.097167246,-4.012519,-6.3658156,4900,0,0,2,1
78401546,0.48490864,-0.6398353,-0.629622,4988,0,0.28097528,-4.07387,-6.3297877,4900,0,0,2,1
78406535,0.45323575,-0.65506744,-0.61710304,4989,0,0.40883926,-4.000968,-6.523458,4900,0,0,2,1
78411523,0.4381285,-0.66540277,-0.6031512,4988,0,0.5041941,-3.8314698,-6.6622686,4899,0,0,2,1
78416511,0.39502493,-0.6790438,-0.60200053,4988,0,0.6091804,-3.6669664,-6.449845,4901,0,0,2,1
78421499,0.36836243,-0.67684835,-0.58320844,4988,0,0.7235123,-3.7045546,-6.605905,4900,0,0,2,1
78426487,0.38702387,-0.69152516,-0.5586388,4988,0,0.754255,-3.780742,-6.672805,4900,0,0,2,1
78431475,0.43817723,-0.68520063,-0.5445326,4988,0,0.7691474,-3.7537932,-6.660356,4901,0,0,2,1
78436463,0.4862663,-0.6850426,-0.52236426,4988,0,0.8669663,-3.724485,-6.854736,4900,0,0,2,1
78441451,0.49086988,-0.66888475,-0.5033639,4988,0,0.7736926,-3.7324831,-6.92333,4900,0,0,2,1
78446439,0.5146382,-0.65721595,-0.47826183,4988,0,0.8405973,-3.737493,-7.3458033,7350,0,0,2,1
78451427,0.5357026,-0.63675016,-0.45934817,4988,0,1.0155843,-3.7619534,-7.6161494,4900,0,0,2,1
78456415,0.54340535,-0.62373847,-0.43098998,4988,0,1.0739594,-3.949235,-7.441219,4900,0,0,2,1
78461403,0.5898116,-0.6048426,-0.4109129,4988,0,1.2399365,-4.0934186,-7.500655,4900,0,0,2,1
78466391,0.6255875,-0.5871667,-0.37214607,4988,0,1.3697164,-4.071098,-7.511432,4900,0,0,2,1
78471379,0.6637873,-0.5634889,-0.34640062,4988,0,1.46306,-4.143607,-7.6363206,4900,0,0,2,1
78476367,0.67596537,-0.5460541,-0.31804273,4988,0,1.5536723,-4.1525955,-7.6766124,4900,0,0,2,1
78481356,0.70479804,-0.5306257,-0.28268173,4989,0,1.5846372,-4.079867,-7.765587,4900,0,0,2,1
78486344,0.725054,-0.50782955,-0.24706315,4988,0,1.5486606,-4.2262053,-8.111868,4900,0,0,2,1
78491332,0.733581,-0.4971354,-0.22107123,4988,0,1.4503381,-4.2078404,-8.239941,4902,0,0,2,1
78496320,0.7574267,-0.47871736,-0.18244584,4988,0,1.3687947,-4.2034016,-8.167327,4898,0,0,2,1
78501308,0.7803228,-0.4665212,-0.14980188,4988,0,1.1452197,-4.2925572,-8.172192,4900,0,0,2,1
78506296,0.7839361,-0.43980855,-0.11198548,4988,0,1.0094842,-4.3005357,-8.129887,4902,0,0,2,1
78511284,0.77656215,-0.43093288,-0.083212316,4988,0,0.91292715,-4.3568125,-8.05912,4900,0,0,2,1
78516272,0.77559656,-0.406972,-0.04022941,4988,0,0.79505414,-4.491225,-8.112322,4901,0,0,2,1
78521260,0.7697607,-0.39153543,-0.00031228075,4988,0,0.7101644,-4.6157875,-8.265529,4899,0,0,2,1
78526248,0.7466341,-0.3777965,0.02712474,4988,0,0.77700627,-4.642167,-8.371497,4900,0,0,2,1
78531236,0.71435356,-0.35974386,0.07473584,4988,0,0.854426,-4.652918,-8.408089,4900,0,0,2,1
78536224,0.7025638,-0.35102138,0.10832243,4988,0,1.0488683,-4.8700438,-8.49493,4900,0,0,2,1
78541212,0.6705541,-0.32985637,0.15028566,4988,0,1.2456604,-4.8814836,-8.43971,4902,0,0,2,1
78546201,0.6422562,-0.31606477,0.18859878,4989,0,1.3815814,-4.9227343,-8.31427,4898,0,0,2,1
78551189,0.6525815,-0.30479965,0.22658584,4988,0,1.5268694,-5.0605097,-8.187356,4900,0,0,2,1
