timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],pose_frame,velocity_frame,reset_counter,quality
78436926,78436463,8.392522,0.43476197,5.1551933,0.8634916,0.100149,0.1989664,0.45250955,-0.42548147,0.26001966,-0.44790846,0.48274598,-0.68471193,-0.5212231,0.014353395,0.014365895,0.023553092,0.00019231843,0.00020246292,0.0014550453,0.0065888227,0.005830587,0.0037358305,1,1,10,0
78935700,78935270,8.438673,0.034559667,4.991276,0.7058307,0.3012909,0.22419725,0.60063505,0.069340795,-0.39939946,-0.3328071,1.041969,0.5671224,1.7607976,0.014401708,0.014369473,0.023598202,0.00011376811,0.00050995854,0.0011981291,0.0071454626,0.0058368915,0.0039938916,1,1,10,0
79434527,79434077,8.844629,-0.11242786,4.781311,0.24043165,0.39640942,0.20110075,0.8629083,0.74232167,-0.36850682,-0.42201492,-0.05357419,0.33369774,1.9520904,0.015463595,0.015311614,0.024737295,0.0003092413,0.00084308215,0.00061776425,0.0075519034,0.006236276,0.005933914,1,1,10,0
79943278,79942860,9.11275,0.20589802,4.554043,0.017166244,0.47868896,0.05202825,0.87627363,0.70727736,-0.17881694,-0.20975444,0.5488551,0.14424264,-0.85335547,0.0152537115,0.015102671,0.02528235,0.0011145019,4.0048217e-05,0.000533355,0.006470413,0.007309821,0.009548273,1,1,10,0
80442071,80441667,9.326021,0.7147394,4.450386,-0.099980816,0.27594432,0.21561421,0.9313265,0.74788386,0.60010314,-0.15792765,0.45396227,1.4248098,1.3209878,0.014912058,0.014907161,0.026050095,0.00074187975,0.00023464381,0.0006391005,0.006599978,0.0098821875,0.011391604,1,1,10,0
80940924,80940474,9.391526,1.3356265,4.3579826,-0.48723176,0.019687342,0.18279608,0.8536997,0.1755082,0.96954685,0.020089751,0.19749323,0.7312992,0.76483625,0.014746731,0.014919234,0.026639177,0.0002443426,0.00014242917,0.0011775553,0.008419271,0.0114885615,0.01053002,1,1,10,0
81439710,81439280,9.250019,1.6648118,4.599018,-0.5040745,-0.03444235,0.2470029,0.8268689,0.15952322,0.6143273,0.21678254,-0.023555754,0.3172591,-0.116576925,0.015790317,0.016073162,0.028121058,0.0001833518,0.00022892361,0.0011226553,0.009980227,0.01256791,0.008891756,1,1,10,0
81938541,81938087,9.278501,1.7587047,4.917385,-0.41491583,0.14140882,0.34326357,0.8306736,-0.02728525,0.7859658,0.17416723,-0.33742455,0.22318487,-0.21761748,0.0155008705,0.015682483,0.027488347,0.0003694816,0.0003394373,0.0008115464,0.0096756695,0.01096803,0.00737772,1,1,10,0
82437296,82436894,9.332749,1.8817283,5.0349464,-0.39851883,0.18119548,0.2422418,0.8658348,-0.16467041,0.62898,0.48545113,-0.15585399,-1.6295704,0.51837015,0.016479552,0.016602369,0.028480345,0.0002341936,0.00017663029,0.0010993497,0.009733085,0.010189868,0.007057653,1,1,10,0
82936265,82935701,9.447484,1.6805141,5.322048,-0.3261818,0.4691984,0.40041155,0.71633023,-0.074139394,0.29073384,0.40860194,0.31610712,0.40338054,-0.44046175,0.015908856,0.015924715,0.027751451,0.0012627738,8.1518934e-05,0.00015872985,0.008358891,0.00811911,0.006592796,1,1,10,0
83434927,83434507,9.688601,1.5745611,5.256954,-0.5814805,0.1912944,0.16570237,0.7731945,0.18781333,0.52327335,0.5587041,-0.68694085,0.6282704,1.8487386,0.016658572,0.016567938,0.028875336,0.0007536509,0.0001228696,0.00062693446,0.008221998,0.007483471,0.006878455,1,1,10,0
83943715,83943291,9.581093,1.5861337,5.338272,-0.69382703,0.1990601,0.20453157,0.6611701,0.1542805,0.25762954,0.28409958,0.6221453,0.8130514,-0.106543735,0.01606694,0.015915768,0.028395543,0.0005134514,3.280839e-05,0.00095997617,0.0071737156,0.0067854035,0.006347176,1,1,10,0
84442527,84442098,9.457487,1.575493,5.2797623,-0.8184328,-0.02161492,0.018298723,0.57390404,0.2714459,0.046184335,0.24492308,0.25381273,0.9676327,0.6556606,0.016690286,0.016497184,0.029291458,6.743865e-05,1.49651505e-05,0.0014268422,0.0071175722,0.0069735176,0.006093545,1,1,10,0
84931349,84930929,9.316563,1.3464589,5.2674294,-0.82441556,-0.07419497,-0.14123245,0.5430357,0.29106015,-0.565915,0.2938527,-0.5332137,-0.077347726,-0.07918706,0.01575907,0.015613818,0.028175013,0.00012808417,1.768551e-05,0.0013364301,0.0069700275,0.0067344243,0.0052144523,1,1,10,0
85440119,85439713,9.243671,1.4171193,5.257965,-0.81858623,-0.058763415,-0.10076001,0.56241524,-0.28056535,-0.17899357,0.42209363,0.30897468,-0.2919085,-0.23396543,0.016452543,0.016343268,0.028749293,0.00015626312,1.8738756e-05,0.0012511666,0.0067323414,0.0066662133,0.004646267,1,1,10,0
85938927,85938520,9.156273,1.6398568,5.193619,-0.8196409,-0.1196732,-0.07279793,0.5554887,-0.24418639,0.036501855,0.21135324,0.014880512,0.1312187,0.20476402,0.015686478,0.0156198675,0.027426727,9.068244e-05,2.3898856e-05,0.0013009267,0.0061318534,0.006396589,0.0041885916,1,1,10,0
86437740,86437327,9.230344,1.6584351,5.158119,-0.8403205,-0.10518732,-0.07578671,0.5263588,-0.038217828,-0.04814871,0.17565912,0.02967963,-0.1533769,-0.0059049847,0.016249457,0.016236236,0.027693016,0.00010842278,2.8741953e-05,0.0012823937,0.006220403,0.006560173,0.00404852,1,1,10,0
86936536,86936134,9.302524,1.6510375,5.168907,-0.85412914,-0.11187882,-0.022239715,0.5073972,-0.004071708,0.022152863,0.12916632,0.16376708,-0.09440717,0.094034865,0.015533666,0.015563521,0.026485706,5.7752775e-05,3.9803916e-05,0.0013264816,0.005831213,0.0061815316,0.003860187,1,1,10,0
87435377,87434942,9.300571,1.6149182,5.104664,-0.84609085,-0.1431741,-0.038029652,0.51204026,-0.0067460407,-0.09067564,0.021881687,-0.04766472,0.087833956,0.07354293,0.016104206,0.01618615,0.026750853,7.4201365e-05,6.625927e-05,0.0012925431,0.006054702,0.0063902987,0.003867791,1,1,10,0
87944188,87943726,9.323825,1.513582,5.0400925,-0.8495427,-0.11874687,-0.050866965,0.5114578,0.057554673,-0.2265718,-0.002118784,-0.014383333,0.00609829,-0.2594194,0.0155362375,0.01562824,0.02586428,8.5662905e-05,5.406929e-05,0.0013007143,0.0058554243,0.0061150594,0.0037833774,1,1,10,0
88432970,88432557,9.361465,1.4554945,4.9870224,-0.83586925,-0.10529826,-0.06251949,0.5350946,0.11071844,-0.2228318,0.0056212335,-0.1589216,-0.08730432,0.16872744,0.015978293,0.016087646,0.026142415,9.523068e-05,4.045195e-05,0.0013112022,0.0059690536,0.006176137,0.0038187797,1,1,10,0
88941748,88941340,9.408181,1.4710721,4.9378242,-0.84609234,-0.09362141,-0.058381286,0.5214926,0.11429443,-0.17150328,-0.016404392,0.04847183,-0.028962737,0.0063333176,0.015441329,0.015540341,0.02541003,7.7888115e-05,2.7527209e-05,0.0013484182,0.0057602944,0.0059237326,0.0037699607,1,1,10,0
89440646,89440148,9.439524,1.4790949,4.892147,-0.84946233,-0.088987716,-0.0434168,0.51827604,0.10898109,-0.121193424,-0.025501795,0.0011363158,0.050135914,0.0037497804,0.016042141,0.01614735,0.025877811,6.502436e-05,3.1036692e-05,0.001366752,0.005969368,0.006099688,0.0038340054,1,1,10,0
89939362,89938956,9.450786,1.5305727,4.845875,-0.85013,-0.09636816,-0.051531143,0.51510847,0.110715374,-0.012416148,-0.054113813,0.032776143,0.037499286,0.06286033,0.0153855365,0.015468404,0.025174653,6.438328e-05,3.3059285e-05,0.0013745665,0.005771183,0.0058349962,0.0037799217,1,1,10,0
90438208,90437762,9.429479,1.5535836,4.8160706,-0.8556932,-0.104426205,-0.0503962,0.50432575,0.055660106,-0.03472626,-0.058187906,-0.010932827,-0.00017955973,0.042647135,0.014942994,0.0150083555,0.024601672,7.588642e-05,3.761751e-05,0.0013677626,0.005669789,0.005699,0.0037461857,1,1,10,0
90937010,90936570,9.392013,1.5507286,4.7820053,-0.85378504,-0.112854764,-0.054880556,0.50527537,0.010832935,-0.05184947,-0.07921389,0.0012808864,0.013159702,-0.00912316,0.01468451,0.014733339,0.024206275,8.0725375e-05,4.1543775e-05,0.0013693568,0.005649987,0.005657449,0.0037334757,1,1,10,0
91435821,91435377,9.378827,1.5484874,4.7517433,-0.8588909,-0.11175552,-0.0642272,0.49567318,0.021875791,-0.033458978,-0.085296586,0.024855934,0.04107887,0.0089180935,0.015487649,0.015526887,0.024999984,8.868208e-05,3.8936334e-05,0.0013753128,0.0059363795,0.0059284708,0.003823566,1,1,10,0
91934586,91934184,9.384313,1.5734879,4.7172585,-0.87249213,-0.10767925,-0.075590804,0.4705833,0.07041176,0.07319436,-0.14447276,-0.0682177,0.085583895,0.25796145,0.015070141,0.015094561,0.024550041,9.529955e-05,3.8490056e-05,0.0013796584,0.005814098,0.0057825963,0.0037837792,1,1,10,0
92433486,92432992,9.332497,1.5510644,4.6889687,-0.87934715,-0.107463196,-0.08723905,0.45562017,-0.074295945,-0.0825567,-0.10297013,0.0026827783,-0.03355316,-0.13086005,0.0147444075,0.014757705,0.02417491,0.00011806398,3.6303423e-05,0.0013683278,0.005685828,0.005675982,0.003755113,1,1,10,0
92942485,92941775,9.315644,1.4906027,4.661106,-0.87323636,-0.10530073,-0.08845529,0.46748883,-0.035405625,-0.13855445,-0.123891525,-0.013064596,-0.0035048125,-0.12569027,0.014688252,0.014694609,0.024098258,0.000116018295,3.3121578e-05,0.0013846448,0.005706111,0.005687234,0.0037638522,1,1,10,0
93440988,93440582,9.35744,1.4928913,4.636612,-0.8728553,-0.10022752,-0.08992551,0.46903262,0.03208796,-0.060293224,-0.11595043,-0.02080159,0.0017605701,0.01897501,0.014552052,0.014553607,0.023900833,0.00011667506,2.9711075e-05,0.0013988181,0.005672741,0.005650502,0.0037540677,1,1,10,0
93939920,93939390,9.424456,1.4604633,4.6568565,-0.8595508,-0.10643151,-0.08019515,0.49336958,0.2581466,-0.2782517,-0.13201737,-0.05716654,0.20305508,-0.18153635,0.0144697,0.014467708,0.023756163,0.00010545885,3.9791692e-05,0.0014110487,0.005619781,0.005574767,0.0037522526,1,1,10,0
94438600,94438197,9.669633,1.4055365,4.6244507,-0.8650914,-0.07236564,-0.09507442,0.4871765,0.53367466,-0.34815085,-0.21737616,-0.20387053,0.050097737,-0.02468294,0.015390648,0.015384894,0.024720058,0.000102792415,2.4328516e-05,0.0014275657,0.0062383777,0.0062675225,0.003867733,1,1,10,0
94937402,94937004,9.665339,1.81722,4.6112785,-0.86397165,-0.09847628,-0.08323105,0.48675257,-0.071557924,0.45656902,-0.19335292,0.23477836,0.12901573,-0.046063963,0.015034352,0.015027695,0.024411244,0.0001020526,2.1606664e-05,0.0014206413,0.0058624563,0.005861894,0.003788373,1,1,10,0
95436233,95435812,9.659904,1.9868877,4.5601273,-0.87408376,-0.106518656,-0.109045684,0.46123812,0.12322662,0.29054302,-0.19812192,0.04723731,-0.0022476944,0.0064602043,0.015775964,0.015766064,0.025188405,0.00013687862,3.3469558e-05,0.0013729993,0.006097186,0.006008721,0.0038532706,1,1,10,0
95935026,95934619,9.687687,1.9525205,4.5522957,-0.8754347,-0.14601706,-0.09387916,0.45108756,0.10753987,0.17368269,-0.1906762,0.27058163,0.07405727,-0.20097859,0.0152410325,0.015230397,0.024770526,0.00013698846,4.990675e-05,0.0013647678,0.0058105304,0.005764326,0.0038031773,1,1,10,0
