timestamp,voltage5v_v,voltage_payload_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid,payload_v_valid
78626862,5.2646117,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
79126864,5.2409453,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
79626863,5.2673306,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
80126864,5.2473907,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
80626862,5.2450743,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
81126864,5.2585692,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
81626862,5.2233214,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
82126864,5.247995,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
82626989,5.2489014,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
83126864,5.253433,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
83626863,5.2429595,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
84126863,5.265216,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
84626946,5.265216,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
85126864,5.2566557,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
85626926,5.2466855,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
86126863,5.267029,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
86626862,5.250815,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
87126863,5.2497067,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
87626863,5.2370176,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
88126862,5.243463,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
88626863,5.2519226,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
89126862,5.267633,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
89626862,5.2499084,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
90126862,5.263806,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
90626862,5.2625976,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
91126863,5.251016,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
91626863,5.2674317,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
92126862,5.265619,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
92626863,5.2512174,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
93126863,5.2587705,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
93626862,5.265518,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
94126865,5.251822,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
94626862,5.2580657,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
95127057,5.2634034,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
95626862,5.2530303,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
96126862,5.250412,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
96626862,5.2556486,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
97127059,5.2226167,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
97626862,5.257562,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
98126862,5.2654176,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
98626864,5.24588,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
99126863,5.2449737,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
99626862,5.2345,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
100126877,5.234097,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
100626864,5.2346005,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
101126864,5.2435637,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
101626894,5.2449737,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
102126863,5.249405,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
102626887,5.2554474,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
103126862,5.2681365,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
103626862,5.2476926,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
104126864,5.2632017,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
104626862,5.2634034,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
