timestamp,timestamp_sample,information_event_changes,gps_checks_passed,reset_vel_to_gps,reset_vel_to_flow,reset_vel_to_vision,reset_vel_to_zero,reset_pos_to_last_known,reset_pos_to_gps,reset_pos_to_vision,starting_gps_fusion,starting_vision_pos_fusion,starting_vision_vel_fusion,starting_vision_yaw_fusion,yaw_aligned_to_imu_gps,reset_hgt_to_baro,reset_hgt_to_gps,reset_hgt_to_rng,reset_hgt_to_ev
77322974,20862902,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
78327871,20862902,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
79332766,20862902,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
80337656,20862902,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
81342540,20862902,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
82348432,20862902,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
83352618,20862902,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
84357225,20862902,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
85362099,20862902,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
86366992,20862902,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
87371882,20862902,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
88376789,20862902,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
89381694,20862902,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
90386548,20862902,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
91391467,20862902,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
92396331,20862902,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
93401415,20862902,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
94406240,20862902,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
95411241,20862902,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
96415871,20862902,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
97420814,20862902,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
98425718,20862902,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
99430558,20862902,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
100435425,20862902,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
100987264,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
101992039,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
102996939,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
104001794,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
105006670,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
106011511,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
107016388,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
108021248,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
109026295,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
110031428,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
111035841,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
112040701,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
113045750,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
114050441,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
115055268,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
116060120,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
117065046,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
118069932,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
119074721,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
120079572,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
121084880,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
122089200,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
123094058,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
124098866,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
125103821,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
126108585,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
127113436,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
128118232,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
129123047,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
130127856,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
131132743,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
132137916,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
133142693,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
134147351,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
135152313,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
136156969,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
137161952,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
138166583,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
139171408,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
140176212,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
141181084,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
142185909,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
143190969,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
144195516,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
145200650,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
146205200,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
147209973,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
148214947,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
149219605,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
150224380,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
151229161,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
152234220,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
153239028,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
154244371,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
155248605,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
156253420,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
157258035,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
158262790,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
159267584,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
160272422,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
161277241,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
162281969,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
163286800,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
164291815,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
165296727,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
166301232,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
167305961,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
168310954,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
169315553,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
170320349,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
171325168,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
172329964,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
173334826,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
174339800,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
175344590,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
176349752,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
177353889,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
178358670,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
179363464,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
180368280,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
181373353,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
182377799,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
183382580,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
184387364,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
185392227,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
186396967,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
187401766,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
188406557,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
189411361,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
190416263,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
191420835,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
192425606,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
193430409,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
194435471,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
195440204,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
196445056,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
197449835,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
198454287,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
199459104,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
200463875,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
201468685,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
202473405,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
203478170,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
204482993,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
205488247,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
206492530,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
207497370,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
208502120,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
209506784,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
210511552,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
211516529,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
212521142,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
213525977,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
214530672,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
215535639,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
216540411,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
217545216,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
218550025,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
219554510,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
220559456,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
221564101,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
222568849,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
223573606,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
224578366,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
225583307,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
226587902,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
227592952,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
228597469,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
229602230,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
230606970,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
231611698,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
232616468,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
233621265,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
234626237,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
235630801,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
236635575,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
237640450,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
238645733,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
239650106,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
240654650,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
241659416,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
242664186,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
243668896,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
244673873,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
245678484,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
246683187,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
247688047,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
248692744,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
249697479,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
250702217,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
251707019,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
252711933,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
253716584,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
254721264,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
255726072,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
256730872,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
257735557,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
258740380,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
259745296,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
260750664,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
261754846,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
262759366,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
263764094,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
264768855,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
265773618,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
266778362,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
267783324,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
268787973,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
269793014,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
270797606,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
271802137,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
272806921,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
273811682,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
274816413,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
275821151,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
276825923,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
277830729,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
278835745,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
279840410,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
280845395,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
281849673,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
282854423,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
283859225,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
284863928,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
285868798,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
286873455,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
287878245,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
288882989,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
289887964,100799555,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
