timestamp,load,ram_usage
77853668,0.22875863,0.28871003
78353652,0.3108487,0.3580394
78853650,0.25790346,0.3580394
79353650,0.26091367,0.3580394
79853680,0.2497403,0.35840908
80353649,0.25460052,0.35840908
80853660,0.25186187,0.35840908
81353888,0.2562729,0.35840908
81853653,0.25864506,0.35840908
82353646,0.2537015,0.35840908
82853669,0.2565477,0.35840908
83353649,0.25834233,0.35840908
83854107,0.25662762,0.35840908
84353705,0.25739998,0.35840908
84853797,0.25674224,0.35840908
85353646,0.25721467,0.35840908
85853648,0.25716317,0.35840908
86353648,0.25435603,0.35840908
86853666,0.25311524,0.35840908
87353648,0.25370944,0.35840908
87853648,0.25393945,0.35840908
88353648,0.2540263,0.35840908
88853648,0.25320357,0.35840908
89353667,0.2525295,0.35840908
89853646,0.25371993,0.35840908
90353646,0.25423646,0.35840908
90853647,0.2528298,0.35840908
91353649,0.2508304,0.35840908
91853697,0.25711894,0.35840908
92353763,0.25396794,0.35840908
92853646,0.25591695,0.35840908
93353647,0.2544254,0.35840908
93853650,0.2532254,0.35840908
94353767,0.2527218,0.35840908
94853649,0.25451714,0.35840908
95353746,0.25557923,0.35840908
95853647,0.25160456,0.35840908
96353666,0.25037456,0.3585939
96853649,0.2498675,0.3585939
97353649,0.24802166,0.3585939
97853649,0.24780232,0.3585939
98353649,0.24809402,0.3585939
98853650,0.24894357,0.3585939
99353649,0.24766427,0.3585939
99853648,0.24998051,0.3585939
100353650,0.24859911,0.3585939
100853663,0.24957848,0.3585939
101353648,0.250502,0.3585939
101853649,0.25012946,0.3585939
102353649,0.24950445,0.3585939
102853677,0.25096202,0.3585939
103353663,0.24967152,0.3585939
103853674,0.24947047,0.3585939
104353683,0.25045753,0.3585939
104854176,0.24980241,0.3585939
105353651,0.25143278,0.3585939
105853984,0.24879456,0.3585939
106353683,0.24962276,0.3585939
106853961,0.24982351,0.3585939
107353672,0.25076103,0.3585939
107853966,0.24869365,0.3585939
108353649,0.25086445,0.3585939
108853650,0.249964,0.3585939
109353650,0.24986249,0.3585939
109853792,0.25022966,0.3585939
110353649,0.250014,0.3585939
110853651,0.25146735,0.3585939
111353668,0.2542109,0.35918203
111853666,0.25094157,0.35918203
112353663,0.2510941,0.35918203
112853664,0.2516107,0.35918203
113353717,0.25065887,0.35918203
113853669,0.2514441,0.35918203
114353649,0.25022554,0.35918203
114853662,0.25076938,0.35918203
115353664,0.25196612,0.35918203
115853649,0.25160664,0.35918203
116353650,0.24988699,0.35918203
116853650,0.2503165,0.35918203
117353754,0.2523625,0.35918203
117853651,0.25125384,0.35918203
118353650,0.25232434,0.35918203
118853653,0.24964046,0.35918203
119353702,0.25324368,0.35918203
119853650,0.25091565,0.35918203
120353651,0.25105244,0.35918203
120853649,0.2507316,0.35918203
121354302,0.25118595,0.35918203
121853649,0.25222576,0.35918203
122353769,0.2487387,0.35918203
122853651,0.25135738,0.35918203
123353670,0.25189704,0.35918203
123853649,0.25159562,0.35918203
124353650,0.25088942,0.35918203
124853695,0.2511831,0.35918203
125353650,0.2514875,0.35918203
125853651,0.25196135,0.35918203
126353651,0.25190592,0.35918203
126853657,0.25113106,0.35918203
127353651,0.250695,0.35918203
127853653,0.24987048,0.35918203
128353650,0.2511,0.35918203
128853650,0.2507074,0.35918203
129353649,0.25020456,0.35918203
129853675,0.25111896,0.35918203
130353650,0.25181043,0.35918203
130853649,0.25076008,0.35918203
131353649,0.24951297,0.35918203
131853649,0.25680965,0.35918203
132353649,0.25402296,0.35918203
132853653,0.25564313,0.35918203
133353650,0.25578058,0.35918203
133854073,0.2551828,0.35918203
134353664,0.25651932,0.35918203
134853663,0.25933313,0.35918203
135353650,0.25724775,0.35918203
135853807,0.25759375,0.35918203
136354303,0.25661004,0.35918203
136853791,0.25754374,0.35918203
137353806,0.2564128,0.35918203
137854286,0.2573104,0.35918203
138354355,0.25849688,0.35918203
138853651,0.258443,0.35918203
139353650,0.25773245,0.35918203
139853712,0.25848007,0.35918203
140353941,0.256019,0.35918203
140853665,0.25922883,0.35918203
141353649,0.25774384,0.35918203
141853667,0.25811732,0.35918203
142353773,0.25641745,0.35918203
142853665,0.25917262,0.35918203
143353651,0.25824195,0.35918203
143853651,0.25893688,0.35918203
144353651,0.25683975,0.35918203
144853649,0.25716537,0.35918203
145353650,0.25621092,0.35918203
145853649,0.25726968,0.35918203
146353844,0.25521684,0.35918203
146853651,0.25996017,0.35918203
147353649,0.25853896,0.35918203
147853650,0.2586817,0.35918203
148353651,0.25681108,0.35918203
148853649,0.2581132,0.35918203
149353650,0.259592,0.35918203
149853651,0.25831276,0.35918203
150353651,0.2581793,0.35918203
150853650,0.25689787,0.35918203
151353652,0.25828052,0.35918203
151853649,0.25867957,0.35918203
152353650,0.2578485,0.35918203
152853651,0.25699174,0.35918203
153353663,0.25855863,0.35918203
153853651,0.25827134,0.35918203
154353907,0.25781727,0.35918203
154853650,0.25862145,0.35918203
155353649,0.25755858,0.35918203
155853650,0.25831276,0.35918203
156353663,0.25739717,0.35918203
156853663,0.25824797,0.35918203
157353782,0.25737113,0.35918203
157853891,0.25694627,0.35918203
158354107,0.2571857,0.35918203
158854336,0.25745618,0.35918203
159353680,0.25789797,0.35918203
159853663,0.2586131,0.35918203
160353652,0.2579137,0.35918203
160853967,0.2566958,0.35918203
161353664,0.25743133,0.35918203
161853666,0.25876755,0.35918203
162354058,0.25777888,0.35918203
162853666,0.25877017,0.35918203
163353669,0.25813574,0.35918203
163853670,0.25841004,0.35918203
164353701,0.25861412,0.35918203
164853802,0.255351,0.35918203
165353665,0.2586391,0.35918203
165853650,0.25828105,0.35918203
166354134,0.2592047,0.35918203
166853650,0.25826263,0.35918203
167353675,0.2589351,0.35918203
167853669,0.2575363,0.35918203
168353651,0.26204306,0.35918203
168853665,0.2573985,0.35918203
169353649,0.25786483,0.35918203
169853649,0.25823927,0.35918203
170353650,0.259412,0.35918203
170853650,0.2588907,0.35918203
171353649,0.25771517,0.35918203
171853650,0.258896,0.35918203
172353651,0.2580772,0.35918203
172853650,0.2583688,0.35918203
173353650,0.25774598,0.35918203
173853651,0.25811678,0.35918203
174353649,0.2584358,0.35918203
174853651,0.2578895,0.35918203
175353664,0.2561289,0.35918203
175853661,0.25776625,0.35918203
176353955,0.25579596,0.35918203
176853777,0.2572351,0.35918203
177354099,0.25703615,0.35918203
177853651,0.25670052,0.35918203
178353728,0.2580899,0.35918203
178853674,0.2585643,0.35918203
179353900,0.25868702,0.35918203
179853650,0.2580979,0.35918203
180353666,0.2586409,0.35918203
180853651,0.25790542,0.35918203
181353652,0.25797135,0.35918203
181853650,0.25657308,0.35918203
182353649,0.25813484,0.35918203
182853687,0.25766593,0.35918203
183353650,0.25876713,0.35918203
183853648,0.255849,0.35918203
184353650,0.2584182,0.35918203
184853650,0.25767016,0.35918203
185353649,0.25844914,0.35918203
185853651,0.2568015,0.35918203
186353649,0.25818717,0.35918203
186853801,0.2575637,0.35918203
187353652,0.2591598,0.35918203
187853650,0.25687063,0.35918203
188353649,0.25882202,0.35918203
