timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,tas_scale_raw,tas_scale_raw_var,tas_scale_validated,beta_innov,beta_innov_var,source
79089793,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
80089791,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
81089791,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
82089791,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
83089791,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
84089791,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
85089791,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
86089791,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
87089791,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
88089791,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
89089791,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
90089792,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
91089791,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
92089791,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
93089791,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
94089791,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
95089878,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
96089791,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
97089802,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
98089802,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
99089801,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.003536,0.0,0.0,1
100089843,0,7.1259394,-7.824905,1.2499866,1.0831012,0.0,0.0,1.003536,0.0,1.003536,0.091140494,0.2548704,1
101089818,0,7.184514,-7.935979,1.2323232,0.83867025,-13.521485,3.4046886,1.003536,0.0,1.003536,3.634127,1.0035696,1
102089818,0,7.184514,-7.935979,1.2433232,0.8496703,-13.138689,3.2753787,1.003536,1.1000038e-08,1.003536,3.8767169,1.9480973,1
103089819,0,7.184514,-7.935979,1.2533234,0.8596705,-16.111311,3.3221116,1.003536,2.1000258e-08,1.003536,2.1811426,0.22197703,1
104089800,0,7.184514,-7.935979,1.2643232,0.8706703,-16.027287,3.285779,1.003536,3.2000067e-08,1.003536,2.1107564,0.2369627,1
105089796,0,7.184514,-7.935979,1.2753232,0.8816703,-14.178211,3.28429,1.003536,4.3000025e-08,1.003536,2.324151,0.40824544,1
106089797,0,7.184514,-7.935979,1.2863232,0.89267033,-15.427843,3.291241,1.003536,5.4000033e-08,1.003536,5.5078235,8.031003,1
107089797,0,8.288258,-8.623813,0.011029124,0.40351826,-15.81706,2.3589091,1.003536,6.4000034e-08,1.003536,4.70719,0.047230773,1
108089800,0,8.288258,-8.623813,0.021029245,0.41351837,-15.121101,2.3586833,1.003536,7.4000155e-08,1.003536,8.278486,0.51467663,1
109089802,0,8.288258,-8.623813,0.031029247,0.42351836,-19.098019,2.3668416,1.003536,8.4000156e-08,1.003536,-6.36977,0.29792032,1
110089796,0,8.288258,-8.623813,0.042029105,0.43451822,-20.129942,2.3737068,1.003536,9.500002e-08,1.003536,-2.3075283,0.028882418,1
111089826,0,8.288258,-8.623813,0.052029267,0.4445184,-21.466175,2.382163,1.003536,1.05000176e-07,1.003536,-1.8852319,0.027884671,1
112089796,0,8.288258,-8.623813,0.063029125,0.45551825,-22.127344,2.3858433,1.003536,1.1600004e-07,1.003536,-1.8187677,0.029741824,1
113089801,0,8.288258,-8.623813,0.07402912,0.46651822,-21.667822,2.3882272,1.003536,1.2700002e-07,1.003536,-1.1285172,0.024587408,1
114089810,0,8.288258,-8.623813,0.08402913,0.47651824,-23.285118,2.3795376,1.003536,1.3700003e-07,1.003536,-1.0461468,0.024253525,1
115089800,0,8.288258,-8.623813,0.09502908,0.4875182,-22.818655,2.3740602,1.003536,1.4799998e-07,1.003536,-1.1847488,0.026314229,1
116089808,0,8.288258,-8.623813,0.10502909,0.4975182,-19.997145,2.3824928,1.003536,1.5799999e-07,1.003536,-1.2021358,0.02660989,1
117089801,0,8.288258,-8.623813,0.11502909,0.50751823,-20.95047,2.403956,1.003536,1.6799999e-07,1.003536,-1.1481857,0.026864119,1
118089801,0,8.288258,-8.623813,0.12502909,0.5175182,-23.459372,2.4180155,1.003536,1.7799998e-07,1.003536,-0.92251503,0.025328366,1
119089801,0,8.288258,-8.623813,0.13502964,0.52751875,-22.507784,2.4139867,1.003536,1.8800053e-07,1.003536,-0.84515685,0.024853436,1
120089800,0,8.288258,-8.623813,0.14602913,0.53851825,-22.303503,2.4290316,1.003536,1.9900001e-07,1.003536,-0.6184972,0.024545012,1
121089800,0,8.288258,-8.623813,0.15602913,0.54851824,-20.8002,2.436924,1.003536,2.09e-07,1.003536,-0.54950356,0.024196183,1
122089791,0,8.288258,-8.623813,0.15602913,0.54851824,-22.672112,2.42781,1.003536,2.09e-07,1.003536,-0.39599252,0.023897933,1
123089801,0,8.288258,-8.623813,0.16702917,0.5595183,-21.616827,2.4302845,1.003536,2.2000003e-07,1.003536,-0.44243407,0.024167988,1
124089802,0,8.288258,-8.623813,0.17802915,0.57051826,-21.385147,2.4431493,1.003536,2.31e-07,1.003536,-0.5407203,0.024365265,1
125089796,0,8.288258,-8.623813,0.18802916,0.58051825,-18.590454,2.4565008,1.003536,2.41e-07,1.003536,-0.4820093,0.02470412,1
126089801,0,8.288258,-8.623813,0.19802916,0.59051824,-21.705185,2.480378,1.003536,2.5100002e-07,1.003536,-0.70802456,0.025298838,1
127089801,0,8.288258,-8.623813,0.20802923,0.6005183,-18.902882,2.5145729,1.003536,2.6100008e-07,1.003536,-0.85301805,0.025837822,1
128089822,0,8.288258,-8.623813,0.21902913,0.6115182,-19.636738,2.5272272,1.003536,2.72e-07,1.003536,-1.0005804,0.026278263,1
129089821,0,8.288258,-8.623813,0.22902913,0.6215182,-10.814997,2.522261,1.003536,2.82e-07,1.003536,-0.7979855,0.025188655,1
130089815,0,8.288258,-8.623813,0.23902914,0.6315182,-18.827545,2.4812284,1.003536,2.92e-07,1.003536,-0.39284822,0.023874057,1
131089802,0,8.294812,-8.595421,0.24469036,0.5962857,-24.709946,2.4244998,1.003536,3.0200002e-07,1.003536,0.21957843,0.024103915,1
132089801,0,8.294812,-8.595421,0.2546905,0.60628587,-23.209494,2.3497047,1.003536,3.1200017e-07,1.003536,0.92454135,0.031650472,1
133089801,0,8.294812,-8.595421,0.2656904,0.6172858,-17.671757,2.3031263,1.003536,3.2300005e-07,1.003536,2.6364133,0.23324236,1
134089800,0,8.294812,-8.595421,0.27569038,0.6272858,-16.515388,2.297432,1.003536,3.3300006e-07,1.003536,4.13806,1.1405532,1
135089800,0,8.294812,-8.595421,0.28669032,0.63828576,-14.510917,2.3376706,1.003536,3.4400003e-07,1.003536,2.411068,0.11129831,1
136089800,0,8.294812,-8.595421,0.29769033,0.6492858,-23.60802,2.4104128,1.003536,3.5500003e-07,1.003536,1.3607874,0.036486026,1
137089801,0,8.294812,-8.595421,0.30769068,0.65928614,-18.36253,2.4578881,1.003536,3.6500037e-07,1.003536,0.8222995,0.027234554,1
138089800,0,8.226355,-8.481046,0.28405878,0.57361645,-12.072703,2.391394,1.0035374,3.7598534e-07,1.003536,0.2654188,0.024195263,1
139089829,0,8.387977,-8.1771,0.27633065,0.5188365,-21.627907,2.4227526,1.0035372,3.8698533e-07,1.003536,0.05666251,0.023962937,1
140089801,0,8.384011,-8.186465,0.26476344,0.46838716,-25.675638,2.4324255,1.0035372,3.9698534e-07,1.003536,0.037864786,0.02351779,1
141089801,0,8.42789,-8.113917,0.2661086,0.45553112,-22.304277,2.4283032,1.0035372,4.0698535e-07,1.003536,0.17188512,0.023459725,1
142089801,0,8.42789,-8.113917,0.27610874,0.46553126,-22.545576,2.3902607,1.0035372,4.1698547e-07,1.003536,0.6268253,0.027375378,1
143089792,0,8.409427,-8.498353,0.2861407,0.0569579,-16.004154,2.299898,1.0035378,4.2798396e-07,1.003536,-6.0427055,0.028934592,1
144089791,0,7.7735023,-8.214643,0.2563063,0.059830226,-11.475145,2.2595394,1.0035416,4.3898248e-07,1.003536,-0.44986847,0.023362225,1
145089791,0,7.769769,-8.203251,0.20206948,0.059932478,-12.505132,2.091653,1.0035424,4.4898115e-07,1.003536,1.1508996,0.06617716,1
146089797,0,7.6034527,-8.108705,0.20112884,0.066396914,-13.204015,2.110951,1.003544,4.5898017e-07,1.003536,1.3901418,0.05864268,1
147089791,0,7.6034527,-8.108705,0.20112884,0.066396914,-10.703376,2.1839151,1.003544,4.5898017e-07,1.003536,0.5320886,0.025215387,1
148089791,0,7.6590495,-8.080305,0.20888211,0.076549724,-14.442328,2.201488,1.0035442,4.6998008e-07,1.003536,-1.3420819,0.03215937,1
149089791,0,7.6590495,-8.080305,0.21888258,0.08655018,-18.365656,2.2052078,1.0035442,4.7998054e-07,1.003536,1.3407843,0.024560768,1
150089791,0,7.4093413,-7.951334,0.20543125,0.09102724,-2.37835,2.2180958,1.0035517,4.909581e-07,1.003536,0.43782738,0.022726228,1
151089791,0,6.7197256,-7.5660605,0.14861447,0.079530835,-7.5558887,2.0943725,1.0035748,5.0088954e-07,1.003536,0.18048982,0.022819253,1
152089792,0,6.778398,-7.5516005,0.14597857,0.08904473,-22.476961,2.0906897,1.0035759,5.108852e-07,1.003536,-0.03669063,0.022958009,1
153089791,0,6.516532,-7.5864253,0.13653575,0.099678025,-25.075031,2.0942895,1.0035709,5.21878e-07,1.003536,-0.049662907,0.02298449,1
154089800,0,6.5943303,-7.5625796,0.13238092,0.10859795,-19.93185,2.1130874,1.0035722,5.3187455e-07,1.003536,0.081464365,0.023002718,1
155089791,0,6.5943303,-7.5625796,0.14238092,0.11859795,-19.031872,2.1295097,1.0035722,5.4187456e-07,1.003536,0.6942756,0.024654176,1
156089791,0,6.5943303,-7.5625796,0.15238093,0.12859796,-15.564338,2.121532,1.0035722,5.5187456e-07,1.003536,-2.7849014,0.2953142,1
157089791,0,6.61569,-7.5509205,0.13019696,0.12971096,-8.595205,2.136758,1.0035723,5.6287143e-07,1.003536,0.28716186,0.03396389,1
158089792,0,6.54452,-7.5217113,1.5631318e-05,0.11693048,-12.9905405,2.0746527,1.0035709,5.7381646e-07,1.003536,-4.158402,0.022589002,1
159089791,0,6.54452,-7.5217113,0.010015641,0.12693049,-16.770128,2.0810072,1.0035709,5.838165e-07,1.003536,-1.2527436,0.022987105,1
160089823,0,6.54452,-7.5217113,0.020015642,0.1369305,-19.390465,2.064595,1.0035709,5.938165e-07,1.003536,-0.21733403,0.022686673,1
161089804,0,6.5479527,-7.510136,0.02976329,0.1417901,-20.866034,2.0292861,1.0035709,6.0381615e-07,1.003536,0.45849437,0.023302538,1
162089791,0,6.5479527,-7.510136,0.04076318,0.15279,-18.723463,2.0155728,1.0035709,6.1481603e-07,1.003536,1.3496668,0.033528145,1
163089792,0,6.5479527,-7.510136,0.050763182,0.16279,-14.584464,2.019474,1.0035709,6.2481604e-07,1.003536,4.9837956,0.98024017,1
164089791,0,6.5569386,-7.4376545,0.0582164,0.007095933,-13.281616,2.0233648,1.0035703,6.3480735e-07,1.003536,-13.605025,0.03866591,1
165089829,0,6.375347,-7.3725295,0.06579088,0.016783968,-6.876457,2.0318491,1.0035834,6.4479485e-07,1.003536,-4.212966,0.068456836,1
166089791,0,6.375347,-7.3725295,0.075790875,0.02678397,-15.248104,2.041924,1.0035834,6.5479486e-07,1.003536,-9.638284,2.1853194,1
167089791,0,6.0170317,-7.3176117,0.07633892,0.019025259,-16.447367,2.0446603,1.0036056,6.647669e-07,1.003536,9.632635,0.62694514,1
168089791,0,6.0170317,-7.3176117,0.08633893,0.029025268,-23.464554,2.050781,1.0036056,6.747669e-07,1.003536,1.9895338,0.024768796,1
169089791,0,5.965634,-7.2927456,0.0899501,0.038231775,-6.030323,2.0452442,1.0036108,6.856869e-07,1.003536,0.4091248,0.022639152,1
170089791,0,5.641878,-7.1026607,0.0920042,0.046501152,-18.544891,2.0280976,1.003655,6.955928e-07,1.003536,-0.08730461,0.022726385,1
171089791,0,5.641878,-7.1026607,0.1020042,0.056501154,-19.552635,2.0229182,1.003655,7.055928e-07,1.003536,-0.40172908,0.023341373,1
172089791,0,5.641878,-7.1026607,0.1120042,0.066501155,-18.1017,2.030337,1.003655,7.155928e-07,1.003536,-0.63837206,0.023952696,1
173089791,0,5.641878,-7.1026607,0.122004196,0.07650115,-12.896019,2.0448303,1.003655,7.255928e-07,1.003536,-1.3221925,0.030823845,1
174089791,0,5.641878,-7.1026607,0.1320042,0.08650115,-14.511901,2.0566165,1.003655,7.3559283e-07,1.003536,-1.7112744,0.05057849,1
175089791,0,5.641878,-7.1026607,0.1420042,0.096501164,-11.73255,2.0641963,1.003655,7.4559284e-07,1.003536,-3.3225362,0.3457877,1
176089792,0,5.774526,-7.1062574,0.0018373281,0.10739003,-12.128671,2.0671754,1.0036566,7.565677e-07,1.003536,6.818695,0.022512257,1
177089792,0,5.774526,-7.1062574,0.011837329,0.11739003,-10.1997795,2.0768023,1.0036566,7.665677e-07,1.003536,1.3540632,0.02667206,1
178089793,0,5.7783732,-6.992542,0.021434782,0.08140505,0.4544561,2.010733,1.0036551,7.765624e-07,1.003536,-0.35427582,0.032565292,1
179089859,0,5.7593546,-6.965145,0.031151865,0.09081796,-9.276308,2.0003796,1.0036583,7.865545e-07,1.003536,-4.482199,1.2113981,1
180089800,0,5.7004676,-7.1386166,0.04020335,0.011649112,-6.357755,2.0013835,1.0036719,7.9653535e-07,1.003536,3.2595444,0.03630773,1
181089791,0,5.7004676,-7.1386166,0.05120334,0.022649102,-17.44582,2.0111694,1.0036719,8.0753534e-07,1.003536,1.1729684,0.023130868,1
182089791,0,5.7004676,-7.1386166,0.061203342,0.032649104,-19.262625,2.0170932,1.0036719,8.1753535e-07,1.003536,0.79221463,0.022901027,1
183089791,0,5.7004676,-7.1386166,0.07120359,0.042649355,-19.882465,2.0253243,1.0036719,8.275356e-07,1.003536,0.67333066,0.022963606,1
184089791,0,5.7004676,-7.1386166,0.08220334,0.053649105,-19.33367,2.0357563,1.0036719,8.3853536e-07,1.003536,0.66133904,0.023356605,1
185089791,0,5.7004676,-7.1386166,0.09220334,0.0636491,-18.643711,2.0492156,1.0036719,8.4853536e-07,1.003536,1.3132274,0.027321033,1
186089791,0,5.7004676,-7.1386166,0.10220334,0.0736491,-13.836409,2.052424,1.0036719,8.585354e-07,1.003536,3.2036374,0.1294043,1
187089792,0,5.6038046,-7.103956,0.098068625,0.01954245,-1.9268167,2.0676224,1.0036769,8.685216e-07,1.003536,-3.4932542,0.07605884,1
188089791,0,5.5268283,-7.0810256,0.08472187,0.018150723,-13.11596,2.0362263,1.0036817,8.6850764e-07,1.003536,-1.2631997,0.028440954,1
189089791,0,5.4208894,-7.039918,0.049581032,0.028167473,-4.0378904,1.9965633,1.003687,8.7950025e-07,1.003536,0.02377751,0.028989287,1
190089791,0,5.2504826,-6.870627,0.0019406816,0.023773119,-12.330856,1.9838535,1.0036994,8.9047506e-07,1.003536,-2.0117934,0.022667183,1
191089792,0,5.268694,-6.802916,0.012896075,0.034156457,-14.439391,1.9942561,1.0037144,9.014452e-07,1.003536,-0.608492,0.022606108,1
192089791,0,5.268694,-6.802916,0.023896085,0.045156468,-21.460117,1.9991452,1.0037144,9.124452e-07,1.003536,-0.27429917,0.022615839,1
193089791,0,5.310194,-6.7484064,0.033895563,0.054595396,-18.924002,1.9994144,1.0037142,9.234452e-07,1.003536,0.09015707,0.02272356,1
194089791,0,5.310194,-6.7484064,0.043895565,0.064595394,-19.361235,2.0031817,1.0037142,9.334452e-07,1.003536,0.7839636,0.024019904,1
195089791,0,5.091681,-6.711505,0.0513217,0.07449608,-4.3114667,2.0112443,1.0037547,9.433569e-07,1.003536,4.4644523,0.50508845,1
196089831,0,4.9064665,-6.680332,0.05705744,0.010327675,-8.742148,2.0143144,1.0037766,9.5331876e-07,1.003536,29.590519,432.9814,1
197089798,0,4.617979,-6.7660174,0.052574098,0.0016413312,-8.476608,1.9986824,1.0037887,9.633056e-07,1.003536,-13.885752,225.17644,1
198089793,0,4.60332,-6.7686,0.011012935,0.011000769,-11.316418,1.9708092,1.003795,9.742807e-07,1.003536,-3.008079,0.070528865,1
199089791,0,4.60332,-6.7686,0.021012936,0.021000769,-16.434973,1.9809214,1.003795,9.842807e-07,1.003536,2.2324555,0.029869508,1
200089791,0,4.60332,-6.7686,0.031012937,0.03100077,-26.37929,1.9893876,1.003795,9.942808e-07,1.003536,0.63797444,0.022705304,1
201089791,0,4.6181936,-6.7478824,0.040184475,0.040609974,-11.40696,1.99999,1.0038017,1.0041807e-06,1.003536,0.056946244,0.022636993,1
202089791,0,4.603982,-6.7517815,0.049322397,0.050534826,-8.671655,2.0101635,1.0038016,1.0141807e-06,1.003536,-0.26988262,0.022908038,1
203089791,0,4.603982,-6.7517815,0.05932279,0.060535215,-16.90528,2.0202255,1.0038016,1.0241811e-06,1.003536,-0.50546163,0.023335055,1
204089797,0,4.603982,-6.7517815,0.07032239,0.07153481,-19.624163,2.0311668,1.0038016,1.0351806e-06,1.003536,-0.6671592,0.023555886,1
205089792,0,4.513079,-6.7722287,0.07347818,0.08116313,-17.721247,2.0409338,1.0038016,1.0451806e-06,1.003536,-0.041958895,0.023002014,1
206089792,0,4.5288453,-6.7599053,0.07637894,0.08983746,-18.426174,2.0495744,1.0038016,1.0551806e-06,1.003536,0.11271958,0.023026435,1
207089791,0,4.5288453,-6.7599053,0.087379314,0.100837834,-16.287165,2.054357,1.0038016,1.066181e-06,1.003536,0.9295882,0.026825378,1
208089791,0,4.3058696,-6.6615057,0.091016635,0.11081479,-0.2635598,2.0509021,1.0038238,1.0771311e-06,1.003536,-1.4159261,0.07506221,1
209089791,0,4.1117344,-6.3009286,0.05028376,0.10332013,-8.281298,2.0262682,1.0038309,1.0881223e-06,1.003536,-4.9755025,6.4395623,1
210089791,0,4.1117344,-6.3009286,0.06028376,0.11332013,-13.412547,2.0534234,1.0038309,1.0981223e-06,1.003536,-1.0433308,0.027738832,1
211089792,0,4.1117344,-6.3009286,0.07028377,0.12332014,-17.06815,2.0839548,1.0038309,1.1081223e-06,1.003536,-0.5344835,0.023166405,1
212089826,0,4.1204815,-6.291671,0.07740782,0.13254313,-19.360046,2.1002476,1.0038309,1.1181227e-06,1.003536,0.075186834,0.0230005,1
213089791,0,4.1204815,-6.291671,0.07740782,0.13254313,-17.857458,2.0834424,1.0038309,1.1181227e-06,1.003536,0.51040447,0.023753295,1
214089791,0,3.8906894,-6.0137324,0.08495689,0.13849477,-16.83564,2.0670307,1.0038619,1.1290607e-06,1.003536,1.6998785,0.047191385,1
215089791,0,3.8906894,-6.0137324,0.09495689,0.14849478,-10.415613,2.0668094,1.0038619,1.1390607e-06,1.003536,6.570143,6.489212,1
216089791,0,3.592479,-5.5616326,0.08569308,0.006055739,-8.084931,2.0463095,1.0038747,1.1490224e-06,1.003536,-3.9196947,0.121501006,1
217089791,0,3.3835201,-5.5508294,0.02508504,0.00244954,-5.3801684,1.9811572,1.003881,1.1589921e-06,1.003536,-2.7613037,0.106044315,1
218089791,0,3.2556074,-5.5785174,0.033569917,0.012379554,-6.072594,1.9907839,1.0038857,1.1689882e-06,1.003536,-5.291886,2.7785182,1
219089792,0,2.9197571,-5.6484094,2.7194616e-07,9.05129e-09,-8.874119,1.9600143,1.0039124,1.1799486e-06,1.003536,20.96772,0.022564102,1
220089792,0,2.888484,-5.6304545,0.010912013,0.010971123,-12.088688,1.9706757,1.0039341,1.1909073e-06,1.003536,2.2960086,0.02949993,1
