timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
78767628,0,31.1899454,117.2009963,36.02,33.833,1769065694900136,10813493,0.105000004,0.2196441,0.44900003,0.66,0.58,0.79999995,103,5,0.31100002,0.29200003,0.105000004,-0.27100003,5.7800035,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0,0,0
79764629,0,31.1899458,117.2010011,36.517,34.331,1769065695900136,10813493,0.123,0.5417734,0.44900003,0.65800005,0.57,0.78,103,8,0.2,-0.19600001,0.037,0.157,2.1152148,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0,0,0
80768629,0,31.1899478,117.2010066,36.434,34.248,1769065696900136,10813493,0.096,0.19288138,0.448,0.657,0.58,0.79999995,96,8,0.42900002,-0.32900003,0.275,-0.067,2.255338,0,nan,0.0,0.0,0.0,0,3,1,1,1,26,0,0,0
81774625,0,31.189949799999997,117.2010092,36.295,34.109,1769065697900136,10813493,0.080000006,0.11679673,0.44700003,0.65500003,0.53,0.72999996,96,6,0.583,0.46500003,0.35200003,-0.27600002,0.68752843,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0,0,0
82769624,0,31.189953,117.20100889999999,36.304,34.118,1769065698900136,10813493,0.089,0.08689663,0.446,0.65300006,0.53,0.72999996,96,7,0.61300004,0.56,-0.25,0.28,5.877573,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0,0,0
83765627,0,31.189952599999998,117.20100769999999,36.317,34.131,1769065699900136,10813493,0.089,0.4388759,0.44500002,0.651,0.53,0.72999996,95,7,0.23400001,-0.11800001,0.202,0.08800001,4.29396,0,nan,0.0,0.0,0.0,0,3,1,1,1,27,0,0,0
84768626,0,31.189950399999997,117.2010085,36.361000000000004,34.175000000000004,1769065700900137,10813493,0.09,0.21395048,0.44400004,0.64900005,0.53,0.71,95,5,0.34600002,0.096,0.33200002,0.201,1.6395053,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0,0,0
85769630,0,31.189951599999997,117.20101149999999,36.402,34.216,1769065701900137,10813493,0.057000004,0.38455623,0.44200003,0.647,0.53,0.71,96,6,0.19800001,0.127,-0.15100001,0.036000002,5.6643505,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0,0,0
86769628,0,31.189952199999997,117.2010107,36.397,34.211,1769065702900137,10813493,0.080000006,0.2662266,0.44000003,0.64400005,0.53,0.71,103,7,0.085,-0.020000001,-0.082,0.171,5.473568,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0,0,0
87769625,0,31.189951899999997,117.2010098,36.366,34.179,1769065703900137,10813493,0.078,0.41482234,0.43800002,0.64000005,0.53,0.71,102,8,0.059000004,0.004,-0.058000002,-0.08400001,4.236136,0,nan,0.0,0.0,0.0,0,3,1,1,1,28,0,0,0
