timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
78788759,78787818,527633,-0.446,0.30291668,-0.40625,nan,0
79648760,79647818,527633,-0.615,-0.355,-0.18041666,nan,0
80658158,80657217,527633,-0.49016666,-0.43916667,-0.25458333,nan,0
81707838,81706897,527633,-0.33083332,-0.5133333,-0.20141667,nan,0
82541974,82541032,527633,-0.366,-0.5225,-0.09933333,nan,0
83458045,83457104,527633,-0.18291667,-0.51625,-0.27766666,nan,0
84398315,84397373,527633,-0.022916667,-0.32083333,-0.49183333,nan,0
85391043,85390101,527633,0.041416667,-0.2,-0.54375,nan,0
86612005,86611051,527633,0.053333335,-0.21333334,-0.54541665,nan,0
87705941,87704999,527633,0.033083335,-0.19958334,-0.56308335,nan,0
88462885,88461944,527633,0.0475,-0.22375,-0.54291666,nan,0
89475672,89474731,527633,0.049166664,-0.24083333,-0.54375,nan,0
90713383,90712442,527633,0.050416667,-0.21333334,-0.55541664,nan,0
91165178,91164236,527633,0.054333333,-0.20708333,-0.5470833,nan,0
92782008,92781067,527633,0.08183333,-0.16416666,-0.5525,nan,0
93543325,93542384,527633,0.081,-0.16666667,-0.55333334,nan,0
94119247,94118306,527633,0.07541667,-0.19083333,-0.5395833,nan,0
95514797,95513855,527633,0.081,-0.15708333,-0.5491667,nan,0
96789792,96788846,527633,0.08183333,-0.15041667,-0.5525,nan,0
97789792,97788846,527633,0.11833333,-0.10541666,-0.5718333,nan,0
98789798,98788846,527633,0.09041666,-0.035,-0.5466667,nan,0
99789791,99788846,527633,0.14975,0.082499996,-0.49641666,nan,0
100789791,100788846,527633,0.14808333,-0.11541667,-0.48558334,nan,0
101769787,101768846,527633,0.09808333,-0.1825,-0.51458335,nan,0
102789808,102788847,527633,0.080583334,-0.15833333,-0.5491667,nan,0
103789791,103788846,527633,0.06708333,-0.19333333,-0.55,nan,0
104769794,104768853,527633,0.020166667,-0.14999999,-0.59125,nan,0
105789799,105788847,527633,0.035583332,-0.098749995,-0.59125,nan,0
106789789,106788847,527633,0.06391667,-0.12291667,-0.5685,nan,0
107769834,107768871,527633,0.055999998,-0.06333333,-0.58708334,nan,0
108789792,108788847,527633,0.04875,-0.013333334,-0.58708334,nan,0
109789791,109788846,527633,0.0985,0.064166665,-0.54041666,nan,0
110789791,110788846,527633,0.14225,0.048333332,-0.5045833,nan,0
111789790,111788846,527633,0.13958333,0.06125,-0.51125,nan,0
112789790,112788846,527633,0.12225,0.13374999,-0.49308333,nan,0
113789791,113788846,527633,0.096666664,0.17041667,-0.47916666,nan,0
114789792,114788847,527633,0.16041666,0.24208333,-0.37541667,nan,0
115789791,115788847,527633,0.13291666,0.1825,-0.4585,nan,0
116789790,116788846,527633,0.1635,0.17333333,-0.42933333,nan,0
117789791,117788847,527633,0.14308333,0.22333333,-0.41166666,nan,0
118749787,118748846,527633,0.11416666,0.26624998,-0.41291666,nan,0
119789801,119788846,527633,0.09083333,0.29375,-0.3935,nan,0
120789792,120788848,527633,0.10225,0.2775,-0.38766667,nan,0
121770402,121769461,527633,0.06225,0.29333332,-0.40708333,nan,0
122789791,122788847,527633,0.07125,0.33791667,-0.35475,nan,0
123790651,123789710,527633,0.092083335,0.30083334,-0.38975,nan,0
124790448,124789507,527633,0.10016666,0.31541666,-0.36625,nan,0
125789791,125788846,527633,0.13166666,0.28291667,-0.37041667,nan,0
126789792,126788847,527633,0.19391666,0.16208333,-0.40708333,nan,0
127789792,127788847,527633,0.14891666,0.15333334,-0.49016666,nan,0
128789791,128788846,527633,0.085999995,0.22666666,-0.4935,nan,0
129789792,129788846,527633,0.0185,0.33916667,-0.42558333,nan,0
130789792,130788846,527633,-0.14225,0.37125,-0.42016667,nan,0
131789792,131788847,527633,-0.38683334,0.40458333,-0.31016666,nan,0
132769788,132768846,527633,-0.5593333,0.2475,-0.35391667,nan,0
133789791,133788846,527633,-0.51641667,0.21041666,-0.43208334,nan,0
134789805,134788846,527633,-0.39208332,0.32291666,-0.445,nan,0
135769788,135768847,527633,-0.30583334,0.4175,-0.37766665,nan,0
136789790,136788846,527633,-0.21433333,0.42499998,-0.37,nan,0
137789791,137788846,527633,-0.03725,0.4125,-0.33375,nan,0
138789792,138788847,527633,0.054333333,0.33833334,-0.38683334,nan,0
139789791,139788848,527633,0.046666667,0.2775,-0.4775,nan,0
140789791,140788846,527633,-0.06475,0.325,-0.50225,nan,0
141789795,141788853,527633,-0.23099999,0.46791667,-0.2735,nan,0
142784801,142783860,527633,-0.6091667,0.26666665,-0.18083332,nan,0
143784825,143783884,527633,-0.6775,-0.1475,-0.32583332,nan,0
144784800,144783859,527633,-0.46208334,-0.22291666,-0.53225,nan,0
