timestamp,normalized_setpoint
79162359,0.0
80162530,0.0
81162665,0.0
82160186,0.0
83162785,0.0
84162900,0.0
85160510,0.0
86160618,0.0
87163221,0.0
88163331,0.0
89160950,0.0
90161054,0.0
91163674,0.0
92161270,0.0
93161381,0.0
94161497,0.0
95164089,0.0
96161719,0.0
97161824,0.0
98162025,0.0
99159536,0.0
100162138,0.0
101162248,0.0
102162352,0.0
103159972,0.0
104162559,0.0
105162679,0.0
106160272,0.0
107160385,0.0
108162959,0.0
109163056,0.0
110160663,0.0
111148872,0.0
112146505,0.0
113144090,0.0
114161535,0.0
115149354,0.0
116146918,0.0
117144178,0.0
118161813,0.0
119149614,0.0
120147144,0.0
121144695,0.0
122162077,0.0
123149861,0.0
124147429,0.0
125145097,0.0
126162384,0.0
127150254,0.0
128147831,0.0
129145159,0.0
130162639,0.0
131150549,0.0
132147978,0.0
133145554,0.0
134143211,0.0
135162065,0.0
136147376,0.0
137162050,0.0
138147402,0.0
139161678,0.0
140147063,0.0
141141724,0.0
142146792,0.0
143141505,0.0
144146516,0.0
145151414,0.0
146146151,0.0
147151597,0.0
148146114,0.0
149150683,0.0
150145633,0.0
151150650,0.0
152145422,0.0
153150506,0.0
154145621,0.0
155150178,0.0
156145205,0.0
157149904,0.0
158164565,0.0
159149514,0.0
160144697,0.0
161149266,0.0
162144502,0.0
163149200,0.0
164163626,0.0
165148961,0.0
166144145,0.0
167148717,0.0
168163122,0.0
169148614,0.0
170162866,0.0
171148121,0.0
172162587,0.0
173148071,0.0
174162321,0.0
175147686,0.0
176142408,0.0
177147585,0.0
178161759,0.0
179147096,0.0
180161528,0.0
181146800,0.0
182141890,0.0
183146700,0.0
184141465,0.0
185146201,0.0
186150992,0.0
187145685,0.0
188151368,0.0
189145659,0.0
190150487,0.0
191145415,0.0
192150192,0.0
193164632,0.0
194149793,0.0
195144559,0.0
196149500,0.0
197144463,0.0
198149232,0.0
199163684,0.0
200148981,0.0
201143858,0.0
202148641,0.0
203163538,0.0
204148398,0.0
205162830,0.0
206148079,0.0
207162423,0.0
208147716,0.0
209162136,0.0
210147386,0.0
211161945,0.0
212147108,0.0
213161728,0.0
214146908,0.0
215141682,0.0
216146559,0.0
217151423,0.0
218146657,0.0
219150794,0.0
220146217,0.0
221150682,0.0
222145518,0.0
223150093,0.0
224145397,0.0
225150002,0.0
226144873,0.0
227149692,0.0
228164111,0.0
229149703,0.0
230144366,0.0
231148953,0.0
232143985,0.0
233149218,0.0
234163214,0.0
235148416,0.0
236143332,0.0
237148071,0.0
238162692,0.0
239147805,0.0
240162231,0.0
241147513,0.0
242161872,0.0
243147132,0.0
244161885,0.0
245146822,0.0
246141792,0.0
247146516,0.0
248151249,0.0
249146220,0.0
250150951,0.0
251146013,0.0
252150359,0.0
253145299,0.0
254150023,0.0
255145139,0.0
256149715,0.0
257144870,0.0
258149484,0.0
259164033,0.0
260149109,0.0
261144231,0.0
262148901,0.0
263163402,0.0
264160325,0.0
265162588,0.0
266162416,0.0
267159784,0.0
268162086,0.0
269161923,0.0
270164246,0.0
271161570,0.0
272161401,0.0
273163702,0.0
274161057,0.0
275160890,0.0
276163190,0.0
277163009,0.0
278160373,0.0
279162679,0.0
280162492,0.0
281159859,0.0
282162144,0.0
283162010,0.0
284164283,0.0
285161630,0.0
286161481,0.0
287163743,0.0
288161103,0.0
289160930,0.0
290163227,0.0
291163045,0.0
292160413,0.0
293162707,0.0
294162536,0.0
295159933,0.0
296162185,0.0
297162029,0.0
298164300,0.0
299161680,0.0
300161470,0.0
301163754,0.0
302161117,0.0
303160938,0.0
304163225,0.0
305163082,0.0
306160411,0.0
307162701,0.0
308162528,0.0
309159880,0.0
310162248,0.0
311162021,0.0
312164266,0.0
313161621,0.0
314161447,0.0
315163730,0.0
316161098,0.0
317160917,0.0
318163189,0.0
319163014,0.0
320160371,0.0
321162693,0.0
322162475,0.0
323159829,0.0
324162148,0.0
325161945,0.0
326164232,0.0
327161567,0.0
328161389,0.0
329163673,0.0
330161022,0.0
331160893,0.0
332163202,0.0
333162945,0.0
334160302,0.0
335162583,0.0
336162406,0.0
337159770,0.0
338162051,0.0
339161863,0.0
340164130,0.0
341161485,0.0
342161323,0.0
343163579,0.0
344160959,0.0
345160741,0.0
346163024,0.0
347162845,0.0
348160185,0.0
349162462,0.0
350162321,0.0
351159655,0.0
352161902,0.0
353161708,0.0
354163985,0.0
355161330,0.0
356161159,0.0
357163416,0.0
358160759,0.0
359160568,0.0
360162844,0.0
361162657,0.0
362159992,0.0
363162283,0.0
364162086,0.0
365159418,0.0
366161691,0.0
367161496,0.0
368163766,0.0
369161112,0.0
370160917,0.0
371163211,0.0
372160542,0.0
373160375,0.0
374162652,0.0
375162461,0.0
376159816,0.0
377162119,0.0
378161945,0.0
379159318,0.0
380161575,0.0
381161408,0.0
382163694,0.0
383161062,0.0
384160893,0.0
385163200,0.0
386160566,0.0
387160393,0.0
388162702,0.0
389162523,0.0
390159899,0.0
391162211,0.0
392162041,0.0
