timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
78162412,-1.1101087,0.26992404,0.33596793,0.014778346,0.0,0.0,1
78167409,-1.1164445,0.2639813,0.33691671,0.014778346,0.0,0.0,1
78182366,-1.1355443,0.246023,0.33992156,0.014778346,0.0,0.0,1
78202291,-1.1621763,0.22253202,0.34406364,0.014778346,0.0,0.0,1
78227214,-1.1985044,0.19357224,0.34954906,0.014778346,0.0,0.0,1
78242178,-1.2148429,0.1748232,0.35370198,0.014778346,0.0,0.0,1
78262135,-1.2217305,0.150679,0.35938007,0.014778346,0.0,0.0,1
78287080,-1.2217305,0.120709516,0.36673382,0.014778346,0.0,0.0,1
78307071,-1.2217305,0.10222341,0.37137944,0.014778346,0.0,0.0,1
78321989,-1.2217305,0.09189292,0.37404236,0.014778346,0.0,0.0,1
78346937,-1.2217305,0.086635225,0.3754938,0.014778346,0.0,0.0,1
78366912,-1.2217305,0.09206756,0.3740992,0.014778346,0.0,0.0,1
78381898,-1.2217305,0.101243936,0.37157238,0.014778346,0.0,0.0,1
78401799,-1.2217305,0.11865298,0.36656633,0.014778346,0.0,0.0,1
78426742,-1.2217305,0.14427093,0.35894036,0.014778346,0.0,0.0,1
78446729,-1.2217305,0.16668764,0.35192227,0.014778346,0.0,0.0,1
78461670,-1.2217305,0.18296993,0.34651053,0.014778346,0.0,0.0,1
78486599,-1.2217305,0.20960994,0.33677784,0.014778346,0.0,0.0,1
78506550,-1.2217305,0.23067689,0.32821062,0.014778346,0.0,0.0,1
78521509,-1.2217305,0.24623978,0.32139006,0.014778346,0.0,0.0,1
78546460,-1.2217305,0.27177006,0.30954343,0.014778346,0.0,0.0,1
78566431,-1.2217305,0.2926986,0.29919425,0.014778346,0.0,0.0,1
78586557,-1.2217305,0.31568268,0.28716734,0.014778346,0.0,0.0,1
78601355,-1.2217305,0.33414826,0.27710912,0.014778346,0.0,0.0,1
78626266,-1.2217305,0.36657104,0.2586867,0.014778346,0.0,0.0,1
78646221,-1.2217305,0.393831,0.24225967,0.014778346,0.0,0.0,1
78661182,-1.2217305,0.4155295,0.22842179,0.014778346,0.0,0.0,1
78686126,-1.2217305,0.4533166,0.20274492,0.014778346,0.0,0.0,1
78706089,-1.2217305,0.48502323,0.1799351,0.014778346,0.0,0.0,1
78726061,-1.2217305,0.517668,0.15528323,0.014778346,0.0,0.0,1
78745980,-1.2217305,0.55122745,0.12846975,0.014778346,0.0,0.0,1
78765961,-1.2217305,0.58501375,0.09924577,0.014778346,0.0,0.0,1
78786026,-1.2217305,0.6181326,0.0680162,0.014778346,0.0,0.0,1
78800882,-1.2217305,0.6424917,0.043045036,0.014778346,0.0,0.0,1
78825787,-1.2217305,0.682958,-0.003285197,0.014778346,0.0,0.0,1
78845745,-1.2217305,0.69484115,-0.06894318,0.014778346,0.0,0.0,1
78865778,-1.2217305,0.5729399,-0.29147243,0.014778346,0.0,0.0,1
78885647,-1.2217305,0.54673755,-0.38873798,0.014778346,0.0,0.0,1
78905593,-1.2217305,0.8865084,-0.080088526,0.014778346,0.0,0.0,1
78925560,-0.9732022,1.0471976,0.41044992,0.014778346,0.0,0.0,1
78945500,-0.63708895,1.0471976,0.87266463,0.014778346,0.0,0.0,1
