timestamp,defer_failsafes_timeout_s,disable_auto_disarm,defer_failsafes,source_type,source_id
76182671,0,0,0,0,0
76688640,0,0,0,0,0
77195191,0,0,0,0,0
77700641,0,0,0,0,0
78209860,0,0,0,0,0
78715646,0,0,0,0,0
79221664,0,0,0,0,0
79727646,0,0,0,0,0
80233643,0,0,0,0,0
80739645,0,0,0,0,0
81245645,0,0,0,0,0
81751645,0,0,0,0,0
82258009,0,0,0,0,0
82763777,0,0,0,0,0
83269698,0,0,0,0,0
83775646,0,0,0,0,0
84281646,0,0,0,0,0
84787644,0,0,0,0,0
85293642,0,0,0,0,0
85799661,0,0,0,0,0
86305650,0,0,0,0,0
86811749,0,0,0,0,0
87317645,0,0,0,0,0
87823642,0,0,0,0,0
88329645,0,0,0,0,0
88835655,0,0,0,0,0
89341645,0,0,0,0,0
89847645,0,0,0,0,0
90353680,0,0,0,0,0
90859697,0,0,0,0,0
91366467,0,0,0,0,0
91872671,0,0,0,0,0
92378642,0,0,0,0,0
92884644,0,0,0,0,0
93390644,0,0,0,0,0
93896644,0,0,0,0,0
94402654,0,0,0,0,0
94908694,0,0,0,0,0
95414645,0,0,0,0,0
95920659,0,0,0,0,0
96426644,0,0,0,0,0
96932843,0,0,0,0,0
97438735,0,0,0,0,0
97944645,0,0,0,0,0
98450645,0,0,0,0,0
98956644,0,0,0,0,0
99462655,0,0,0,0,0
99968642,0,0,0,0,0
100474977,0,0,0,0,0
100980645,0,0,0,0,0
101486651,0,0,0,0,0
101992674,0,0,0,0,0
102498642,0,0,0,0,0
103004645,0,0,0,0,0
103510644,0,0,0,0,0
104016644,0,0,0,0,0
104522655,0,0,0,0,0
105028653,0,0,0,0,0
105534645,0,0,0,0,0
106041258,0,0,0,0,0
106546663,0,0,0,0,0
107052719,0,0,0,0,0
107558665,0,0,0,0,0
108066106,0,0,0,0,0
108571646,0,0,0,0,0
109077693,0,0,0,0,0
109584652,0,0,0,0,0
110090646,0,0,0,0,0
110596645,0,0,0,0,0
111102655,0,0,0,0,0
111608643,0,0,0,0,0
112114644,0,0,0,0,0
112621677,0,0,0,0,0
113127645,0,0,0,0,0
113633645,0,0,0,0,0
114139645,0,0,0,0,0
114645647,0,0,0,0,0
115151646,0,0,0,0,0
115658643,0,0,0,0,0
116164645,0,0,0,0,0
116670658,0,0,0,0,0
117177646,0,0,0,0,0
117683671,0,0,0,0,0
118189645,0,0,0,0,0
118695644,0,0,0,0,0
119201645,0,0,0,0,0
119708131,0,0,0,0,0
120213645,0,0,0,0,0
120719984,0,0,0,0,0
121225664,0,0,0,0,0
121731673,0,0,0,0,0
122237664,0,0,0,0,0
122743663,0,0,0,0,0
123249903,0,0,0,0,0
123755680,0,0,0,0,0
124261755,0,0,0,0,0
124767648,0,0,0,0,0
125273647,0,0,0,0,0
125779664,0,0,0,0,0
126286834,0,0,0,0,0
126792655,0,0,0,0,0
127298646,0,0,0,0,0
127804647,0,0,0,0,0
128310645,0,0,0,0,0
128816645,0,0,0,0,0
129322657,0,0,0,0,0
129828643,0,0,0,0,0
130334817,0,0,0,0,0
130840988,0,0,0,0,0
131346663,0,0,0,0,0
131852647,0,0,0,0,0
132358645,0,0,0,0,0
132864660,0,0,0,0,0
133370646,0,0,0,0,0
133876674,0,0,0,0,0
134382718,0,0,0,0,0
134888659,0,0,0,0,0
135394645,0,0,0,0,0
135901104,0,0,0,0,0
136406662,0,0,0,0,0
136913675,0,0,0,0,0
137419644,0,0,0,0,0
137925647,0,0,0,0,0
138431646,0,0,0,0,0
138937645,0,0,0,0,0
139443646,0,0,0,0,0
139949871,0,0,0,0,0
140455645,0,0,0,0,0
140961676,0,0,0,0,0
141467646,0,0,0,0,0
141974045,0,0,0,0,0
142479668,0,0,0,0,0
142985645,0,0,0,0,0
143493667,0,0,0,0,0
143999645,0,0,0,0,0
144505695,0,0,0,0,0
145011645,0,0,0,0,0
145517778,0,0,0,0,0
146023788,0,0,0,0,0
146529664,0,0,0,0,0
147036645,0,0,0,0,0
147542656,0,0,0,0,0
148048818,0,0,0,0,0
148554646,0,0,0,0,0
149060663,0,0,0,0,0
149567677,0,0,0,0,0
150074096,0,0,0,0,0
150579646,0,0,0,0,0
151085647,0,0,0,0,0
151591646,0,0,0,0,0
