timestamp,rpm_estimate,rpm_raw
78163143,-0.06676928,0.0
78173119,-0.053415425,0.0
78362827,-267.13174,-1335.6549
78523119,80.57034,-1.4648479
78763128,-7.1109185,1.4635307
78963171,-36.70273,0.0
79163424,2.8911748,0.0
79363094,-255.81935,-1287.8876
79563374,1.5767615,0.0
79763118,1.031244,-1.4648479
79963119,-150.78593,321.8994
80162766,-137.78938,-655.7887
80363158,3.8906758,0.0
80493119,0.41775814,0.0
80723120,19.108223,0.0
80963124,0.8160865,0.0
81163119,0.1203866,0.0
81303171,0.01034113,0.0
81533118,0.0919198,0.0
81763129,0.0030400727,0.0
81963428,0.00016712977,0.0
82163144,1.1485072e-05,0.0
82343119,3.232761e-07,0.0
82563121,-0.3241586,0.0
82763123,-0.05438479,0.0
82963121,-0.004671618,0.0
83068489,-0.00078376743,0.0
83363165,-6.732511e-05,0.0
83563163,-2.9609896e-06,0.0
83763162,0.49155182,0.0
83953119,0.013835952,0.0
84165864,0.0011884992,0.0
84363157,5.227074e-05,0.0
84533154,3.592018e-06,0.0
84763151,-1.2307063,0.0
84963149,-0.054127038,0.0
85163148,0.04440484,0.29296958
85343118,0.006986125,0.0
85563143,0.00024580242,0.0
85763284,3.2991047e-05,0.0
85923133,0.6776908,0.0
86153123,0.023844127,0.0
86363135,0.0010486757,0.0
86563133,5.7651556e-05,0.0
86733119,1.511301e-05,0.0
86963143,3.4031473e-07,0.0
87163129,2.9232814e-08,0.0
87363129,1.607091e-09,0.0
87533118,1.7256006e-10,0.0
87763132,2.3160621e-11,0.0
87963119,1.9894821e-12,0.0
88123119,1.3671619e-13,0.0
88343119,1.17438314e-14,0.0
88563119,5.164992e-16,0.0
88763118,6.917067,0.0
88923119,0.30421582,0.0
89153119,0.008562914,0.0
89363119,183.72095,0.0
89513118,10.100166,0.0
89733119,1.3556213,0.0
89963237,5.143823,0.0
90163119,0.2827847,0.0
90346266,1.2467974,0.0
90543136,0.05483473,0.0
90763118,0.0009878145,0.0
90964723,0.0004046088,0.0
91123119,1.7794886e-05,0.0
91353119,7.826273e-07,0.0
91563144,2.2028999e-08,0.0
91763139,6.200612e-10,0.0
91964910,2.1816464e-11,0.0
92153119,2.928156e-12,0.0
92363118,1.03025336e-13,0.0
92537968,5.2748973e-14,0.0
92733120,7.9034514,0.0
92963120,0.8486266,0.0
93163119,0.058317173,0.0
93363118,0.004007526,0.0
93533118,0.00017625287,0.0
93763118,9.689604e-06,0.0
93924284,3.968862e-06,0.0
94123143,2.1819051e-07,0.0
94353119,9.5961195e-09,0.0
94563122,1.0303755e-09,0.0
94763119,2.3201992e-11,0.0
94923132,1.0204343e-12,0.0
95153119,7.5468655,58.59369
95363118,178.40698,193.35901
95563118,185.81302,182.24115
95734064,245.43707,268.09
95963120,436.3307,468.36255
96163118,307.99936,398.47757
96363118,557.0822,692.8712
96543117,559.76953,515.6251
96763118,716.9079,835.12805
96963120,650.44305,782.2266
97163118,413.7827,2055.5498
97363118,1229.8015,2061.0352
97563118,682.0542,1114.8575
97763118,973.2055,1103.0275
97963119,71.595695,842.7909
98163118,1006.00854,1111.8165
98363118,1072.0974,1092.8829
98563133,990.0954,1072.2296
98762732,214.13104,-1558.8632
98963119,995.6012,1013.7276
99162825,275.94037,-771.1292
99363118,952.0819,1034.1798
99563118,976.74817,745.0333
99763118,1028.6656,1216.4285
99963119,1276.5828,1421.424
100163119,1267.7483,1363.6334
100363118,1425.9215,1407.7147
100563124,1402.1364,1298.6671
100763120,1274.3092,1202.6367
100963119,1456.7218,1572.514
101163121,1475.5782,1548.4945
101363119,1417.2224,1227.539
101563119,1518.5046,1593.7504
101763120,1544.9751,1650.714
101963119,1472.5442,1331.2764
102163119,1615.8551,1697.7539
102363119,1640.9062,1702.1486
102563118,1479.7809,1447.2657
102763118,1712.968,1652.5092
102963119,1666.3743,1680.8478
103163119,1641.4293,1776.8556
103363119,1575.509,1457.5195
103563119,1717.9891,1750.4884
103763146,1663.3322,1608.7542
103963119,1617.6532,1722.0524
104163120,1634.4027,1448.4407
104363118,1776.6831,1914.3306
104563129,1745.3997,1692.9976
104763119,1742.9026,1863.6034
104963118,1671.0034,1548.1597
105163124,1844.9752,1792.0798
105363119,1714.5687,1808.3368
105563118,1807.4543,1807.7765
105763119,1703.0266,1846.1125
105963130,1728.824,1623.397
106163118,1835.1844,1880.0725
106363118,1754.775,1701.3229
106563118,1797.1923,1889.3057
106763118,1649.6298,1607.3883
106963119,1806.1908,1680.8646
107163119,1825.1422,1877.8433
107363119,1796.2454,1744.0875
107563120,1766.7676,1984.5967
107763118,1692.3353,1679.4287
107963120,1616.5281,1846.7599
108163120,1823.0203,1913.9575
108363119,1810.528,1771.622
108563119,1744.554,1847.1415
108763118,1685.7262,1502.4038
108963118,1857.2382,1807.7981
109163118,1717.9734,1823.7305
109363118,1826.2172,1782.8932
109563119,633.5214,1876.6527
109763118,1706.5834,1554.3547
109963119,1868.899,1851.5625
110163118,1797.5979,1842.9768
110363123,1841.1476,1844.4548
110563119,894.05676,1836.9236
110763118,1644.2776,1601.2344
110963118,1710.0007,1629.0692
111163132,1396.8285,1423.4424
111363134,1277.2089,1101.2653
111563119,1358.2986,1327.0159
111763118,1333.5433,1399.066
111963118,1535.4397,1470.8502
112163118,1513.1145,1435.6904
112363138,1438.6863,1503.1538
112563123,1612.9464,1530.1498
112763119,1556.3777,1524.9023
112963118,1544.7274,1637.8591
113163119,1539.5583,1346.1912
113363118,1612.9977,1667.1587
113563119,1626.4359,1653.8087
113763119,1482.478,1467.7733
113963119,1689.4895,1716.7972
114163119,1614.6519,1533.6914
114363119,1523.0929,1643.5546
114563119,1609.5338,1463.3789
114763119,1595.6094,1646.4846
114963118,1573.7104,1640.625
115163118,1506.2949,1441.5505
115363133,1470.7473,1680.4391
115563129,1616.8828,1621.4086
115763118,1456.7584,1434.082
115963119,1445.1411,1772.2837
116163118,1611.2191,1554.3546
116363119,1579.6799,1722.6562
116563119,1646.4827,1495.4866
116763119,1723.5812,1789.8602
116963119,1511.4669,1621.4198
117163118,1615.7288,1772.4609
117363119,1691.0284,1514.7999
117563119,1795.953,1876.465
117763119,1747.0503,1627.6042
117963120,1756.5912,1945.1178
118163118,1642.6302,1588.0496
118363118,1784.7607,1756.5234
118563119,1649.3484,1760.9185
118763118,1773.4751,1769.7084
118963119,1649.5488,1765.137
119163119,1772.2212,1721.1918
119363119,1805.8794,1854.4923
119563119,1785.289,1703.6134
119763119,1630.7025,1916.2074
119963118,1680.6909,1605.6293
120163119,1844.7584,1800.293
120363119,1727.7924,1851.5624
120563119,1809.7207,1721.1913
120763119,1717.4739,1867.676
120963118,1699.1744,1544.1001
121163119,1857.1078,1857.4221
121363119,1308.1063,1866.211
121563131,1549.0735,1894.6991
121763123,1674.0349,1752.5415
121963119,1643.4794,1589.3556
122163120,1518.3416,1880.6711
122363119,1769.929,1743.3384
122563119,1793.0017,1894.7134
122763119,1676.2561,1726.2418
122963124,1786.8939,1646.9464
123163127,1835.3711,1894.4163
123353446,1798.8041,1805.8746
123563118,1328.7556,1892.1719
123763119,1682.992,1661.8038
123963120,1637.915,1750.3132
124163185,1808.2892,1915.0948
124363167,1805.6111,1777.1143
124563124,1349.4691,1819.8907
124763126,1118.782,1507.7338
124963119,1563.1997,1818.0531
125163120,1745.2423,1819.1539
125363119,1715.2473,1828.125
125563119,1678.5275,1738.7694
125763119,842.22266,1527.8322
125963120,1799.5093,1864.7463
126163119,1247.9015,1770.3506
126363119,1815.9088,1983.3983
126563119,1685.2539,1747.5588
126763120,1803.4053,1732.7372
126963119,1809.7767,1907.2266
127163120,1779.2197,1696.1195
127363118,1420.879,1880.8595
127563118,1117.551,1592.4446
