timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,termination_switch,gear_switch,transition_switch,photo_switch,video_switch,engage_main_motor_switch,payload_power_switch
46000496,45977126,3,4,1,0,0,0,0,0,0,0,0,0,0,0
46960578,46937202,4,4,3,0,0,0,0,0,0,0,0,0,0,0
