timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,system_error,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,authentication_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
46039822,46039822,31.1856233,117.19759619999999,50.143,47.948,0,10813493,0.18100001,0.665486,0.841,1.3750001,1.54,2.51,94,4,0.060000002,0.048,0.036000002,0.13800001,0.90497833,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,8,0,0,0
46148975,46148975,31.1856233,117.19759619999999,50.138,47.943,0,10813493,0.10700001,0.6654881,0.83900005,1.371,1.54,2.51,94,4,0.023000002,-0.023000002,0.002,-0.007,0.90497833,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,8,0,0,0
46232079,46232079,31.1856233,117.1975961,50.145,47.95,0,10813493,0.18100001,0.66549194,0.836,1.366,1.54,2.51,94,4,0.014,0.006,0.012,0.035,0.90497833,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,8,0,0,0
46328670,46328670,31.185623399999997,117.1975961,50.124,47.929,0,10813493,0.177,0.66549563,0.83400005,1.3620001,1.54,2.51,94,8,0.037,0.036000002,0.007,0.087000005,0.90497833,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,8,0,0,0
46430671,46430671,31.185623399999997,117.1975961,50.126,47.931000000000004,0,10813493,0.116000004,0.6654979,0.83100003,1.358,1.54,2.51,94,8,0.041,0.008,0.040000003,0.011000001,0.90497833,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,8,0,0,0
46531662,46531662,31.185623399999997,117.1975961,50.119,47.924,0,10813493,0.067,0.66549927,0.82800007,1.3540001,1.54,2.51,94,8,0.019000001,0.0050000004,-0.018000001,0.007,0.90497833,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,8,0,0,0
46629663,46629663,31.185623399999997,117.19759599999999,50.122,47.927,0,10813493,0.16900001,0.6655027,0.82600003,1.3490001,1.54,2.51,94,8,0.042000003,0.011000001,0.041,0.041,0.90497833,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,8,0,0,0
46731664,46731664,31.185623399999997,117.19759599999999,50.125,47.93,0,10813493,0.104,0.665505,0.82400006,1.345,1.54,2.51,94,8,0.028,0.020000001,-0.020000001,0.020000001,0.90497833,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,8,0,0,0
46828669,46828669,31.185623399999997,117.19759599999999,50.11,47.915,0,10813493,0.124000005,0.6655075,0.82100004,1.3410001,1.54,2.51,94,8,0.020000001,-0.012,0.016,0.016,0.90497833,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,8,0,0,0
46928686,46928686,31.185623399999997,117.1975959,50.121,47.926,0,10813493,0.14,0.6655105,0.81900007,1.337,1.54,2.51,94,8,0.031000001,0.031000001,-0.001,0.026,0.90497833,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,8,0,0,0
