timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
30090799,1200.0,0.2939967,445.54456,0.0,330,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31352696,1200.0,0.2939967,520.9586,0.0,345,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32603710,1200.0,0.2939967,671.2469,0.0,370,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33854756,1200.0,0.2939967,414.89175,0.0,387,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34864760,1200.0,0.2939967,477.53394,0.0,399,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35114930,1200.0,0.2939967,477.53394,0.0,414,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36364728,1200.0,0.2939967,445.54544,0.0,429,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37624742,1200.0,0.2939967,462.43988,0.0,445,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38874712,1200.0,0.2939967,449.99057,0.0,469,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39874738,1200.0,0.2939967,742.58966,0.0,482,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40124737,1200.0,0.2939967,742.58966,0.0,485,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41385129,1200.0,0.2939967,516.83167,0.0,502,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42634919,1200.0,0.2939967,713.831,0.0,528,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43894728,1200.0,0.2939967,542.5882,0.0,544,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44904740,1200.0,0.2939967,409.9079,0.0,556,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45144698,1200.0,0.2939967,409.9079,0.0,569,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46394710,1200.0,0.2939967,409.8949,0.0,584,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47655026,1200.0,0.2939967,454.79355,0.0,598,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48904967,1200.0,0.2939967,410.08124,0.0,625,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49905752,1200.0,0.2939967,843.58527,0.0,639,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
