timestamp,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,rotational_movement,close_to_ground_or_skipped_check,at_rest
29673111,0,0,0,1,0,0,0,0,0,0,0,0
30680843,0,0,0,1,0,0,0,0,0,0,0,0
31688470,0,0,0,1,0,0,0,0,0,0,0,0
32695950,0,0,0,1,0,0,0,0,0,0,0,0
33703387,0,0,0,1,0,0,0,0,0,0,0,0
34710920,0,0,0,1,0,0,0,0,0,0,0,0
35718676,0,0,0,1,0,0,0,0,0,0,0,0
36197489,0,0,0,0,0,0,0,0,0,0,0,0
37204995,0,0,0,0,0,0,0,0,0,0,0,0
38212564,0,0,0,0,0,0,0,0,0,0,0,0
39220180,0,0,0,0,0,0,0,0,0,0,0,0
40227871,0,0,0,0,0,0,0,0,0,0,0,0
41235382,0,0,0,0,0,0,0,0,0,0,0,0
42242973,0,0,0,0,0,0,0,0,0,0,0,0
43250676,0,0,0,0,0,0,0,0,0,0,0,0
44258150,0,0,0,0,0,0,0,0,0,0,0,0
45265757,0,0,0,0,0,0,0,0,0,0,0,0
46273388,0,0,0,0,0,0,0,0,0,0,0,0
47280993,0,0,0,0,0,0,0,0,0,0,0,0
48288547,0,0,0,0,0,0,0,0,0,0,0,0
49296186,0,0,0,0,0,0,0,0,0,0,0,0
50303922,0,0,0,0,0,0,0,0,0,0,0,0
51311323,0,0,0,0,0,0,0,0,0,0,0,0
52318952,0,0,0,0,0,0,0,0,0,0,0,0
53326547,0,0,0,0,0,0,0,0,0,0,0,0
54334128,0,0,0,0,0,0,0,0,0,0,0,0
55341764,0,0,0,0,0,0,0,0,0,0,0,0
56349414,0,0,0,0,0,0,0,0,0,0,0,0
57357041,0,0,0,0,0,0,0,0,0,0,0,0
58364524,0,0,0,0,0,0,0,0,0,0,0,0
59372140,0,0,0,0,0,0,0,0,0,0,0,0
60379773,0,0,0,0,0,0,0,0,0,0,0,0
61387349,0,0,0,0,0,0,0,0,0,0,0,0
62395008,0,0,0,0,0,0,0,0,0,0,0,0
63402570,0,0,0,0,0,0,0,0,0,0,0,0
64410477,0,0,0,0,0,0,0,0,0,0,0,0
65417831,0,0,0,0,0,0,0,0,0,0,0,0
66425535,0,0,0,0,0,0,0,0,0,0,0,0
67433387,0,0,0,0,0,0,0,0,0,0,0,0
68440669,0,0,0,0,0,0,0,0,0,0,0,0
69448213,0,0,0,0,0,0,0,0,0,0,0,0
70456357,0,0,0,0,0,0,0,0,0,0,0,0
70944863,0,0,0,1,0,0,0,0,0,0,0,0
71952463,0,0,0,1,0,0,0,0,0,0,0,0
72341784,0,0,0,0,0,0,0,0,0,0,0,0
73349161,0,0,0,0,0,0,0,0,0,0,0,0
74356626,0,0,0,0,0,0,0,0,0,0,0,0
75364291,0,0,0,0,0,0,0,0,0,0,0,0
76371884,0,0,0,0,0,0,0,0,0,0,0,0
77379637,0,0,0,0,0,0,0,0,0,0,0,0
78387284,0,0,0,0,0,0,0,0,0,0,0,0
79394867,0,0,0,0,0,0,0,0,0,0,0,0
80402465,0,0,0,0,0,0,0,0,0,0,0,0
81410126,0,0,0,0,0,0,0,0,0,0,0,0
82410257,0,0,0,0,0,0,0,0,0,0,0,0
83415413,0,0,0,0,0,0,0,0,0,0,0,0
84423109,0,0,0,0,0,0,0,0,0,0,0,0
85430582,0,0,0,0,0,0,0,0,0,0,0,0
86438248,0,0,0,0,0,0,0,0,0,0,0,0
87445848,0,0,0,0,0,0,0,0,0,0,0,0
88453747,0,0,0,0,0,0,0,0,0,0,0,0
89461101,0,0,0,0,0,0,0,0,0,0,0,0
90279247,0,0,0,1,0,0,0,0,0,0,0,0
91286884,0,0,0,1,0,0,0,0,0,0,0,0
92294502,0,0,0,1,0,0,0,0,0,0,0,0
