timestamp,timestamp_sample,indicated_airspeed_m_s,true_airspeed_m_s,confidence
30919781,30899490,2.8978984,2.8739429,1.0
31932384,31908451,2.6930747,2.670781,1.0
32920020,32892803,2.0256972,2.0093122,1.0
33932571,33906201,-4.218749,-4.1845965,1.0
34920203,34879499,2.8228312,2.8000054,1.0
35972693,35928870,2.4480524,2.428187,1.0
36960345,36930553,4.455274,4.419339,1.0
37918047,37890562,3.9075317,3.876238,1.0
38960565,38934949,4.258135,4.223414,1.0
39973139,39952905,-4.561129,-4.5239053,1.0
40930858,40902805,4.0159287,3.9839783,1.0
41958404,41929488,4.173247,4.14008,1.0
42946045,42921767,3.7581425,3.7281325,1.0
43958650,43929513,-3.7897692,-3.7594962,1.0
44971221,44939504,5.1912894,5.1499496,1.0
45933924,45892917,3.681176,3.6523714,1.0
46946529,46921767,3.4399576,3.4130917,1.0
47944146,47917215,-1.7475233,-1.7338659,1.0
48931950,48906201,2.9710684,2.9477878,1.0
49919501,49892698,5.6961637,5.6515155,1.0
50971916,50946198,3.0424802,3.0186496,1.0
51959562,51934960,-2.7630591,-2.7414339,1.0
52972163,52943896,5.000271,4.9611173,1.0
53919896,53892801,6.3722515,6.3234477,1.0
54932485,54892907,4.7052946,4.669183,1.0
55960035,55932808,3.3769617,3.3510644,1.0
56932762,56912924,2.4127142,2.3941875,1.0
57960297,57919514,2.7457137,2.7250695,1.0
58957903,58926088,3.180497,3.1565816,1.0
59960517,59934954,2.7973623,2.7763257,1.0
60973115,60939489,2.5845826,2.5651515,1.0
61905892,61877245,2.5845826,2.5651624,1.0
62973369,62928861,2.7142527,2.6938474,1.0
63931084,63896207,2.9710693,2.9492443,1.0
64933716,64896205,2.8228323,2.8020759,1.0
65971239,65939505,2.5845826,2.5655959,1.0
66943935,66917212,2.6930747,2.67329,1.0
67946572,67902126,2.7768173,2.7563882,1.0
68974155,68948459,2.7973623,2.776879,1.0
69946818,69921785,2.5845826,2.565749,1.0
70944464,70912919,2.7457137,2.7257483,1.0
71947077,71906097,2.7457137,2.7262082,1.0
72944718,72916201,2.8228323,2.8028092,1.0
73947366,73919492,2.3220148,2.3055544,1.0
74944984,74917226,2.8978984,2.8771007,1.0
75972556,75948450,2.8978984,2.8770962,1.0
76930289,76904044,2.5845826,2.5662177,1.0
77932923,77906214,2.8978984,2.8773346,1.0
78970468,78936197,2.8978984,2.8773391,1.0
79933191,79908441,2.8978984,2.8773656,1.0
80970742,80936210,2.5845826,2.5666993,1.0
81933468,81906197,2.6663656,2.6478946,1.0
82946134,82926164,2.6930747,2.6743774,1.0
83933760,83904045,2.6930747,2.6743886,1.0
84971298,84939500,2.6663656,2.6478913,1.0
85958974,85930551,2.8978984,2.8777897,1.0
86946649,86917227,3.089172,3.0677373,1.0
87944305,87912869,2.8978984,2.8778076,1.0
88931968,88906199,2.8978984,2.8777938,1.0
89959546,89919502,3.180497,3.1584117,1.0
90972155,90946199,2.8978984,2.8782597,1.0
91944864,91916197,3.4399576,3.4166822,1.0
92972471,92946207,2.8228312,2.803703,1.0
