timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
29976834,0.014933377,-0.025302155,-0.0061085704,4988,0,1.6889756,0.010324631,-9.635104,4896,0,0,2,1
29981822,0.012317397,-0.024940293,-0.00023132154,4988,0,1.677511,0.010969501,-9.616372,4896,0,0,2,1
29986810,0.013248113,-0.018577533,-0.0027314215,4988,0,1.6985674,0.028604247,-9.654498,4897,0,0,2,1
29991798,0.00979077,-0.018337952,0.007351977,4988,0,1.6515495,0.015486226,-9.650753,4897,0,0,2,1
29996786,0.009993663,-0.011961434,0.008361693,4988,0,1.6171495,-0.0015014119,-9.593911,4895,0,0,2,1
30001774,0.009308318,-0.010578644,0.012944308,4988,0,1.6113139,-0.017889699,-9.574539,4896,0,0,2,1
30006763,0.0045713317,-0.0043343464,0.017799394,4989,0,1.6129785,-0.0019786386,-9.552425,4896,0,0,2,1
30011751,0.009643962,0.0021097348,0.0115541415,4988,0,1.5585088,-0.019137254,-9.556161,4896,0,0,2,1
30016739,0.011885349,0.0047956286,0.021504743,4988,0,1.5846276,-0.010923335,-9.537307,4895,0,0,2,1
30021726,0.0072414353,0.0065759276,0.03301648,4987,0,1.5939811,0.029010013,-9.53292,4896,0,0,2,1
30026715,0.012798079,0.013985516,0.020666096,4989,0,1.5958542,0.010086437,-9.53225,4895,0,0,2,1
30031703,0.011192345,0.023833564,0.037421763,4988,0,1.5769424,-0.0065552825,-9.520555,4895,0,0,2,1
30036691,0.008775203,0.030682577,0.028848702,4988,0,1.5888606,-0.013560911,-9.522088,7343,0,0,2,1
30041679,0.008478873,0.034557506,0.042410467,4988,0,1.6259602,-0.037416026,-9.535987,4896,0,0,2,1
30046667,0.008819413,0.025884587,0.035035867,4988,0,1.6487607,-0.02500774,-9.56071,4896,0,0,2,1
30051655,-0.0045489594,0.042660635,0.045466326,4988,0,1.6432004,-0.023373269,-9.56837,4896,0,0,2,1
30056643,-0.0050115166,0.042252228,0.049099803,4988,0,1.6467379,-0.0074588098,-9.546236,4895,0,0,2,1
30061631,-0.0063132346,0.044623185,0.051403906,4988,0,1.6377953,-0.009011666,-9.591556,4895,0,0,2,1
30066619,-0.016048396,0.04207933,0.05016709,4988,0,1.6452757,0.04984836,-9.587836,4896,0,0,2,1
30071607,-0.018977664,0.046576962,0.055419944,4988,0,1.7225093,0.058664404,-9.60622,4897,0,0,2,1
