timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
29979456,29979328,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29981947,29981822,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30079210,30079089,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30181470,30181345,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30278741,30278612,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30380991,30380867,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30478255,30478134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30580513,30580390,0.043103483,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30677780,30677657,0.096059136,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30780037,30779912,0.123152725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30882290,30882168,0.12684731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30979553,30979435,0.12684731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31081809,31081690,0.12684731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31179077,31178957,0.12684731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31281330,31281213,0.13669951,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31378609,31378480,0.16625617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31480871,31480736,0.16625617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31583119,31582991,0.16625617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31680385,31680259,0.16625617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31782638,31782514,0.18842365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31879908,31879781,0.21798031,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31979661,31979543,0.21798031,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
32079552,32079304,0.21798031,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
32181682,32181560,0.24261086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
32281497,32281321,0.2783251,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
32378705,32378588,0.28940886,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
32480972,32480844,0.28940886,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
32578232,32578112,0.32635468,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
32680486,32680367,0.32881773,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
32777753,32777634,0.32881773,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
32880009,32879890,0.33497536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
32982267,32982145,0.35221675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
33079533,33079413,0.36330047,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
33181804,33181668,0.3768473,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
33279054,33278936,0.38423645,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
33381309,33381191,0.38300493,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
