timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
29977065,4259850,4259850,2490378,0,0,0.05855942,0.0585594,0.0,0.0,4325386,4325386,2490378,0,0,0.0004741992,0.00047419927,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
29982030,4259850,4259850,2490378,0,0,0.05882184,0.058821812,0.0,0.0,4325386,4325386,2490378,0,0,0.00058583467,0.0005858347,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
30181559,4259850,4259850,2490378,0,0,0.055690464,0.055690497,0.0,0.0,4325386,4325386,2490378,0,0,0.0016833654,0.0016833659,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
30381058,4259850,4259850,2490378,0,0,0.059626333,0.059626374,0.0,0.0,4325386,4325386,2490378,0,0,0.0017865741,0.0017865739,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
30580591,4259850,4259850,2490378,0,0,0.06141342,0.061413396,0.0,0.0,4325386,4325386,2490378,0,0,0.0018764094,0.00187641,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
30780102,4259850,4259850,2490378,0,0,0.1143541,0.11435414,0.0,0.0,4325386,4325386,2490378,0,0,0.0038909172,0.0038909183,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
30979639,4259850,4259850,2490378,0,0,0.119852945,0.11985295,0.0,0.0,4325386,4325386,2490378,0,0,0.002208248,0.0022082445,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
31179144,4259850,4259850,2490378,0,0,0.12629795,0.12629794,0.0,0.0,4325386,4325386,2490378,0,0,0.0030676387,0.0030676418,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
31378710,4259850,4259850,2490378,0,0,0.14332326,0.14332323,0.0,0.0,4325386,4325386,2490378,0,0,0.0018143062,0.001814307,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
31578184,4259850,4259850,2490378,0,0,0.14147586,0.14147584,0.0,0.0,4325386,4325386,2490378,0,0,0.0015482716,0.0015482699,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
31777718,4259850,4259850,2490378,0,0,0.12557815,0.12557805,0.0,0.0,4325386,4325386,2490378,0,0,0.0036250148,0.0036250155,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
31977229,4259850,4259850,2490378,0,0,0.15323697,0.1532369,0.0,0.0,4325386,4325386,2490378,0,0,0.0029240681,0.0029240705,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
32176757,4259850,4259850,2490378,0,0,0.12655947,0.12655945,0.0,0.0,4325386,4325386,2490378,0,0,0.005626455,0.0056264526,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
32376282,4259850,4259850,2490378,0,0,0.13123038,0.13123041,0.0,0.0,4325386,4325386,2490378,0,0,0.0014481887,0.0014481883,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
32575801,4259850,4259850,2490378,0,0,0.15476234,0.15476236,0.0,0.0,4325386,4325386,2490378,0,0,0.0013203182,0.0013203169,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
32775323,4259850,4259850,2490378,0,0,0.14293958,0.14293958,0.0,0.0,4325386,4325386,2490378,0,0,0.0018084965,0.0018084954,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
32979865,4259850,4259850,2490378,0,0,0.17336059,0.17336056,0.0,0.0,4325386,4325386,2490378,0,0,0.013988484,0.01398848,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
33179400,4259850,4259850,2490378,0,0,0.1718099,0.17180987,0.0,0.0,4325386,4325386,2490378,0,0,0.003035967,0.0030359693,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
33378895,4259850,4259850,2490378,0,0,0.14101054,0.14101054,0.0,0.0,4325386,4325386,2490378,0,0,0.0024677224,0.0024677217,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
33578445,4259850,4259850,2490378,0,0,0.14714622,0.14714622,0.0,0.0,4325386,4325386,2490378,0,0,0.0049678297,0.004967821,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
33777928,4259850,4259850,2490378,0,0,0.1700857,0.17008567,0.0,0.0,4325386,4325386,2490378,0,0,0.0074701807,0.007470174,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
33977451,4259850,4259850,2490378,0,0,0.18691774,0.1869177,0.0,0.0,4325386,4325386,2490378,0,0,0.008934861,0.008934868,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
