timestamp,voltage_v,current_a,current_average_a,discharged_mah,remaining,scale,time_remaining_s,temperature,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,full_charge_capacity_wh,remaining_capacity_wh,nominal_voltage,internal_resistance_estimate,ocv_estimate,ocv_estimate_filtered,volt_based_soc_estimate,voltage_prediction,prediction_error,estimation_covariance_norm,capacity,cycle_count,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,faults,over_discharge_count,connected,cell_count,source,priority,id,is_powering_off,is_required,warning
29969867,12.435244,0.0,15.0,0.14858036,0.9417996,1.008384,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009974748,12.435244,12.5056505,0.9475836,12.485993,0.0057582855,0.42953002,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
29979869,12.4188385,0.0,15.0,0.14858036,0.941379,1.0084451,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009974748,12.4188385,12.5056505,0.9475836,12.485993,0.0057582855,0.42953002,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
30179869,12.442534,0.0,15.0,0.14966586,0.9401173,1.0086285,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009974748,12.442534,12.504663,0.94703525,12.47693,0.0075292587,0.42953002,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
30379866,12.4589405,0.0,15.0,0.15083586,0.9390568,1.0087826,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009974748,12.4589405,12.504606,0.9470033,12.475847,0.017725945,0.42953002,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
30579866,12.414282,0.0,15.0,0.15171951,0.9377808,1.0089682,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009974748,12.414282,12.504652,0.94702905,12.500406,0.002281189,0.42953002,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
30779867,12.520916,0.038456246,15.0,0.15254979,0.9358415,1.0092503,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009974748,12.522067,12.505096,0.94727606,12.499356,0.021559715,0.42953002,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
30980091,12.526384,0.0,15.0,0.15410107,0.9288501,1.0102686,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009974748,12.526384,12.496429,0.94246095,12.320502,0.060056686,0.42953002,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
31179871,12.352305,0.032962497,15.0,0.15694384,0.922749,1.011159,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009974748,12.3532915,12.488792,0.93821853,12.352401,-9.536743e-05,0.42953002,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
31379880,12.522738,0.30581874,15.0,0.16051048,0.91912264,1.011689,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009974748,12.53189,12.484346,0.9357485,12.503746,0.018992424,0.42953002,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
31579867,12.542789,0.10438125,15.0,0.16476108,0.9119782,1.0127347,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009974748,12.545913,12.476456,0.93136495,12.284126,0.25866318,0.42953002,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
