timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
30421075,30420109,396321,-0.27344015,0.11398758,0.34586054,3
30874918,30873946,396321,-0.28370604,0.1310738,0.3418951,3
31328632,31327648,396321,-0.2854878,0.13053484,0.34428915,3
31933479,31932517,396321,-0.31055018,0.21163982,0.31212583,3
32387056,32386095,396321,-0.29547387,0.2070905,0.32383484,3
32840668,32839705,396321,-0.33102578,0.25597703,0.2902448,3
33423821,33368885,396321,-0.3227942,0.22144604,0.30903718,3
33899312,33898341,396321,-0.33489862,0.24341129,0.3112132,3
34352864,34351902,396321,-0.32179543,0.2585851,0.3543247,3
34936068,34881123,396321,-0.3155404,0.23823616,0.33171082,3
35411510,35410547,396321,-0.3982226,0.33840027,0.29639497,3
35865038,35864076,396321,-0.35932887,0.34620398,0.30724785,3
36318656,36317694,396321,-0.32938263,0.20039105,0.308787,3
36923444,36922482,396321,-0.43710575,0.10322796,0.062652335,3
37377027,37376065,396321,-0.32673803,-0.04541698,0.15785323,3
37830723,37829759,396321,-0.18880808,-0.1674748,0.26228198,3
38435432,38434470,396321,0.0047432333,-0.20552069,0.3285118,3
38889118,38888156,396321,0.01972758,-0.20314276,0.35211077,3
39342825,39341863,396321,-0.030461371,-0.114624724,0.352877,3
39926105,39871120,396321,-0.015668165,-0.13713789,0.34414148,3
40401480,40400519,396321,0.084375575,-0.15750256,0.34292996,3
40855120,40854158,396321,0.12542775,-0.12989926,0.40618375,3
41438310,41383329,396321,0.20066008,-0.01702842,0.41301274,3
41913548,41912586,396321,0.31574076,0.041261353,0.45170918,3
42367474,42366512,396321,0.22336273,0.27919728,0.49506766,3
42821045,42820083,396321,0.2045077,0.18912214,0.5390435,3
43425926,43424964,396321,-0.099497035,0.48195317,0.52704066,3
43879694,43878731,396321,-0.108379334,0.29191467,0.4738141,3
44333549,44332574,396321,-0.29914716,0.45462805,0.36187178,3
44938247,44937286,396321,-0.3463271,0.1504696,0.31968376,3
45391909,45390947,396321,-0.39399752,0.12157876,0.21942493,3
45845428,45844466,396321,-0.31966692,-0.05684486,0.20504011,3
46428763,46373788,396321,-0.22607945,-0.15227859,0.15851714,3
46904121,46903160,396321,-0.13100699,-0.16437802,0.13892983,3
47357600,47356637,396321,0.054424368,-0.2743638,0.21421643,3
47940846,47885915,396321,0.19050261,-0.1510135,0.26057133,3
48416012,48415050,396321,0.2474765,0.002606839,0.33796394,3
48869688,48868725,396321,0.29685846,0.050737344,0.4640722,3
49323327,49322321,396321,0.07978019,0.43918288,0.44326395,3
49928040,49927078,396321,0.016023815,0.37174466,0.49057043,3
50381639,50380678,396321,-0.12957263,0.37419483,0.4767208,3
50835241,50834280,396321,-0.40838912,0.5114062,0.39722228,3
51440028,51439066,396321,-0.37334296,0.21203871,0.30601388,3
51893709,51892747,396321,-0.44428,0.15969083,0.22787748,3
52347313,52346351,396321,-0.35739145,0.026340388,0.12987366,3
52930516,52875565,396321,-0.2184397,-0.10781809,0.104698114,3
53405656,53404694,396321,-0.12253025,-0.07412733,0.076075986,3
53859308,53858330,396321,0.102771,-0.20204592,0.23649265,3
54313097,54312135,396321,0.2635464,-0.18683106,0.30655912,3
54917879,54916917,396321,0.14768536,0.19507466,0.4415111,3
55371538,55370555,396321,0.2447452,0.04938706,0.50486314,3
55825345,55824383,396321,0.040512756,0.29861575,0.53837585,3
56430051,56429089,396321,-0.18164188,0.44109347,0.50777334,3
56883768,56882797,396321,-0.1476812,0.13167942,0.49931872,3
57337221,57336259,396321,0.41021124,0.19729283,0.39169884,3
57920423,57865483,396321,0.55632514,-0.075381085,0.1894888,3
58395694,58394732,396321,0.618168,-0.024976,0.08842658,3
58849259,58848296,396321,0.6177709,-0.024446785,0.0855173,3
59432570,59377618,396321,0.6199736,-0.02321533,0.08567165,3
59907869,59906907,396321,0.6224477,-0.021661982,0.08358495,3
60361464,60360500,396321,0.6192721,-0.023729116,0.08536969,3
60815029,60814066,396321,0.62118405,-0.024291545,0.08812326,3
61419892,61418930,396321,0.62081444,-0.025264129,0.08519779,3
61873477,61872495,396321,0.62187266,-0.020553648,0.08808588,3
62327016,62326053,396321,0.62058616,-0.022892267,0.086719684,3
62931983,62931022,396321,0.6225688,-0.02322337,0.08281995,3
63385683,63384719,396321,0.6207135,-0.044029713,0.09464391,3
63839285,63838324,396321,0.62942463,-0.023310632,0.06364887,3
64444189,64443227,396321,0.61964154,-0.022756517,0.08829516,3
