timestamp,unallocated_torque[0],unallocated_torque[1],unallocated_torque[2],unallocated_thrust[0],unallocated_thrust[1],unallocated_thrust[2],handled_motor_failure_mask,torque_setpoint_achieved,thrust_setpoint_achieved,actuator_saturation[0],actuator_saturation[1],actuator_saturation[2],actuator_saturation[3],actuator_saturation[4],actuator_saturation[5],actuator_saturation[6],actuator_saturation[7],actuator_saturation[8],actuator_saturation[9],actuator_saturation[10],actuator_saturation[11],actuator_saturation[12],actuator_saturation[13],actuator_saturation[14],actuator_saturation[15]
29976986,1.3969839e-09,-5.9604645e-08,0.030010628,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
29984443,2.3283064e-09,-5.9604645e-08,0.02946138,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
30178976,-3.259629e-09,-5.9604645e-08,0.013307845,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
30376013,-7.450581e-09,-5.9604645e-08,0.013420629,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
30580518,-7.450581e-09,-5.9604645e-08,0.013063013,0.0,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
30775054,-7.450581e-09,-4.4703484e-08,-0.0020777367,7.450581e-09,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
30979557,1.1175871e-08,-2.9802322e-08,0.035685156,1.4901161e-08,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
31179082,-1.4901161e-08,-4.4703484e-08,-0.0024898048,1.4901161e-08,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
31373621,1.3096724e-09,-5.9604645e-08,-0.005948203,1.4901161e-08,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
31580621,2.2351742e-08,-2.9802322e-08,0.018715722,1.4901161e-08,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
