timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
30730583,30540485,4325386,-0.0011237073,-0.002807356,-0.0012606202,0.15,6.315772e-07,5.931772e-06,6.202463e-06,4259850,0.09921035,0.06677358,0.069933005,0.4,0.0004190876,0.021399435,0.00060683745,396321,0.07087262,0.047415342,-0.012978854,0.5,0.000644724,0.0008449619,0.00072222966,1,1,1,0,1,0
31748368,31558051,4325386,-0.001198869,-0.0039729928,-0.0014043523,0.15,6.3566023e-07,5.131107e-06,5.9249737e-06,4259850,0.10045129,0.07442962,0.0661675,0.4,0.00040145603,0.02071238,0.0004946998,396321,0.07273818,0.050295286,-0.008972085,0.5,0.0006218715,0.0007930892,0.0007151411,1,1,1,0,1,0
32725897,32535713,4325386,-0.0012698313,-0.0051715914,-0.0018278322,0.15,6.4053506e-07,4.552504e-06,5.697433e-06,4259850,0.101739444,0.084392846,0.062197033,0.4,0.00038808613,0.020051977,0.000409632,396321,0.08269677,0.05462408,-0.015046361,0.5,0.000577838,0.00071298913,0.0006968661,1,1,1,0,1,0
33633883,33443542,4325386,-0.0013180895,-0.0065020844,-0.00276916,0.15,6.44978e-07,4.012167e-06,5.455956e-06,4259850,0.102606505,0.09241693,0.058837533,0.4,0.0003781241,0.019519832,0.00034947917,396321,0.089864485,0.049247433,-0.026984612,0.5,0.0005655564,0.00065444916,0.0006771427,1,1,1,0,1,0
34691180,34501015,4325386,-0.0013775525,-0.008176417,-0.0041131205,0.15,6.509343e-07,3.5136604e-06,5.2432606e-06,4259850,0.10335365,0.1001371,0.05535644,0.4,0.00036883817,0.01906735,0.00029999635,396321,0.099240705,0.046607453,-0.028612103,0.5,0.0005512088,0.00059567206,0.0006590307,1,1,1,0,1,0
35748716,35558489,4325386,-0.0013845987,-0.008974212,-0.0056040757,0.15,6.576535e-07,3.1501756e-06,5.0451217e-06,4259850,0.10418996,0.10856491,0.05217178,0.4,0.0003603983,0.018753024,0.00026324412,396321,0.10545225,0.05080214,-0.048221014,0.5,0.0005336231,0.0005295971,0.00062257604,1,1,1,0,1,0
36736335,36546130,4325386,-0.0013264139,-0.009676282,-0.00785335,0.15,6.6459035e-07,2.957468e-06,4.7939307e-06,4259850,0.105064124,0.11401276,0.049897354,0.4,0.00035537907,0.018638628,0.0002464752,396321,0.10158667,0.05340992,-0.058423623,0.5,0.00047405835,0.0004719415,0.0005721306,1,0,1,0,1,0
37713974,37523796,4325386,-0.0012050784,-0.009496128,-0.009714554,0.15,6.7309526e-07,2.9307325e-06,4.538706e-06,4259850,0.10666963,0.11939138,0.047408607,0.4,0.000351207,0.018600557,0.00023673286,396321,0.008291047,-0.036332995,-0.013910613,0.5,0.0013755467,0.0016300258,0.0014496496,1,0,1,0,1,0
38701662,38511438,4325386,-0.0011993747,-0.009209217,-0.009266401,0.15,6.8289097e-07,2.9332891e-06,4.5311567e-06,4259850,0.10867262,0.12742023,0.044637233,0.4,0.00034635863,0.01854358,0.00022585821,396321,0.080273256,0.09704599,-0.0064407284,0.5,0.00044110054,0.0004847389,0.001185598,1,0,1,0,1,0
39679285,39489104,4325386,-0.0011869076,-0.009186801,-0.0088486625,0.15,6.9238604e-07,2.9390014e-06,4.5107026e-06,4259850,0.10957181,0.13305297,0.04337229,0.4,0.0003453533,0.01848962,0.00022235303,396321,0.0910678,0.14054607,0.043975282,0.5,0.00023888578,0.00018256142,0.00082766556,1,0,1,0,1,0
40746742,40556557,4325386,-0.0011893758,-0.00920033,-0.008474718,0.15,7.023766e-07,2.9485334e-06,4.468818e-06,4259850,0.110137396,0.14084537,0.042146623,0.4,0.00034483164,0.018297136,0.00021732354,396321,0.06589706,0.16297303,0.067723915,0.5,0.00017088762,0.00013396636,0.00060155365,1,0,1,0,1,0
41724429,41534224,4325386,-0.001227533,-0.00924274,-0.008346472,0.15,7.110187e-07,2.954923e-06,4.4365534e-06,4259850,0.11036164,0.14275071,0.04160961,0.4,0.00034480984,0.018027904,0.00021295743,396321,0.066288486,0.1784897,0.09407418,0.5,0.000117542986,0.000114704584,0.00052232767,1,0,1,0,1,0
42712121,42521868,4325386,-0.0012600269,-0.009319183,-0.008349531,0.15,7.192618e-07,2.9422943e-06,4.424814e-06,4259850,0.110436544,0.14269687,0.041257888,0.4,0.0003448844,0.017519683,0.0002060485,396321,0.07202817,0.19946513,0.10085353,0.5,7.486547e-05,9.5235235e-05,0.00046958757,1,0,1,0,1,0
