timestamp,defer_failsafes_timeout_s,disable_auto_disarm,defer_failsafes,source_type,source_id
28093633,0,0,0,0,0
28599665,0,0,0,0,0
29105647,0,0,0,0,0
29611637,0,0,0,0,0
30112739,0,0,0,0,0
30618674,0,0,0,0,0
31124669,0,0,0,0,0
31630657,0,0,0,0,0
32137655,0,0,0,0,0
32643656,0,0,0,0,0
33149655,0,0,0,0,0
33656655,0,0,0,0,0
34162646,0,0,0,0,0
34668638,0,0,0,0,0
35174723,0,0,0,0,0
35680636,0,0,0,0,0
36186637,0,0,0,0,0
36692637,0,0,0,0,0
37198638,0,0,0,0,0
37704638,0,0,0,0,0
38210637,0,0,0,0,0
38716637,0,0,0,0,0
39222638,0,0,0,0,0
39729295,0,0,0,0,0
40234637,0,0,0,0,0
40740637,0,0,0,0,0
41246637,0,0,0,0,0
41752636,0,0,0,0,0
42258637,0,0,0,0,0
42764638,0,0,0,0,0
43270637,0,0,0,0,0
43777638,0,0,0,0,0
44283636,0,0,0,0,0
44789637,0,0,0,0,0
45295846,0,0,0,0,0
45801838,0,0,0,0,0
46307638,0,0,0,0,0
46814638,0,0,0,0,0
47321297,0,0,0,0,0
47826637,0,0,0,0,0
48332637,0,0,0,0,0
48838637,0,0,0,0,0
49344638,0,0,0,0,0
49850643,0,0,0,0,0
50356638,0,0,0,0,0
50862638,0,0,0,0,0
51368638,0,0,0,0,0
51874637,0,0,0,0,0
52380637,0,0,0,0,0
52886640,0,0,0,0,0
53392637,0,0,0,0,0
53898637,0,0,0,0,0
54404637,0,0,0,0,0
54910637,0,0,0,0,0
55416638,0,0,0,0,0
55922637,0,0,0,0,0
56428638,0,0,0,0,0
56934636,0,0,0,0,0
57440695,0,0,0,0,0
57946657,0,0,0,0,0
58452670,0,0,0,0,0
58958637,0,0,0,0,0
59464638,0,0,0,0,0
59970791,0,0,0,0,0
60476653,0,0,0,0,0
60982638,0,0,0,0,0
61488640,0,0,0,0,0
61994638,0,0,0,0,0
62501637,0,0,0,0,0
63007637,0,0,0,0,0
63513683,0,0,0,0,0
64019637,0,0,0,0,0
64525660,0,0,0,0,0
65031637,0,0,0,0,0
65537905,0,0,0,0,0
66043638,0,0,0,0,0
66549637,0,0,0,0,0
67055648,0,0,0,0,0
67561638,0,0,0,0,0
68067638,0,0,0,0,0
68573637,0,0,0,0,0
69079637,0,0,0,0,0
69585647,0,0,0,0,0
70091694,0,0,0,0,0
70597639,0,0,0,0,0
71103637,0,0,0,0,0
71609638,0,0,0,0,0
72115660,0,0,0,0,0
72622637,0,0,0,0,0
73129793,0,0,0,0,0
73636136,0,0,0,0,0
74141636,0,0,0,0,0
74647638,0,0,0,0,0
75153637,0,0,0,0,0
75659637,0,0,0,0,0
76165668,0,0,0,0,0
76671638,0,0,0,0,0
77177638,0,0,0,0,0
77684792,0,0,0,0,0
78190638,0,0,0,0,0
78696970,0,0,0,0,0
79204638,0,0,0,0,0
79710639,0,0,0,0,0
80216637,0,0,0,0,0
80723658,0,0,0,0,0
81229637,0,0,0,0,0
81736651,0,0,0,0,0
82242893,0,0,0,0,0
82748639,0,0,0,0,0
83254651,0,0,0,0,0
83760637,0,0,0,0,0
84266638,0,0,0,0,0
84773656,0,0,0,0,0
85281127,0,0,0,0,0
85786638,0,0,0,0,0
86293637,0,0,0,0,0
86799638,0,0,0,0,0
87305665,0,0,0,0,0
87811854,0,0,0,0,0
88317637,0,0,0,0,0
88823665,0,0,0,0,0
89330637,0,0,0,0,0
89836636,0,0,0,0,0
90342637,0,0,0,0,0
90848637,0,0,0,0,0
91354637,0,0,0,0,0
91860716,0,0,0,0,0
92370659,0,0,0,0,0
92878638,0,0,0,0,0
