timestamp,timestamp_sample,information_event_changes,gps_checks_passed,reset_vel_to_gps,reset_vel_to_flow,reset_vel_to_vision,reset_vel_to_zero,reset_pos_to_last_known,reset_pos_to_gps,reset_pos_to_vision,starting_gps_fusion,starting_vision_pos_fusion,starting_vision_vel_fusion,starting_vision_yaw_fusion,yaw_aligned_to_imu_gps,reset_hgt_to_baro,reset_hgt_to_gps,reset_hgt_to_rng,reset_hgt_to_ev
29493956,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30498738,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31503733,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32508148,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33513029,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34517677,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35522703,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36527243,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37532064,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38536863,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39541748,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40546412,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41551163,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42556035,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43560741,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44565528,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45570368,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46575176,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47580304,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48584724,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49589770,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50594261,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51599054,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52603848,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53608647,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54613752,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55618366,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56623017,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57627899,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58632655,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59637646,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60642200,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
61646997,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
62651914,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
63656867,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64661432,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65666232,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66671435,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
67675981,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68680667,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
69685444,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70690470,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71695344,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72700019,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
73705107,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74709503,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75714316,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
76719162,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77724090,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
78728956,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
79734320,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80738951,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
81743377,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82748264,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83753018,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84757880,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
85762677,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
86767903,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
87772443,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
88777188,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89782011,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90787075,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
91791782,1173130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
