timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality
30444974,30444415,45,nan,0,5072,0,1512,1511,1094,1545,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1511,998,998,18,0,0,4,-1
30946210,30945651,45,nan,0,5156,0,1512,1511,1185,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1513,998,998,18,0,0,4,-1
31450350,31449791,45,nan,0,5240,0,1511,1510,1218,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1515,998,998,18,0,0,4,-1
31951222,31950663,45,nan,0,5324,0,1511,1511,1260,1523,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
32460325,32459757,45,nan,0,5409,0,1511,1510,1317,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
32961542,32960882,45,nan,0,5493,0,1511,1510,1368,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
33447626,33447068,45,nan,0,5575,0,1511,1510,1392,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
33949054,33948494,45,nan,0,5659,0,1511,1510,1435,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
34447901,34447340,45,nan,0,5742,0,1511,1510,1470,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
34966735,34966176,45,nan,0,5829,0,1511,1510,1492,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
35445805,35445247,45,nan,0,5909,0,1511,1510,1507,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
35964229,35963671,45,nan,0,5996,0,1511,1510,1530,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
36468212,36467653,45,nan,0,6081,0,1511,1510,1565,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
36952076,36951518,45,nan,0,6162,0,1511,1510,1597,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
37460807,37460178,45,nan,0,6247,0,1510,1510,1607,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
37961947,37961389,45,nan,0,6331,0,1510,1510,1618,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
38463560,38462985,45,nan,0,6415,0,1510,1510,1670,1547,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
38967110,38966551,45,nan,0,6499,0,1428,1335,1681,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
39448316,39447718,45,nan,0,6580,0,1510,1468,1697,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
