timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,system_error,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,authentication_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
101164679,101164679,31.1856369,117.1976018,49.103,46.908,1772526849999638,10813493,0.10700001,0.48890668,0.34,0.514,0.81,1.2099999,99,6,0.044000003,-0.025,0.037,-0.040000003,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
101235668,101235668,31.1856369,117.1976018,49.096000000000004,46.901,1772526850099637,10813493,0.080000006,0.48890895,0.34,0.513,0.81,1.2099999,99,6,0.017,0.0050000004,-0.016,-0.009000001,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
101339667,101339667,31.1856369,117.1976018,49.095,46.9,1772526850199637,10813493,0.087000005,0.4889114,0.34,0.513,0.81,1.2099999,86,4,0.012,0.011000001,-0.004,-0.012,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
101439670,101439670,31.185637,117.1976018,49.094,46.899,1772526850299637,10813493,0.106000006,0.48891437,0.33900002,0.513,0.81,1.2099999,86,4,0.017,0.014,0.010000001,-0.045,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
101538689,101538689,31.185637,117.1976018,49.089,46.894,1772526850399637,10813493,0.123,0.48891768,0.33900002,0.512,0.81,1.2099999,86,4,0.020000001,-0.016,-0.013,-0.013,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
101641674,101641674,31.185637,117.1976018,49.085,46.89,1772526850499637,10813493,0.074,0.48891976,0.33900002,0.512,0.81,1.2099999,86,4,0.037,0.036000002,-0.008,-0.015000001,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
101740668,101740668,31.185637099999997,117.1976018,49.087,46.892,1772526850599637,10813493,0.106000006,0.48892272,0.33900002,0.512,0.81,1.2099999,86,4,0.019000001,0.019000001,-0.0050000004,-0.046000004,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
101841667,101841667,31.185637099999997,117.1976018,49.079,46.884,1772526850699637,10813493,0.07300001,0.48892483,0.33900002,0.51100004,0.81,1.2099999,86,4,0.022000002,-0.007,-0.021000002,0.018000001,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
101937667,101937667,31.185637099999997,117.1976018,49.077,46.883,1772526850799637,10813493,0.080000006,0.4889271,0.33900002,0.51100004,0.81,1.2099999,86,4,0.033,0.017,0.028,-0.035,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
102041684,102041684,31.1856372,117.1976019,49.069,46.875,1772526850899637,10813493,0.082,0.48892936,0.33800003,0.51100004,0.81,1.2099999,86,4,0.030000001,0.015000001,0.026,0.004,0.95005727,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,13,0,0,0
