timestamp,imbalanced_prop_metric,motor_failure_mask,motor_stop_mask,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
101105794,-0.0026839122,0,0,0,0,0,0,0,0,0,0
101606690,-0.0025119209,0,0,0,0,0,0,0,0,0,0
102112692,0.00058002735,0,0,0,0,0,0,0,0,0,0
102618786,0.0021910064,0,0,0,0,0,0,0,0,0,0
103125690,-0.03285657,0,0,0,0,0,0,0,0,0,0
103631713,-0.027626334,0,0,0,0,0,0,0,0,0,0
104137714,-0.023021216,0,0,0,0,0,0,0,0,0,0
104644692,-0.019980054,0,0,0,0,0,0,0,0,0,0
105150753,-0.017012013,0,0,0,0,0,0,0,0,0,0
105656690,-0.012529759,0,0,0,0,0,0,0,0,0,0
106162689,-0.010748538,0,0,0,0,0,0,0,0,0,0
106427073,-0.010463282,0,0,0,0,0,0,0,0,0,0
106935745,0.019997437,0,0,0,0,0,0,0,0,0,0
