timestamp,voltage_v,current_a,current_average_a,discharged_mah,remaining,scale,time_remaining_s,temperature,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,full_charge_capacity_wh,remaining_capacity_wh,nominal_voltage,internal_resistance_estimate,ocv_estimate,ocv_estimate_filtered,volt_based_soc_estimate,voltage_prediction,prediction_error,estimation_covariance_norm,capacity,cycle_count,average_time_to_empty,manufacture_date,state_of_health,max_error,interface_error,faults,over_discharge_count,connected,cell_count,source,priority,id,is_powering_off,is_required,warning
101185917,16.707283,0.0,15.0,0.33302456,0.9703931,1.0042475,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.707283,16.742653,0.97610563,16.728884,-0.00875473,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
101375975,16.738482,0.0,15.0,0.33306533,0.97056335,1.004223,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.738482,16.743216,0.97634023,16.720037,0.07900429,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
101575913,16.71187,0.0,15.0,0.33454114,0.97150034,1.004088,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.71187,16.7436,0.97650045,16.753126,-0.014644623,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
101775913,16.722883,0.0,15.0,0.33454114,0.9602427,1.005712,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.722883,16.7436,0.97650045,16.753126,-0.014644623,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
101975913,16.76968,0.0,15.0,0.33458182,0.9557008,1.0063688,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.76968,16.743109,0.9762954,16.739065,-0.045545578,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
102175913,16.721964,0.0,15.0,0.33556867,0.9593057,1.0058475,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.721964,16.743622,0.9765095,16.770947,0.012496948,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
102375913,16.714624,0.0,15.0,0.33556867,0.96119255,1.0055748,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.714624,16.743622,0.9765095,16.770947,0.012496948,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
102575913,16.706366,0.0,15.0,0.33573648,0.9574327,1.0061183,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.706366,16.743486,0.97645277,16.782139,-0.05375099,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
102775916,16.681591,0.0,15.0,0.33573648,0.95569605,1.0063695,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.681591,16.743486,0.97645277,16.782139,-0.05375099,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
102975914,16.75408,0.0,15.0,0.33583337,0.9513959,1.006992,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.75408,16.743526,0.97646946,16.729017,0.017723083,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
103175914,16.71646,0.0,15.0,0.3360521,0.94675535,1.0076647,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.71646,16.744032,0.9766802,16.74566,0.046957016,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
103376496,16.775185,0.0,15.0,0.33626065,0.95154613,1.0069702,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.775185,16.743877,0.97661585,16.792707,-0.06615448,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
103575969,16.71187,0.0,15.0,0.3363769,0.9561319,1.0063064,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.71187,16.74397,0.97665495,16.727364,0.024881363,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
103765925,16.76142,0.0,15.0,0.33664086,0.9587855,1.0059227,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.76142,16.74403,0.97667927,16.75094,-0.0032844543,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
103975913,16.736647,0.0,15.0,0.33682388,0.9598822,1.0057641,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.736647,16.744455,0.97685665,16.743896,0.041381836,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
104175913,16.771513,0.0,15.0,0.33695614,0.9554195,1.0064094,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.771513,16.744125,0.9767193,16.784964,-0.07492638,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
104375938,16.76876,0.0,15.0,0.33710358,0.95752186,1.0061054,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.76876,16.743404,0.9764189,16.694122,0.025089264,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
104575912,16.76509,0.0,15.0,0.33711419,0.957478,1.0061117,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.76509,16.742867,0.9761948,16.71993,-0.03099823,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
104775913,16.709118,0.0,15.0,0.33752117,0.9568986,1.0061954,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.709118,16.741968,0.9758205,16.72605,-0.038036346,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
104975913,16.582493,0.0,15.0,0.33752117,0.9570846,1.0061686,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.582493,16.741968,0.9758205,16.72605,-0.038036346,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
105165914,16.5724,0.0,15.0,0.33770427,0.9543213,1.0065684,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.5724,16.742533,0.97605556,16.748882,0.040065765,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
105376079,16.706366,0.0,15.0,0.33788234,0.95067114,1.007097,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.706366,16.742626,0.97609466,16.788948,-0.03853798,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
105575913,16.67425,0.0,15.0,0.33813682,0.9527373,1.0067977,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.67425,16.7431,0.9762916,16.773151,-0.0144844055,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
105775913,16.754997,0.0,15.0,0.3388133,0.956912,1.0061935,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.754997,16.743267,0.9763617,16.699034,0.04036522,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
105975915,16.756832,0.10804375,15.0,0.33952972,0.9597358,1.0057853,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.759485,16.742878,0.97619957,16.68446,0.07237244,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
106175913,16.758667,0.0,15.0,0.33952972,0.96148247,1.0055329,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.758667,16.742878,0.97619957,16.68446,0.07237244,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
106375999,16.743986,0.0,15.0,0.3398044,0.96197695,1.0054616,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.743986,16.743086,0.9762859,16.757057,0.0043621063,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
106565913,16.743069,0.0,15.0,0.3398044,0.9620785,1.0054468,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.743069,16.743086,0.9762859,16.757057,0.0043621063,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
106775913,16.770596,0.0,15.0,0.34059298,0.9644565,1.0051036,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.770596,16.743355,0.97639793,16.740738,0.024353027,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
106975914,16.740316,0.0,15.0,0.34142315,0.9666223,1.0047911,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.740316,16.74479,0.9769959,16.766197,0.036514282,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
107175914,16.714624,0.0,15.0,0.3417583,0.9677395,1.00463,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.714624,16.74444,0.97685045,16.716532,0.0026798248,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
107376536,16.766008,0.0,15.0,0.3417583,0.9669408,1.0047451,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.766008,16.74444,0.97685045,16.716532,0.0026798248,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
